Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	20.268942873	20.691629383	95.870	503.315	344.531	0.4227	0.2264	344.531	0.7222	86.133	bm
2	Spectrogram 1	1	23.442041758	23.691112172	47.935	551.250	344.531	0.2491	0.1393	430.664	0.7143	258.398	bm
3	Spectrogram 1	1	23.696093581	24.468211866	503.315	1126.467	861.328	0.7721	0.6037	947.461	0.8636	172.266	us
4	Spectrogram 1	1	24.458249050	24.540442287	527.283	1054.565	775.195	0.0822	0.0348	861.328	0.6923	172.266	bk
5	Spectrogram 1	1	24.575312145	24.662486790	455.380	1054.565	775.195	0.0872	0.0464	861.328	0.7857	258.398	bk
6	Spectrogram 1	1	24.704828761	24.799475518	431.413	1006.630	775.195	0.0946	0.0464	861.328	0.7500	258.398	bk
7	Spectrogram 1	1	24.854271009	24.956389879	431.413	910.761	775.195	0.1021	0.0580	861.328	0.7647	258.398	bk
8	Spectrogram 1	1	25.023638891	25.125757761	383.478	982.663	775.195	0.1021	0.0522	861.328	0.7059	258.398	bk
9	Spectrogram 1	1	25.202969590	25.310069868	372.845	982.955	775.195	0.1071	0.0580	861.328	0.7778	258.398	bk
10	Spectrogram 1	1	25.397244514	25.506835496	372.845	1016.850	775.195	0.1096	0.0697	861.328	0.8824	258.398	bk
11	Spectrogram 1	1	25.596500845	25.708582532	338.950	966.008	689.062	0.1121	0.0697	861.328	0.8889	344.531	bk
12	Spectrogram 1	1	25.808210698	25.927764497	338.950	999.903	689.062	0.1196	0.0697	861.328	0.8000	344.531	bk
13	Spectrogram 1	1	26.027392663	26.146946462	288.108	999.903	689.062	0.1196	0.0697	861.328	0.8500	344.531	bk
14	Spectrogram 1	1	26.943141904	27.654664196	135.580	491.478	258.398	0.7115	0.5050	344.531	0.8017	86.133	bm
15	Spectrogram 1	1	29.634246019	29.901947476	118.633	542.320	344.531	0.2677	0.1451	344.531	0.7391	86.133	bm
16	Spectrogram 1	1	30.169648932	30.620514543	118.633	491.478	344.531	0.4509	0.3193	344.531	0.8289	86.133	bm
