Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	644.128410766	644.611020932	163.778	491.335	258.398	0.4826	0.3889	344.531	0.9146	172.266	bm
2	Spectrogram 1	1	646.789288442	647.082767597	229.290	491.335	344.531	0.2935	0.2264	430.664	0.9000	172.266	bm
3	Spectrogram 1	1	647.121898151	648.230597183	655.114	1048.182	861.328	1.1087	0.9346	947.461	0.9421	172.266	us
4	Spectrogram 1	1	648.250162460	648.354510604	524.091	1048.182	775.195	0.1043	0.0639	861.328	0.8824	258.398	bk
5	Spectrogram 1	1	648.409945556	648.507771941	409.446	999.048	689.062	0.0978	0.0580	861.328	0.8125	344.531	bk
6	Spectrogram 1	1	648.582772170	648.680598555	425.824	982.670	689.062	0.0978	0.0639	861.328	0.8750	344.531	bk
7	Spectrogram 1	1	648.762120543	648.859946928	393.068	1031.804	689.062	0.0978	0.0580	861.328	0.8125	344.531	bk
8	Spectrogram 1	1	648.957773313	649.058860578	442.202	982.670	689.062	0.1011	0.0580	861.328	0.8750	344.531	bk
9	Spectrogram 1	1	649.176252240	649.274078625	393.068	999.048	689.062	0.0978	0.0639	861.328	0.8750	344.531	bk
11	Spectrogram 1	1	649.391470287	649.580601298	573.224	868.026	689.062	0.1891	0.1219	775.195	0.8125	172.266	bk
10	Spectrogram 1	1	649.397992046	649.489296672	425.824	966.293	689.062	0.0913	0.0639	861.328	1.0000	344.531	bk
12	Spectrogram 1	1	649.632775370	649.727340876	393.068	966.293	689.062	0.0946	0.0580	861.328	0.8667	344.531	bk
13	Spectrogram 1	1	649.883863092	649.975167718	393.068	917.159	689.062	0.0913	0.0639	775.195	0.9333	258.398	bk
14	Spectrogram 1	1	650.402342934	650.637126258	573.224	900.781	689.062	0.2348	0.1858	775.195	0.9250	172.266	bk
15	Spectrogram 1	1	651.370824147	651.605607471	524.091	884.403	689.062	0.2348	0.1625	775.195	0.8750	172.266	bk
16	Spectrogram 1	1	652.398001191	652.587132202	573.224	884.403	689.062	0.1891	0.1451	775.195	0.9688	172.266	bk
17	Spectrogram 1	1	653.366482404	653.588222210	589.602	900.781	689.062	0.2217	0.1567	775.195	0.9189	172.266	bk
18	Spectrogram 1	1	654.312137460	654.573007821	556.847	884.403	689.062	0.2609	0.1625	775.195	0.9545	172.266	bk
20	Spectrogram 1	1	655.208879324	655.909968418	180.156	474.957	344.531	0.7011	0.5224	344.531	0.8500	86.133	bm
19	Spectrogram 1	1	655.303444830	655.534967275	605.980	868.026	775.195	0.2315	0.1683	861.328	0.8974	172.266	bk
