Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
2	Spectrogram 1	1	120.812745327	121.875241954	132.743	464.602	281.250	1.0625	0.5440	375.000	0.6465	187.500	bm
1	Spectrogram 1	1	122.371371973	122.660761051	146.018	477.876	281.250	0.2894	0.2347	468.750	0.9245	281.250	bm
3	Spectrogram 1	1	122.587508211	122.713433737	464.602	823.009	656.250	0.1259	0.0747	750.000	0.8636	281.250	bk
4	Spectrogram 1	1	123.398153786	124.492131794	132.743	464.602	281.250	1.0940	0.9013	375.000	0.8676	187.500	bm
5	Spectrogram 1	1	123.590977248	124.562964903	517.699	1048.673	843.750	0.9720	0.8480	1031.250	0.9834	468.750	us
6	Spectrogram 1	1	124.578705593	124.708566292	464.602	929.204	656.250	0.1299	0.1120	843.750	0.9130	281.250	bk
7	Spectrogram 1	1	124.708566292	124.814815955	438.053	889.381	656.250	0.1062	0.0800	843.750	0.8947	281.250	bk
8	Spectrogram 1	1	124.854167682	124.991898726	411.504	915.929	656.250	0.1377	0.1067	843.750	0.9167	281.250	bk
9	Spectrogram 1	1	124.987963553	125.129629770	146.018	438.053	281.250	0.1417	0.0800	375.000	0.8800	187.500	bm
10	Spectrogram 1	1	125.058796662	125.200462879	424.779	876.106	656.250	0.1417	0.1173	843.750	1.0000	281.250	bk
11	Spectrogram 1	1	125.283101505	125.409027031	424.779	955.752	750.000	0.1259	0.1120	843.750	1.0000	281.250	bk
12	Spectrogram 1	1	125.440508413	125.574304284	424.779	915.929	656.250	0.1338	0.1227	843.750	1.0000	375.000	bk
13	Spectrogram 1	1	125.841896027	126.011108453	146.018	491.150	281.250	0.1692	0.1227	375.000	0.8710	187.500	bm
14	Spectrogram 1	1	126.026849144	126.140969152	491.150	836.283	656.250	0.1141	0.0907	750.000	0.8500	187.500	bk
15	Spectrogram 1	1	126.778467128	127.101151289	132.743	477.876	281.250	0.3227	0.2453	375.000	0.9000	187.500	bm
