Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	139.577456866	140.100461358	156.860	470.579	344.531	0.5230	0.4180	430.664	0.8876	172.266	bm
2	Spectrogram 1	1	140.281253034	140.397476254	158.452	475.357	344.531	0.1162	0.0755	430.664	0.8421	172.266	bm
3	Spectrogram 1	1	140.381334140	140.484643670	459.512	871.488	689.062	0.1033	0.0697	775.195	0.8824	258.398	bk
4	Spectrogram 1	1	141.220724065	141.488683156	158.452	443.666	258.398	0.2680	0.1916	344.531	0.8667	172.266	bm
5	Spectrogram 1	1	142.179565633	142.337758350	142.607	411.976	344.531	0.1582	0.0929	344.531	0.7692	86.133	bm
6	Spectrogram 1	1	143.335340991	143.719523303	142.607	522.893	344.531	0.3842	0.3019	430.664	0.8923	172.266	bm
7	Spectrogram 1	1	143.529046358	144.300639404	602.119	1077.476	861.328	0.7716	0.5863	1033.594	0.9167	344.531	us
9	Spectrogram 1	1	144.265126754	144.542771113	142.607	427.821	258.398	0.2776	0.2148	344.531	0.9149	172.266	bm
8	Spectrogram 1	1	144.307096250	144.394263665	586.273	1061.630	861.328	0.0872	0.0639	947.461	0.8571	258.398	bk
10	Spectrogram 1	1	144.445918430	144.555684805	522.893	1045.785	775.195	0.1098	0.0813	947.461	0.9412	344.531	bk
11	Spectrogram 1	1	144.600882724	144.713877521	396.131	1061.630	775.195	0.1130	0.0929	947.461	0.8947	344.531	bk
12	Spectrogram 1	1	144.797816514	144.907582888	427.821	1029.940	775.195	0.1098	0.0755	861.328	0.9444	344.531	bk
13	Spectrogram 1	1	144.994750304	145.123887215	380.285	1014.095	689.062	0.1291	0.0987	861.328	0.9524	344.531	bk
14	Spectrogram 1	1	145.240110435	145.349876810	427.821	1014.095	689.062	0.1098	0.0813	861.328	0.9444	344.531	bk
15	Spectrogram 1	1	145.382161038	145.527440064	158.452	459.512	258.398	0.1453	0.1161	430.664	0.9167	258.398	bm
16	Spectrogram 1	1	145.498384258	145.604922210	491.202	934.868	689.062	0.1065	0.0871	861.328	1.0000	344.531	bk
17	Spectrogram 1	1	145.737287545	145.879338147	190.143	491.202	344.531	0.1421	0.0929	430.664	0.9130	172.266	bm
18	Spectrogram 1	1	145.930992912	146.056901401	142.607	522.893	344.531	0.1259	0.0987	516.797	0.8571	258.398	bm
