Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	77.60426761	78.05722811	86.133	495.264	258.398	0.453	0.3019	344.531	0.8052	86.133	bm
2	Spectrogram 1	1	78.81436632	79.8450248	106.584	456.788	344.531	1.0307	0.6269	430.664	0.7784	172.266	bm
3	Spectrogram 1	1	80.02395857	80.83273918	91.358	456.788	258.398	0.8088	0.5689	344.531	0.7971	172.266	bm
4	Spectrogram 1	1	80.95626959	81.25687831	548.146	944.029	689.062	0.3006	0.1741	861.328	0.902	258.398	bk
5	Spectrogram 1	1	81.26403566	81.77220755	76.131	395.883	258.398	0.5082	0.3889	344.531	0.9419	172.266	bm
6	Spectrogram 1	1	81.97261337	82.20522726	532.92	883.124	775.195	0.2326	0.1683	861.328	0.9231	172.266	bk
7	Spectrogram 1	1	82.27680077	83.16431224	106.584	487.241	344.531	0.8875	0.3077	430.664	0.6711	172.266	bm
8	Spectrogram 1	1	82.86025718	83.65114442	548.146	1020.16	775.195	0.7909	0.685	947.461	0.9632	258.398	us
9	Spectrogram 1	1	83.64756575	83.80860613	609.051	928.803	775.195	0.161	0.1335	861.328	0.9259	172.266	bk
10	Spectrogram 1	1	83.83007819	84.30962067	106.584	411.109	258.398	0.4795	0.418	344.531	0.963	172.266	bm
11	Spectrogram 1	1	83.80860613	83.93743844	609.051	928.803	775.195	0.1288	0.0871	861.328	0.8095	172.266	bk
12	Spectrogram 1	1	83.9589105	84.09132148	502.467	944.029	775.195	0.1324	0.0929	861.328	0.9091	172.266	bk
13	Spectrogram 1	1	84.11637221	84.23446849	502.467	928.803	775.195	0.1181	0.0755	861.328	0.8421	172.266	bk
14	Spectrogram 1	1	84.30246332	84.40982358	456.788	944.029	689.062	0.1074	0.0871	775.195	0.9412	172.266	bk
15	Spectrogram 1	1	84.47066106	84.58875735	472.014	913.576	689.062	0.1181	0.0755	861.328	0.7895	258.398	bk
16	Spectrogram 1	1	84.49571179	84.67464555	106.584	441.562	258.398	0.1789	0.1393	344.531	0.9667	86.133	bm
17	Spectrogram 1	1	84.6531735	84.77126979	441.562	928.803	689.062	0.1181	0.0755	775.195	0.95	172.266	bk
18	Spectrogram 1	1	84.85715799	85.05040646	76.131	426.336	258.398	0.1932	0.1045	344.531	0.7879	86.133	bm
19	Spectrogram 1	1	84.87505137	84.99314765	395.883	944.029	689.062	0.1181	0.0522	775.195	0.7368	172.266	bk
20	Spectrogram 1	1	85.06472116	85.19355347	76.131	411.109	258.398	0.1288	0.0813	344.531	0.7619	172.266	bm
21	Spectrogram 1	1	85.07903586	85.19713214	380.657	913.576	689.062	0.1181	0.0871	775.195	0.8421	172.266	bk
22	Spectrogram 1	1	85.22934022	85.39038061	76.131	441.562	344.531	0.161	0.1103	344.531	0.9231	86.133	bm
23	Spectrogram 1	1	85.3044924	85.44406074	395.883	898.35	689.062	0.1396	0.0929	775.195	0.913	172.266	bk
24	Spectrogram 1	1	85.52637027	85.73751211	91.358	426.336	344.531	0.2111	0.0929	344.531	0.7429	86.133	bm
25	Spectrogram 1	1	85.69456801	85.82697899	456.788	883.124	689.062	0.1324	0.0871	775.195	0.8182	172.266	bk
26	Spectrogram 1	1	85.86634442	86.02380613	91.358	365.431	258.398	0.1575	0.0697	344.531	0.7308	86.133	bm
27	Spectrogram 1	1	85.98801938	86.09180096	487.241	883.124	689.062	0.1038	0.0348	775.195	0.7059	172.266	bk
28	Spectrogram 1	1	86.21086908	86.50074178	76.131	411.109	344.531	0.2899	0.2032	344.531	0.8367	86.133	bm
29	Spectrogram 1	1	86.31107199	86.42916827	441.562	837.445	689.062	0.1181	0.0697	775.195	0.8421	172.266	bk
30	Spectrogram 1	1	86.61168071	86.91228943	121.81	426.336	344.531	0.3006	0.209	344.531	0.8235	86.133	bm
31	Spectrogram 1	1	86.66178216	86.8013505	411.109	852.671	689.062	0.1396	0.0871	775.195	0.8696	172.266	bk
32	Spectrogram 1	1	87.17353273	87.29162901	456.788	883.124	689.062	0.1181	0.0639	775.195	0.7895	172.266	bk
33	Spectrogram 1	1	87.90716116	88.03957215	121.81	395.883	258.398	0.1324	0.0929	344.531	0.9091	172.266	bm
34	Spectrogram 1	1	88.00736407	88.13977505	456.788	898.35	689.062	0.1324	0.0697	775.195	0.8182	172.266	bk
