Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	3484.218217004	3484.972497961	132.743	557.522	375.000	0.7543	0.3947	375.000	0.6383	93.750	bm
2	Spectrogram 1	1	3487.102285941	3487.436461048	159.292	610.619	375.000	0.3342	0.1973	375.000	0.7903	93.750	bm
3	Spectrogram 1	1	3487.381560852	3488.002171765	600.728	1088.819	843.750	0.6206	0.4907	937.500	0.9130	187.500	us
4	Spectrogram 1	1	3487.995010870	3488.088102507	619.501	1051.274	843.750	0.0931	0.0533	937.500	0.7500	187.500	bk
5	Spectrogram 1	1	3488.111972158	3488.202676830	506.864	1088.819	843.750	0.0907	0.0693	937.500	0.8824	281.250	bk
6	Spectrogram 1	1	3488.250416131	3488.341120803	469.319	1163.910	750.000	0.0907	0.0747	937.500	1.0000	281.250	bk
7	Spectrogram 1	1	3488.410342789	3488.503434426	413.000	1088.819	750.000	0.0931	0.0640	843.750	0.8235	281.250	bk
8	Spectrogram 1	1	3488.570269448	3488.656200190	394.228	994.956	750.000	0.0859	0.0587	843.750	0.9375	281.250	bk
9	Spectrogram 1	1	3488.754065757	3488.839996499	394.228	1013.728	750.000	0.0859	0.0747	843.750	1.0000	281.250	bk
10	Spectrogram 1	1	3488.933088136	3489.033340668	337.909	1013.728	750.000	0.1003	0.0693	843.750	0.9444	375.000	bk
11	Spectrogram 1	1	3489.143141060	3489.238619662	431.773	957.410	656.250	0.0955	0.0640	843.750	0.8235	375.000	bk
12	Spectrogram 1	1	3489.362741845	3489.460607412	394.228	994.956	750.000	0.0979	0.0747	843.750	0.9412	375.000	bk
13	Spectrogram 1	1	3490.626044295	3490.801579570	150.182	469.319	281.250	0.1755	0.1173	375.000	0.9062	187.500	bm
