Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	130.117640630	130.850151174	91.116	478.357	258.398	0.7325	0.3367	344.531	0.6720	86.133	bm
2	Spectrogram 1	1	132.852178044	133.092576938	136.674	523.915	344.531	0.2404	0.1683	344.531	0.8049	86.133	bm
3	Spectrogram 1	1	133.060022921	133.838815170	523.915	1116.167	861.328	0.7788	0.5108	947.461	0.9398	172.266	us
4	Spectrogram 1	1	133.833806860	133.921452290	478.357	1002.273	775.195	0.0876	0.0580	861.328	0.8000	172.266	bk
5	Spectrogram 1	1	133.979047858	134.076709908	410.021	1025.052	775.195	0.0977	0.0639	861.328	0.9375	172.266	bk
6	Spectrogram 1	1	134.129297166	134.241984148	432.800	1047.831	775.195	0.1127	0.0813	861.328	0.8421	258.398	bk
7	Spectrogram 1	1	134.312100491	134.419779163	387.242	1070.610	775.195	0.1077	0.0697	861.328	0.8824	258.398	bk
8	Spectrogram 1	1	134.484887196	134.585053402	296.126	1002.273	689.062	0.1002	0.0697	861.328	0.8750	344.531	bk
9	Spectrogram 1	1	134.667690522	134.772865037	341.684	1002.273	689.062	0.1052	0.0639	861.328	0.8824	344.531	bk
10	Spectrogram 1	1	134.873031243	134.980709914	296.126	1002.273	775.195	0.1077	0.0639	861.328	0.8333	258.398	bk
11	Spectrogram 1	1	138.098383065	138.749463401	68.337	455.579	258.398	0.6511	0.4702	344.531	0.9189	258.398	bm
