Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	706.181345724	706.790776713	146.350	487.832	258.398	0.6094	0.5283	430.664	0.9423	258.398	bm
2	Spectrogram 1	1	708.815661902	709.120629719	155.227	500.176	258.398	0.3050	0.2554	430.664	0.8846	258.398	bm
3	Spectrogram 1	1	709.183612203	710.138294065	638.156	1069.343	861.328	0.9547	0.7837	1033.594	0.9085	344.531	us
4	Spectrogram 1	1	709.329466376	709.511784093	482.929	741.641	602.930	0.1823	0.1451	689.062	0.9333	172.266	bk
5	Spectrogram 1	1	710.178072476	710.260944165	551.919	1069.343	775.195	0.0829	0.0522	947.461	0.8462	344.531	bk
6	Spectrogram 1	1	710.313982046	710.403483471	482.929	1034.848	689.062	0.0895	0.0755	861.328	0.9333	258.398	bk
7	Spectrogram 1	1	710.459836220	710.555967379	431.187	983.105	689.062	0.0961	0.0697	861.328	0.8125	258.398	bk
8	Spectrogram 1	1	710.628894466	710.721710758	379.444	1000.353	689.062	0.0928	0.0580	861.328	0.8667	344.531	bk
9	Spectrogram 1	1	710.821156786	710.920602813	396.692	983.105	689.062	0.0994	0.0697	861.328	0.9375	344.531	bk
10	Spectrogram 1	1	711.020048840	711.119494867	413.939	948.610	689.062	0.0994	0.0580	861.328	0.8125	344.531	bk
11	Spectrogram 1	1	711.238830100	711.328331525	396.692	983.105	689.062	0.0895	0.0522	861.328	0.7857	344.531	bk
13	Spectrogram 1	1	711.318386922	711.553742520	551.919	845.126	689.062	0.2354	0.1974	775.195	1.0000	172.266	bk
12	Spectrogram 1	1	711.484130301	711.586891196	448.434	948.610	689.062	0.1028	0.0697	861.328	0.8125	344.531	bk
14	Spectrogram 1	1	711.746004839	711.838821132	413.939	983.105	689.062	0.0928	0.0522	861.328	0.8000	344.531	bk
15	Spectrogram 1	1	712.316162063	712.541573058	482.929	896.868	689.062	0.2254	0.1683	775.195	0.8947	172.266	bk
16	Spectrogram 1	1	713.237695249	713.459791376	517.424	914.115	689.062	0.2221	0.1683	775.195	0.9730	172.266	bk
17	Spectrogram 1	1	714.202321714	714.444307047	551.919	879.620	689.062	0.2420	0.1393	775.195	0.8049	172.266	bk
18	Spectrogram 1	1	715.117225165	715.306172617	551.919	827.878	689.062	0.1889	0.1451	775.195	0.8710	172.266	bk
19	Spectrogram 1	1	715.972460999	716.151463849	569.166	862.373	689.062	0.1790	0.1277	775.195	0.9333	172.266	bk
20	Spectrogram 1	1	716.791233291	717.006699683	551.919	845.126	689.062	0.2155	0.1509	775.195	0.9167	172.266	bk
21	Spectrogram 1	1	716.976865875	717.484040614	155.227	465.681	258.398	0.5072	0.4296	344.531	0.9419	172.266	bm
