Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	1283.273777195	1284.338935581	113.895	455.579	258.398	1.0652	0.7605	344.531	0.8306	86.133	bm
2	Spectrogram 1	1	1285.758640177	1286.469977521	136.674	455.579	344.531	0.7113	0.4760	344.531	0.8430	86.133	bm
3	Spectrogram 1	1	1286.578770292	1287.147840167	113.895	455.579	258.398	0.5691	0.3773	344.531	0.7732	86.133	bm
4	Spectrogram 1	1	1288.252505219	1288.637464252	205.010	501.136	344.531	0.3850	0.2322	430.664	0.8308	172.266	bm
5	Spectrogram 1	1	1288.557961843	1289.507806414	569.473	979.494	775.195	0.9498	0.8359	861.328	0.9877	258.398	us
6	Spectrogram 1	1	1289.068450996	1289.407382318	113.895	432.800	258.398	0.3389	0.2090	344.531	0.7719	86.133	bm
7	Spectrogram 1	1	1289.515898771	1289.580991783	501.136	933.936	689.062	0.0651	0.0522	775.195	1.0000	172.266	bk
8	Spectrogram 1	1	1289.613538289	1289.687507622	341.684	888.378	602.930	0.0740	0.0406	689.062	1.0000	172.266	bk
9	Spectrogram 1	1	1289.770353274	1289.862075246	387.242	865.599	602.930	0.0917	0.0464	775.195	0.7857	258.398	bk
10	Spectrogram 1	1	1289.879827886	1289.962673538	410.021	865.599	602.930	0.0828	0.0697	775.195	0.9286	258.398	bk
18	Spectrogram 1	1	1289.974508631	1290.033684097	91.116	478.357	344.531	0.0592	0.0522	430.664	1.0000	172.266	bm
11	Spectrogram 1	1	1289.995220044	1290.072148150	410.021	865.599	602.930	0.0769	0.0639	689.062	0.9231	172.266	bk
19	Spectrogram 1	1	1290.083983243	1290.169787668	159.452	455.579	344.531	0.0858	0.0464	430.664	0.7692	172.266	bm
12	Spectrogram 1	1	1290.107653429	1290.190499081	501.136	911.157	689.062	0.0828	0.0639	775.195	0.9231	258.398	bk
20	Spectrogram 1	1	1290.208251721	1290.297014920	159.452	432.800	344.531	0.0888	0.0522	430.664	0.8571	172.266	bm
13	Spectrogram 1	1	1290.211210494	1290.279262280	387.242	865.599	602.930	0.0681	0.0406	689.062	0.8000	258.398	bk
21	Spectrogram 1	1	1290.335478973	1290.412407078	136.674	501.136	344.531	0.0769	0.0580	430.664	0.9167	258.398	bm
14	Spectrogram 1	1	1290.406489532	1290.492293957	432.800	888.378	602.930	0.0858	0.0639	689.062	0.8571	172.266	bk
15	Spectrogram 1	1	1290.542593103	1290.613603662	410.021	933.936	602.930	0.0710	0.0639	775.195	1.0000	344.531	bk
22	Spectrogram 1	1	1290.589933476	1290.678696675	113.895	432.800	344.531	0.0888	0.0464	430.664	0.7143	172.266	bm
16	Spectrogram 1	1	1290.649108942	1290.723078274	410.021	933.936	602.930	0.0740	0.0406	775.195	0.7500	258.398	bk
23	Spectrogram 1	1	1290.728995821	1290.800006380	91.116	478.357	344.531	0.0710	0.0406	430.664	0.8182	172.266	bm
17	Spectrogram 1	1	1290.779294966	1290.850305525	501.136	888.378	602.930	0.0710	0.0580	689.062	1.0000	172.266	bk
24	Spectrogram 1	1	1290.962738911	1291.060378429	113.895	478.357	344.531	0.0976	0.0580	430.664	0.8750	172.266	bm
32	Spectrogram 1	1	1291.024873150	1291.119553895	455.579	842.820	689.062	0.0947	0.0522	775.195	0.8000	258.398	bk
25	Spectrogram 1	1	1291.208317094	1291.288203973	113.895	455.579	344.531	0.0799	0.0580	430.664	0.9231	172.266	bm
33	Spectrogram 1	1	1291.246781147	1291.368090852	410.021	865.599	602.930	0.1213	0.1045	775.195	0.9500	344.531	bk
26	Spectrogram 1	1	1291.456854050	1291.566328662	136.674	478.357	344.531	0.1095	0.0697	430.664	0.8889	172.266	bm
34	Spectrogram 1	1	1291.542658476	1291.643256768	455.579	842.820	689.062	0.1006	0.0522	775.195	0.8125	258.398	bk
27	Spectrogram 1	1	1291.776401566	1291.856288445	113.895	501.136	344.531	0.0799	0.0522	430.664	0.8462	172.266	bm
35	Spectrogram 1	1	1291.829659485	1291.942092870	478.357	888.378	689.062	0.1124	0.0639	775.195	0.8421	258.398	bk
28	Spectrogram 1	1	1292.090031535	1292.187671053	159.452	432.800	344.531	0.0976	0.0580	430.664	0.8750	172.266	bm
36	Spectrogram 1	1	1292.158083321	1292.282351799	455.579	865.599	689.062	0.1243	0.0697	775.195	0.9000	258.398	bk
29	Spectrogram 1	1	1292.451001876	1292.539765075	136.674	478.357	344.531	0.0888	0.0580	430.664	0.9333	172.266	bm
37	Spectrogram 1	1	1292.507218569	1292.646280914	432.800	842.820	689.062	0.1391	0.0813	775.195	0.8696	258.398	bk
30	Spectrogram 1	1	1292.862271364	1292.948075789	136.674	501.136	344.531	0.0858	0.0639	344.531	0.9286	172.266	bm
38	Spectrogram 1	1	1292.915529283	1293.033880215	501.136	888.378	689.062	0.1184	0.0813	775.195	0.9000	258.398	bk
31	Spectrogram 1	1	1293.087138134	1293.436273383	136.674	501.136	344.531	0.3491	0.2612	430.664	0.8305	172.266	bm
39	Spectrogram 1	1	1293.474289125	1293.562160209	136.674	432.800	344.531	0.0879	0.0464	430.664	0.6429	172.266	bm
40	Spectrogram 1	1	1293.507763824	1293.616556594	501.136	888.378	689.062	0.1088	0.0639	775.195	0.9444	258.398	bk
41	Spectrogram 1	1	1293.595634907	1294.030805988	136.674	455.579	344.531	0.4352	0.3773	344.531	0.9595	86.133	bm
