Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	2243.988908537	2244.618061925	137.972	431.163	281.250	0.6292	0.4640	375.000	0.9145	187.500	bm
2	Spectrogram 1	1	2245.431121688	2246.079633642	137.972	431.163	281.250	0.6485	0.5120	375.000	0.9250	187.500	bm
3	Spectrogram 1	1	2248.220004523	2249.102917491	137.972	465.656	281.250	0.8829	0.6080	375.000	0.8598	187.500	bm
4	Spectrogram 1	1	2248.794924595	2249.609394697	620.874	1034.790	843.750	0.8145	0.7200	1031.250	0.9735	375.000	us
5	Spectrogram 1	1	2249.647038273	2249.725747569	569.135	965.804	843.750	0.0787	0.0640	937.500	1.0000	281.250	bk
6	Spectrogram 1	1	2249.852366870	2249.944764739	500.149	1017.544	750.000	0.0924	0.0693	843.750	0.9375	281.250	bk
7	Spectrogram 1	1	2250.013207605	2250.102183330	500.149	1000.297	750.000	0.0890	0.0747	843.750	1.0000	281.250	bk
8	Spectrogram 1	1	2250.201425486	2250.297245498	396.670	983.051	750.000	0.0958	0.0693	843.750	0.9412	281.250	bk
9	Spectrogram 1	1	2250.389643366	2250.482041235	413.916	931.311	656.250	0.0924	0.0800	843.750	0.9375	281.250	bk
10	Spectrogram 1	1	2250.584705534	2250.687369832	379.423	948.558	656.250	0.1027	0.0800	843.750	0.9444	281.250	bk
11	Spectrogram 1	1	2250.800300561	2250.899542716	396.670	914.065	750.000	0.0992	0.0853	843.750	0.9412	375.000	bk
12	Spectrogram 1	1	2251.015895588	2251.111715600	413.916	931.311	656.250	0.0958	0.0853	843.750	0.9412	375.000	bk
13	Spectrogram 1	1	2251.224646328	2251.330732770	362.177	931.311	656.250	0.1061	0.0800	843.750	0.9474	375.000	bk
14	Spectrogram 1	1	2251.453929928	2251.566860657	396.670	948.558	656.250	0.1129	0.0960	843.750	1.0000	375.000	bk
15	Spectrogram 1	1	2254.461993877	2254.913716791	137.972	396.670	281.250	0.4517	0.4053	375.000	0.9643	187.500	bm
16	Spectrogram 1	1	2256.953314189	2257.487168542	172.465	448.409	281.250	0.5339	0.4213	375.000	0.8788	187.500	bm
