Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	3172.186351598	3172.895725636	108.108	513.514	281.250	0.7094	0.5333	375.000	0.8258	187.500	bm
2	Spectrogram 1	1	3172.598464134	3172.676157481	459.459	972.973	656.250	0.0777	0.0533	843.750	1.0000	375.000	bk
3	Spectrogram 1	1	3173.199743081	3173.382153548	135.135	540.541	281.250	0.1824	0.1333	375.000	0.8824	187.500	bm
4	Spectrogram 1	1	3174.115173387	3174.446214605	135.135	513.514	281.250	0.3310	0.2293	375.000	0.7869	187.500	bm
5	Spectrogram 1	1	3174.959666289	3175.098163125	135.135	513.514	281.250	0.1385	0.0907	375.000	0.8400	187.500	bm
6	Spectrogram 1	1	3175.206258217	3175.797403249	135.135	567.568	375.000	0.5911	0.5120	468.750	0.9455	281.250	bm
7	Spectrogram 1	1	3175.385290712	3176.077774892	567.568	1108.108	843.750	0.6925	0.4800	937.500	0.9380	187.500	us
8	Spectrogram 1	1	3175.814293107	3175.932522113	432.432	945.946	843.750	0.1182	0.1013	937.500	0.9524	375.000	bk
9	Spectrogram 1	1	3176.108176637	3176.209515785	513.514	1081.081	750.000	0.1013	0.0907	937.500	0.9444	281.250	bk
10	Spectrogram 1	1	3176.270319274	3176.368280451	432.432	1108.108	750.000	0.0980	0.0960	937.500	1.0000	375.000	bk
12	Spectrogram 1	1	3176.412194082	3176.523667145	459.459	1054.054	750.000	0.1115	0.0907	937.500	1.0000	375.000	bk
11	Spectrogram 1	1	3176.432461911	3176.540557003	108.108	540.541	281.250	0.1081	0.0693	375.000	0.8947	187.500	bm
13	Spectrogram 1	1	3176.574336719	3176.662163981	513.514	1027.027	750.000	0.0878	0.0747	843.750	0.9375	281.250	bk
14	Spectrogram 1	1	3176.692565725	3176.773637044	513.514	1027.027	750.000	0.0811	0.0693	843.750	0.9333	281.250	bk
15	Spectrogram 1	1	3176.810794731	3176.885110107	459.459	1027.027	750.000	0.0743	0.0640	843.750	1.0000	281.250	bk
16	Spectrogram 1	1	3177.003339113	3177.121568120	54.054	486.486	187.500	0.1182	0.0853	375.000	0.9048	281.250	bm
17	Spectrogram 1	1	3177.081032460	3177.192505523	513.514	1054.054	750.000	0.1115	0.0907	843.750	0.9500	281.250	bk
18	Spectrogram 1	1	3177.276954814	3177.385049905	486.486	1054.054	750.000	0.1081	0.0907	843.750	0.9474	281.250	bk
19	Spectrogram 1	1	3177.712713151	3177.827564186	108.108	513.514	281.250	0.1149	0.0747	375.000	0.8500	187.500	bm
20	Spectrogram 1	1	3177.800540413	3177.898501590	540.541	972.973	750.000	0.0980	0.0693	843.750	0.9412	281.250	bk
21	Spectrogram 1	1	3177.976194937	3178.381551530	135.135	567.568	375.000	0.4054	0.3360	562.500	0.8933	281.250	bm
