Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	334.803841248	336.127826675	106.066	565.685	375.000	1.3240	0.5280	375.000	0.5911	93.750	bm
2	Spectrogram 1	1	336.210369407	336.335834360	512.652	919.239	750.000	0.1255	0.0640	843.750	0.8182	187.500	bk
3	Spectrogram 1	1	336.306118976	336.464601022	123.744	459.619	281.250	0.1585	0.0907	375.000	0.6552	187.500	bm
4	Spectrogram 1	1	336.382058290	336.494316406	406.586	954.594	656.250	0.1123	0.0587	750.000	0.8500	187.500	bk
5	Spectrogram 1	1	337.052305276	337.422096717	123.744	548.008	375.000	0.3698	0.2347	468.750	0.8971	187.500	bm
6	Spectrogram 1	1	337.207485613	337.336252276	371.231	919.239	656.250	0.1288	0.0800	843.750	0.8696	281.250	bk
7	Spectrogram 1	1	337.871129181	338.792306074	123.744	530.330	375.000	0.9212	0.3627	375.000	0.5116	93.750	bm
8	Spectrogram 1	1	337.897542855	338.013102681	494.975	919.239	656.250	0.1156	0.0587	750.000	0.8571	187.500	bk
9	Spectrogram 1	1	338.109728174	339.062269875	441.942	1113.693	843.750	0.9525	0.8160	937.500	0.9494	187.500	us
10	Spectrogram 1	1	339.097289790	339.176668265	353.553	1131.371	750.000	0.0794	0.0373	843.750	0.7857	281.250	bk
11	Spectrogram 1	1	339.160325638	339.438150301	123.744	512.652	281.250	0.2778	0.1760	468.750	0.7647	187.500	bm
12	Spectrogram 1	1	339.232700130	339.335425215	406.586	1025.305	750.000	0.1027	0.0640	843.750	0.8889	281.250	bk
13	Spectrogram 1	1	339.382118436	339.470835555	424.264	1096.016	750.000	0.0887	0.0533	843.750	0.8000	281.250	bk
14	Spectrogram 1	1	339.538540725	339.657608438	300.520	1060.660	750.000	0.1191	0.0587	843.750	0.7143	281.250	bk
15	Spectrogram 1	1	339.699632336	339.851385303	106.066	548.008	375.000	0.1518	0.1067	468.750	0.8571	187.500	bm
16	Spectrogram 1	1	339.725313607	339.832708015	353.553	1078.338	750.000	0.1074	0.0693	843.750	0.8421	281.250	bk
17	Spectrogram 1	1	339.919090473	340.026484880	300.520	1096.016	750.000	0.1074	0.0587	937.500	0.7895	375.000	bk
18	Spectrogram 1	1	340.124540644	340.231935051	371.231	1096.016	750.000	0.1074	0.0587	843.750	0.7895	281.250	bk
19	Spectrogram 1	1	340.276293611	340.404699967	88.388	459.619	281.250	0.1284	0.0907	375.000	0.8696	281.250	bm
20	Spectrogram 1	1	340.329990814	340.458397171	371.231	1007.627	750.000	0.1284	0.0747	843.750	0.8261	281.250	bk
21	Spectrogram 1	1	340.556452934	340.680189969	318.198	1042.983	750.000	0.1237	0.0693	843.750	0.7727	281.250	bk
22	Spectrogram 1	1	340.977198027	341.290042605	123.744	512.652	281.250	0.3128	0.2400	468.750	0.8596	281.250	bm
23	Spectrogram 1	1	341.063580485	341.163970909	406.586	1007.627	656.250	0.1004	0.0747	843.750	0.9444	281.250	bk
24	Spectrogram 1	1	341.686934980	341.936743710	159.099	494.975	281.250	0.2498	0.1867	468.750	0.8696	187.500	bm
25	Spectrogram 1	1	341.763978794	341.876042524	424.264	954.594	656.250	0.1121	0.0693	750.000	0.9500	187.500	bk
26	Spectrogram 1	1	342.096893096	342.354426421	176.777	512.652	375.000	0.2575	0.1493	375.000	0.6809	93.750	bm
27	Spectrogram 1	1	342.189340957	342.291693945	406.586	883.883	656.250	0.1024	0.0533	750.000	0.7778	187.500	bk
28	Spectrogram 1	1	342.324711038	342.430365735	406.586	919.239	656.250	0.1057	0.0693	750.000	0.8947	187.500	bk
29	Spectrogram 1	1	342.879398199	343.196362291	141.421	494.975	281.250	0.3170	0.2080	375.000	0.7458	93.750	bm
30	Spectrogram 1	1	342.971846059	343.047785373	424.264	919.239	656.250	0.0759	0.0587	750.000	1.0000	187.500	bk
31	Spectrogram 1	1	343.034578535	343.113819558	388.909	813.173	656.250	0.0792	0.0587	750.000	0.7857	187.500	bk
32	Spectrogram 1	1	343.569455441	343.965660556	159.099	477.297	281.250	0.3962	0.1920	375.000	0.5890	93.750	bm
33	Spectrogram 1	1	343.671808429	343.790669963	388.909	883.883	656.250	0.1189	0.0693	750.000	0.8095	187.500	bk
34	Spectrogram 1	1	344.477425496	345.259930599	176.777	494.975	281.250	0.7825	0.3360	375.000	0.5274	93.750	bm
