Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	417.173196090	417.365150028	50.114	501.136	258.398	0.1920	0.1103	344.531	0.8125	86.133	bm
2	Spectrogram 1	1	418.115515418	418.335389928	125.284	526.193	344.531	0.2199	0.1509	430.664	0.8378	172.266	bm
3	Spectrogram 1	1	418.220217566	418.331899856	425.966	927.102	689.062	0.1117	0.0522	861.328	0.6842	344.531	bk
4	Spectrogram 1	1	419.675577417	419.857061139	75.170	451.023	258.398	0.1815	0.0987	344.531	0.7667	172.266	bm
5	Spectrogram 1	1	420.052505148	420.485274024	125.284	551.250	344.531	0.4328	0.3077	430.664	0.8514	172.266	bm
6	Spectrogram 1	1	420.743625685	420.879357616	100.227	476.080	258.398	0.1357	0.0813	344.531	0.7391	172.266	bm
7	Spectrogram 1	1	420.844807670	420.931182535	451.023	977.216	689.062	0.0864	0.0522	775.195	0.9231	172.266	bk
8	Spectrogram 1	1	421.755445532	421.859095370	100.227	526.193	258.398	0.1036	0.0522	344.531	0.7647	86.133	bm
9	Spectrogram 1	1	421.831948984	421.930663115	375.852	927.102	689.062	0.0987	0.0580	775.195	0.8750	172.266	bk
10	Spectrogram 1	1	422.656211981	422.747522552	100.227	526.193	258.398	0.0913	0.0464	344.531	0.8571	86.133	bm
11	Spectrogram 1	1	422.740118992	422.838833124	400.909	952.159	689.062	0.0987	0.0522	775.195	0.8125	258.398	bk
12	Spectrogram 1	1	423.241093209	423.475539271	100.227	551.250	344.531	0.2344	0.1335	430.664	0.7500	172.266	bm
13	Spectrogram 1	1	423.433585765	423.537235603	400.909	876.989	689.062	0.1036	0.0639	861.328	0.9375	258.398	bk
14	Spectrogram 1	1	423.455796445	424.149263218	350.795	1127.557	861.328	0.6935	0.5631	947.461	0.8824	344.531	us
15	Spectrogram 1	1	423.909881449	424.018466994	75.170	526.193	258.398	0.1086	0.0580	344.531	0.7647	86.133	bm
16	Spectrogram 1	1	423.974045634	424.090034739	350.795	851.932	689.062	0.1160	0.0697	775.195	0.8421	172.266	bk
17	Spectrogram 1	1	424.136923951	424.228234523	425.966	1027.330	775.195	0.0913	0.0464	861.328	0.8571	172.266	bk
18	Spectrogram 1	1	424.294866561	424.383709280	325.739	1027.330	775.195	0.0888	0.0522	861.328	0.8571	258.398	bk
19	Spectrogram 1	1	424.408387812	424.504634091	100.227	476.080	258.398	0.0962	0.0522	344.531	0.8125	86.133	bm
20	Spectrogram 1	1	424.452809172	424.539184037	300.682	1002.273	689.062	0.0864	0.0697	861.328	0.9286	516.797	bk
21	Spectrogram 1	1	424.487359118	424.586073249	375.852	1002.273	689.062	0.0987	0.0697	775.195	0.8125	258.398	bk
22	Spectrogram 1	1	424.630494608	424.731676593	325.739	1027.330	689.062	0.1012	0.0697	861.328	0.9375	344.531	bk
23	Spectrogram 1	1	424.832858577	424.931572709	300.682	977.216	689.062	0.0987	0.0639	861.328	0.8750	344.531	bk
24	Spectrogram 1	1	425.003140454	425.114193852	100.227	501.136	258.398	0.1111	0.0580	344.531	0.8333	86.133	bm
25	Spectrogram 1	1	425.042626107	425.151211651	300.682	977.216	689.062	0.1086	0.0755	775.195	0.9412	430.664	bk
26	Spectrogram 1	1	425.091983172	425.205504423	350.795	1002.273	689.062	0.1135	0.0697	775.195	0.7368	258.398	bk
27	Spectrogram 1	1	425.257329342	425.378254153	325.739	1002.273	689.062	0.1209	0.0755	861.328	0.9000	344.531	bk
28	Spectrogram 1	1	425.533728910	425.666992987	75.170	476.080	258.398	0.1333	0.0697	344.531	0.7727	86.133	bm
29	Spectrogram 1	1	425.610232362	425.716350053	425.966	952.159	689.062	0.1061	0.0522	775.195	0.8235	172.266	bk
30	Spectrogram 1	1	425.960667528	426.204985003	75.170	501.136	344.531	0.2443	0.1741	430.664	0.9024	172.266	bm
31	Spectrogram 1	1	426.200049297	426.318506255	325.739	927.102	689.062	0.1185	0.0697	775.195	0.8000	430.664	bk
32	Spectrogram 1	1	426.622052209	426.913258896	150.341	501.136	344.531	0.2912	0.1509	430.664	0.6939	172.266	bm
33	Spectrogram 1	1	426.691152100	426.819480471	501.136	952.159	689.062	0.1283	0.0755	775.195	0.8571	172.266	bk
