Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	186.460968975	187.352448205	68.337	410.021	258.398	0.8915	0.6618	344.531	0.8431	258.398	bm
2	Spectrogram 1	1	188.241938017	189.219367222	136.674	501.136	258.398	0.9774	0.6037	344.531	0.7844	172.266	bm
3	Spectrogram 1	1	189.520387086	189.863903872	91.116	455.579	258.398	0.3435	0.2206	344.531	0.7288	172.266	bm
4	Spectrogram 1	1	190.880288588	191.436289984	113.895	523.915	344.531	0.5560	0.4644	516.797	0.9043	344.531	bm
5	Spectrogram 1	1	191.064441917	191.779806770	644.285	1030.856	861.328	0.7154	0.5805	947.461	0.9431	258.398	us
6	Spectrogram 1	1	191.089231788	191.223805374	402.678	740.928	602.930	0.1346	0.0639	689.062	0.8182	172.266	bk
7	Spectrogram 1	1	191.659398824	191.772723949	418.785	789.250	689.062	0.1133	0.0929	775.195	0.9444	258.398	bk
8	Spectrogram 1	1	191.772723949	191.875424844	499.321	982.535	775.195	0.1027	0.0639	861.328	0.8235	258.398	bk
9	Spectrogram 1	1	191.900214715	192.009998430	451.000	982.535	775.195	0.1098	0.0580	861.328	0.7778	258.398	bk
10	Spectrogram 1	1	192.048953942	192.158737657	451.000	1030.856	775.195	0.1098	0.0697	861.328	0.8889	258.398	bk
11	Spectrogram 1	1	192.208317399	192.321642524	418.785	1030.856	775.195	0.1133	0.0697	861.328	0.8421	258.398	bk
12	Spectrogram 1	1	192.385387907	192.498713033	402.678	966.428	775.195	0.1133	0.0697	861.328	0.7778	258.398	bk
13	Spectrogram 1	1	192.551834185	192.668700720	402.678	998.642	775.195	0.1169	0.0755	861.328	0.8421	258.398	bk
14	Spectrogram 1	1	192.735987513	192.852854049	418.785	982.535	775.195	0.1169	0.0871	861.328	0.8947	258.398	bk
15	Spectrogram 1	1	192.923682252	193.051173018	418.785	982.535	775.195	0.1275	0.0871	861.328	0.8571	258.398	bk
16	Spectrogram 1	1	192.990969045	193.508014929	112.750	418.785	258.398	0.5170	0.3193	344.531	0.7500	172.266	bm
17	Spectrogram 1	1	194.513775415	195.554950003	80.536	467.107	258.398	1.0412	0.8243	344.531	0.8764	258.398	bm
18	Spectrogram 1	1	195.689523589	196.298646137	64.429	451.000	258.398	0.6091	0.4992	344.531	0.9231	258.398	bm
19	Spectrogram 1	1	196.688201255	197.860408019	128.857	531.535	258.398	1.1722	0.9927	344.531	0.9353	172.266	bm
