Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	3827.696436716	3828.457226892	163.178	473.218	281.250	0.7608	0.5547	375.000	0.8794	187.500	bm
2	Spectrogram 1	1	3829.677435902	3830.167716636	114.225	391.628	281.250	0.4903	0.4480	375.000	0.9670	187.500	bm
3	Spectrogram 1	1	3830.628183002	3830.909763154	179.496	505.853	375.000	0.2816	0.1600	375.000	0.7115	93.750	bm
4	Spectrogram 1	1	3830.896512323	3831.472923457	652.714	1028.024	843.750	0.5764	0.4533	937.500	0.9159	187.500	us
5	Spectrogram 1	1	3831.476236165	3831.588868226	571.125	995.389	843.750	0.1126	0.0693	937.500	0.8000	281.250	bk
6	Spectrogram 1	1	3831.608744472	3831.704812994	554.807	1044.342	750.000	0.0961	0.0747	937.500	0.8824	281.250	bk
7	Spectrogram 1	1	3831.747878194	3831.863822962	489.535	930.117	750.000	0.1159	0.0960	843.750	0.9048	187.500	bk
8	Spectrogram 1	1	3831.913513577	3832.029458346	456.900	1011.707	750.000	0.1159	0.0640	843.750	0.8571	187.500	bk
9	Spectrogram 1	1	3832.102337914	3832.208344560	440.582	962.753	750.000	0.1060	0.0747	843.750	0.9474	281.250	bk
10	Spectrogram 1	1	3832.274598713	3832.393856189	473.218	995.389	750.000	0.1193	0.0747	843.750	0.9524	187.500	bk
11	Spectrogram 1	1	3832.473361173	3832.585993234	424.264	962.753	750.000	0.1126	0.0640	843.750	0.8500	281.250	bk
12	Spectrogram 1	1	3832.675436341	3832.791381109	391.628	979.071	750.000	0.1159	0.0693	843.750	0.9048	281.250	bk
13	Spectrogram 1	1	3832.907325878	3833.019957938	407.946	1044.342	750.000	0.1126	0.0693	843.750	0.8500	281.250	bk
14	Spectrogram 1	1	3833.096150215	3833.470486181	554.807	962.753	750.000	0.3743	0.3093	843.750	0.9565	187.500	bk
15	Spectrogram 1	1	3833.791252832	3834.437765736	179.496	505.853	281.250	0.6465	0.4907	375.000	0.8843	187.500	bm
