Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	3136.074340016	3136.743178394	135.135	513.514	281.250	0.6688	0.4427	375.000	0.8320	187.500	bm
2	Spectrogram 1	1	3136.168921491	3136.300662384	486.486	891.892	656.250	0.1317	0.1067	750.000	0.9583	187.500	bk
3	Spectrogram 1	1	3136.901941330	3137.067461939	135.135	486.486	281.250	0.1655	0.1227	375.000	0.8667	187.500	bm
4	Spectrogram 1	1	3137.003280479	3137.111375570	459.459	945.946	750.000	0.1081	0.0853	843.750	1.0000	375.000	bk
5	Spectrogram 1	1	3137.665362914	3137.871419182	108.108	513.514	281.250	0.2061	0.1440	375.000	0.9189	187.500	bm
6	Spectrogram 1	1	3138.222728230	3138.432162469	135.135	513.514	281.250	0.2094	0.1493	375.000	0.8974	187.500	bm
7	Spectrogram 1	1	3139.330702918	3139.682011965	162.162	540.541	375.000	0.3513	0.2027	468.750	0.6923	187.500	bm
8	Spectrogram 1	1	3139.536759186	3140.185329735	513.514	1162.162	843.750	0.6486	0.5387	937.500	0.9500	187.500	us
17	Spectrogram 1	1	3139.806996915	3139.955627665	135.135	486.486	375.000	0.1486	0.1067	468.750	0.8519	187.500	bm
9	Spectrogram 1	1	3140.178573792	3140.290046855	486.486	1081.081	843.750	0.1115	0.1067	937.500	1.0000	281.250	bk
10	Spectrogram 1	1	3140.313692656	3140.421787747	459.459	1027.027	750.000	0.1081	0.1013	937.500	0.9500	375.000	bk
11	Spectrogram 1	1	3140.462323407	3140.563662555	378.378	1000.000	750.000	0.1013	0.0907	843.750	1.0000	281.250	bk
12	Spectrogram 1	1	3140.607576186	3140.705537363	378.378	1054.054	750.000	0.0980	0.0853	843.750	1.0000	281.250	bk
16	Spectrogram 1	1	3140.671757647	3140.817010426	135.135	486.486	281.250	0.1453	0.1227	468.750	0.9259	281.250	bm
13	Spectrogram 1	1	3140.729183164	3140.827144341	405.405	1000.000	750.000	0.0980	0.0853	843.750	0.8889	281.250	bk
14	Spectrogram 1	1	3140.830522312	3140.914971602	432.432	1027.027	750.000	0.0844	0.0800	843.750	1.0000	375.000	bk
15	Spectrogram 1	1	3140.975775091	3141.094004098	378.378	1000.000	656.250	0.1182	0.1120	843.750	0.9545	375.000	bk
18	Spectrogram 1	1	3141.536518379	3141.887827426	162.162	594.595	375.000	0.3513	0.2240	468.750	0.8438	187.500	bm
21	Spectrogram 1	1	3142.002523198	3142.274822074	621.622	1027.027	843.750	0.2723	0.2133	843.750	0.9200	93.750	bk
19	Spectrogram 1	1	3142.016854718	3142.141061223	216.216	540.541	375.000	0.1242	0.0640	375.000	0.7727	93.750	bm
20	Spectrogram 1	1	3142.179278609	3142.351256846	135.135	567.568	375.000	0.1720	0.1227	468.750	0.8710	187.500	bm
22	Spectrogram 1	1	3142.528012257	3142.824196999	135.135	567.568	375.000	0.2962	0.2027	468.750	0.7963	187.500	bm
23	Spectrogram 1	1	3142.604447029	3142.824196999	594.595	972.973	843.750	0.2197	0.1813	937.500	1.0000	281.250	bk
24	Spectrogram 1	1	3143.129936088	3143.454783870	108.108	459.459	375.000	0.3248	0.2187	375.000	0.7333	93.750	bm
