Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	494.428309327	494.961502345	86.133	516.797	258.398	0.5332	0.3077	344.531	0.7222	172.266	bm
2	Spectrogram 1	1	496.053522660	496.694379653	86.133	581.396	258.398	0.6409	0.3251	344.531	0.6455	86.133	bm
3	Spectrogram 1	1	498.827151724	499.227046488	107.666	538.330	344.531	0.3999	0.2322	344.531	0.7647	86.133	bm
4	Spectrogram 1	1	499.150143648	499.975567455	495.264	1141.260	861.328	0.8254	0.6618	947.461	0.8936	172.266	us
5	Spectrogram 1	1	499.560603389	499.691111835	559.863	990.527	861.328	0.1305	0.0929	947.461	0.7619	172.266	bk
6	Spectrogram 1	1	499.963004430	500.071761468	495.264	1098.193	775.195	0.1088	0.0639	861.328	0.8889	172.266	bk
8	Spectrogram 1	1	500.111639049	500.311026952	172.266	495.264	344.531	0.1994	0.0813	344.531	0.6667	86.133	bm
7	Spectrogram 1	1	500.133390456	500.231271790	516.797	1012.061	775.195	0.0979	0.0464	861.328	0.7500	172.266	bk
9	Spectrogram 1	1	500.224021321	500.314652186	516.797	990.527	775.195	0.0906	0.0755	861.328	1.0000	258.398	bk
10	Spectrogram 1	1	500.285650309	500.416158755	452.197	947.461	775.195	0.1305	0.0639	861.328	0.7619	258.398	bk
11	Spectrogram 1	1	500.477787743	500.601045720	387.598	947.461	775.195	0.1233	0.0639	861.328	0.8000	258.398	bk
12	Spectrogram 1	1	500.677175646	500.789557919	387.598	968.994	775.195	0.1124	0.0639	861.328	0.8333	258.398	bk
13	Spectrogram 1	1	500.872938315	501.007071995	409.131	968.994	775.195	0.1341	0.0639	861.328	0.8182	344.531	bk
14	Spectrogram 1	1	500.949068241	501.086827156	129.199	452.197	344.531	0.1378	0.0697	430.664	0.6957	172.266	bm
15	Spectrogram 1	1	501.119454268	501.246337479	322.998	990.527	775.195	0.1269	0.0755	861.328	0.7619	344.531	bk
16	Spectrogram 1	1	501.340593578	501.467476790	322.998	968.994	775.195	0.1269	0.0697	861.328	0.8095	344.531	bk
17	Spectrogram 1	1	501.587109531	501.721243212	258.398	968.994	689.062	0.1341	0.0639	775.195	0.7273	258.398	bk
18	Spectrogram 1	1	501.946007757	502.069265733	64.600	495.264	258.398	0.1233	0.0639	344.531	0.7000	86.133	bm
19	Spectrogram 1	1	502.062015264	502.167147068	344.531	947.461	689.062	0.1051	0.0697	775.195	0.8824	258.398	bk
20	Spectrogram 1	1	502.772561246	502.888568753	129.199	516.797	258.398	0.1160	0.0522	344.531	0.7895	86.133	bm
21	Spectrogram 1	1	502.874067815	502.982824853	344.531	990.527	689.062	0.1088	0.0580	775.195	0.7778	344.531	bk
22	Spectrogram 1	1	503.842005454	503.954387726	129.199	473.730	344.531	0.1124	0.0580	344.531	0.7368	86.133	bm
23	Spectrogram 1	1	503.921760615	504.030517653	344.531	968.994	689.062	0.1088	0.0580	775.195	0.7778	430.664	bk
24	Spectrogram 1	1	504.686685116	504.806317858	64.600	452.197	258.398	0.1196	0.0697	344.531	0.8421	86.133	bm
25	Spectrogram 1	1	504.780941215	504.882447784	387.598	925.928	602.930	0.1015	0.0522	775.195	0.8125	344.531	bk
26	Spectrogram 1	1	505.716251743	505.854010657	86.133	430.664	258.398	0.1378	0.0813	344.531	0.7826	172.266	bm
27	Spectrogram 1	1	505.839509719	505.922890115	344.531	925.928	689.062	0.0834	0.0522	775.195	0.8571	258.398	bk
28	Spectrogram 1	1	506.948831507	507.394735363	64.600	473.730	258.398	0.4459	0.2438	344.531	0.7632	172.266	bm
29	Spectrogram 1	1	507.684754131	508.304669248	64.600	516.797	258.398	0.6199	0.3541	344.531	0.7830	86.133	bm
30	Spectrogram 1	1	509.747354877	510.198518200	150.732	495.264	344.531	0.4512	0.2322	344.531	0.5974	86.133	bm
