Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	327.956099679	328.397009290	129.199	495.264	344.531	0.4409	0.2961	344.531	0.8267	86.133	bm
2	Spectrogram 1	1	328.576225734	328.686453136	107.666	495.264	258.398	0.1102	0.0755	344.531	0.8333	86.133	bm
3	Spectrogram 1	1	328.676199425	328.753102264	430.664	947.461	689.062	0.0769	0.0464	775.195	0.8333	172.266	bk
4	Spectrogram 1	1	329.296548993	329.427283820	107.666	516.797	344.531	0.1307	0.0697	344.531	0.7619	86.133	bm
5	Spectrogram 1	1	329.401649540	329.483679235	430.664	990.527	689.062	0.0820	0.0522	775.195	0.9231	258.398	bk
6	Spectrogram 1	1	330.216819635	330.357808173	86.133	538.330	258.398	0.1410	0.0871	344.531	0.8261	86.133	bm
7	Spectrogram 1	1	330.352681317	330.447528152	452.197	968.994	689.062	0.0948	0.0522	775.195	0.8667	172.266	bk
8	Spectrogram 1	1	330.832042347	331.208866259	43.066	602.930	344.531	0.3768	0.2728	430.664	0.8281	172.266	bm
9	Spectrogram 1	1	331.116582852	331.821525544	430.664	1076.660	861.328	0.7049	0.6269	947.461	0.9500	344.531	us
10	Spectrogram 1	1	331.198612547	331.296022810	452.197	990.527	861.328	0.0974	0.0813	947.461	1.0000	344.531	bk
11	Spectrogram 1	1	331.626705018	331.803581548	129.199	602.930	344.531	0.1769	0.1045	430.664	0.7333	172.266	bm
12	Spectrogram 1	1	331.724115281	331.816398688	495.264	1012.061	775.195	0.0923	0.0697	947.461	0.8000	344.531	bk
13	Spectrogram 1	1	331.813835260	331.900991811	473.730	990.527	775.195	0.0872	0.0697	947.461	0.9286	344.531	bk
14	Spectrogram 1	1	331.954823798	332.054797489	409.131	1098.193	775.195	0.1000	0.0639	861.328	0.9375	258.398	bk
15	Spectrogram 1	1	332.113756333	332.211166595	366.064	990.527	775.195	0.0974	0.0755	861.328	0.9375	258.398	bk
16	Spectrogram 1	1	332.247054587	332.370099130	86.133	495.264	344.531	0.1230	0.0580	344.531	0.6500	86.133	bm
17	Spectrogram 1	1	332.270125439	332.357281990	473.730	1076.660	775.195	0.0872	0.0697	861.328	0.9286	258.398	bk
18	Spectrogram 1	1	332.336774566	332.436748257	409.131	990.527	689.062	0.1000	0.0813	861.328	0.9375	258.398	bk
19	Spectrogram 1	1	332.431621401	332.529031664	430.664	1012.061	689.062	0.0974	0.0580	861.328	0.8750	258.398	bk
20	Spectrogram 1	1	332.608497931	332.703344766	387.598	1055.127	775.195	0.0948	0.0639	861.328	0.8667	258.398	bk
22	Spectrogram 1	1	332.693091054	332.918672715	107.666	430.664	258.398	0.2256	0.1741	344.531	0.8421	172.266	bm
