Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	2237.998858023	2239.019852191	105.189	543.479	281.250	1.0210	0.6293	375.000	0.7644	93.750	bm
2	Spectrogram 1	1	2240.876739648	2241.101763616	157.784	525.947	375.000	0.2250	0.1387	375.000	0.7561	93.750	bm
3	Spectrogram 1	1	2241.132235612	2241.720579530	631.137	1034.363	843.750	0.5883	0.4373	937.500	0.9725	187.500	us
4	Spectrogram 1	1	2241.422891572	2241.575251551	122.721	438.289	281.250	0.1524	0.0853	375.000	0.7857	187.500	bm
5	Spectrogram 1	1	2241.748707527	2241.849499513	508.416	1016.831	750.000	0.1008	0.0693	843.750	0.8889	187.500	bk
6	Spectrogram 1	1	2241.910443504	2242.001859491	455.821	1051.894	750.000	0.0914	0.0533	843.750	0.8125	281.250	bk
7	Spectrogram 1	1	2242.076867481	2242.180003467	420.758	1016.831	750.000	0.1031	0.0533	843.750	0.8333	281.250	bk
10	Spectrogram 1	1	2242.222195461	2242.344083444	140.253	420.758	281.250	0.1219	0.0693	375.000	0.8636	187.500	bm
8	Spectrogram 1	1	2242.250323457	2242.341739444	420.758	981.768	750.000	0.0914	0.0533	843.750	0.8824	281.250	bk
9	Spectrogram 1	1	2242.318299447	2242.416747434	455.821	929.173	656.250	0.0984	0.0693	750.000	0.7222	187.500	bk
11	Spectrogram 1	1	2242.437843431	2242.536291417	420.758	999.300	656.250	0.0984	0.0533	843.750	0.7647	281.250	bk
12	Spectrogram 1	1	2242.480035425	2242.564419413	105.189	455.821	281.250	0.0844	0.0480	375.000	0.8571	187.500	bm
13	Spectrogram 1	1	2242.829291377	2242.920707364	105.189	473.352	281.250	0.0914	0.0533	375.000	0.8125	187.500	bm
14	Spectrogram 1	1	2242.906643366	2242.991027354	455.821	876.579	656.250	0.0844	0.0587	750.000	0.9333	187.500	bk
15	Spectrogram 1	1	2243.145731333	2243.253555318	140.253	490.884	375.000	0.1078	0.0587	375.000	0.7500	93.750	bm
16	Spectrogram 1	1	2243.234803320	2243.356691303	508.416	894.110	656.250	0.1219	0.0800	750.000	0.8636	187.500	bk
17	Spectrogram 1	1	2243.342627305	2243.734075251	105.189	473.352	281.250	0.3914	0.3253	375.000	0.8904	187.500	bm
18	Spectrogram 1	1	2243.424667294	2243.523115280	455.821	911.642	656.250	0.0984	0.0640	750.000	0.8824	187.500	bk
