Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	639.042158745	639.477389481	123.744	417.635	258.398	0.4352	0.2612	344.531	0.7838	172.266	bm
2	Spectrogram 1	1	639.752084290	640.162342771	464.039	897.142	689.062	0.4103	0.2670	775.195	0.8551	172.266	us
3	Spectrogram 1	1	640.169477701	640.287204048	464.039	850.738	689.062	0.1177	0.0929	775.195	0.8947	258.398	bk
4	Spectrogram 1	1	640.280069118	640.397795465	123.744	433.103	344.531	0.1177	0.0522	430.664	0.7368	258.398	bm
5	Spectrogram 1	1	640.347850954	640.476279696	402.167	912.610	689.062	0.1284	0.0697	775.195	0.8636	258.398	bk
6	Spectrogram 1	1	640.569033787	640.679625204	386.699	866.206	689.062	0.1106	0.0755	775.195	0.9444	258.398	bk
7	Spectrogram 1	1	640.743839575	640.879403247	371.231	850.738	602.930	0.1356	0.1045	689.062	0.9545	258.398	bk
8	Spectrogram 1	1	641.014966919	641.132693266	355.763	850.738	602.930	0.1177	0.0813	689.062	0.9500	258.398	bk
