Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	808.956355006	809.482092753	70.673	566.365	344.531	0.5257	0.3599	430.664	0.8202	172.266	bm
2	Spectrogram 1	1	811.064511319	811.264916302	47.115	518.269	258.398	0.2004	0.1161	344.531	0.7353	258.398	bm
3	Spectrogram 1	1	812.084754868	812.318994458	141.346	541.827	344.531	0.2342	0.1393	430.664	0.7436	172.266	bm
4	Spectrogram 1	1	812.295570499	812.951441352	447.596	1154.327	861.328	0.6559	0.5166	947.461	0.9196	172.266	us
5	Spectrogram 1	1	812.980070635	813.058150499	353.365	1177.885	775.195	0.0781	0.0464	861.328	0.8333	172.266	bk
6	Spectrogram 1	1	813.110203741	813.216912888	329.808	1060.096	775.195	0.1067	0.0464	861.328	0.7222	258.398	bk
7	Spectrogram 1	1	813.284582103	813.378277939	306.250	989.423	689.062	0.0937	0.0522	861.328	0.7500	258.398	bk
8	Spectrogram 1	1	813.458960464	813.557861625	329.808	1012.981	689.062	0.0989	0.0522	861.328	0.6875	344.531	bk
9	Spectrogram 1	1	813.659365447	813.763471932	282.692	965.865	689.062	0.1041	0.0522	775.195	0.6471	258.398	bk
10	Spectrogram 1	1	813.877989065	813.979492887	282.692	1036.538	689.062	0.1015	0.0522	861.328	0.7500	344.531	bk
11	Spectrogram 1	1	814.114831317	814.224143126	306.250	1012.981	689.062	0.1093	0.0522	861.328	0.7059	258.398	bk
12	Spectrogram 1	1	814.775907494	815.041379030	117.788	588.942	344.531	0.2655	0.1219	430.664	0.5778	172.266	bm
13	Spectrogram 1	1	815.392867224	815.716770589	141.346	494.712	344.531	0.3239	0.1277	430.664	0.5000	172.266	bm
