Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	3659.844409363	3660.560498879	159.292	530.973	375.000	0.7161	0.4747	375.000	0.7537	93.750	bm
2	Spectrogram 1	1	3662.342629987	3662.670070787	168.955	525.637	375.000	0.3274	0.2133	468.750	0.7667	187.500	bm
3	Spectrogram 1	1	3662.626186968	3663.432974094	488.091	1032.501	843.750	0.8068	0.6400	937.500	0.9067	187.500	us
4	Spectrogram 1	1	3663.432974094	3663.537620123	469.319	1032.501	750.000	0.1046	0.0907	843.750	0.9474	281.250	bk
5	Spectrogram 1	1	3663.588255298	3663.689525648	413.000	1013.728	750.000	0.1013	0.0693	843.750	0.9444	281.250	bk
6	Spectrogram 1	1	3663.750287859	3663.865060922	394.228	976.183	750.000	0.1148	0.0800	843.750	0.9000	281.250	bk
7	Spectrogram 1	1	3663.939325846	3664.054098910	394.228	957.410	750.000	0.1148	0.0907	843.750	1.0000	281.250	bk
8	Spectrogram 1	1	3664.148617904	3664.253263933	431.773	1013.728	750.000	0.1046	0.0853	843.750	1.0000	281.250	bk
9	Spectrogram 1	1	3664.361285640	3664.479434382	394.228	938.637	750.000	0.1181	0.1013	843.750	0.9524	281.250	bk
10	Spectrogram 1	1	3664.577329054	3664.685350761	394.228	1013.728	656.250	0.1080	0.0853	843.750	1.0000	281.250	bk
11	Spectrogram 1	1	3665.201829549	3665.515767635	168.955	563.182	375.000	0.3139	0.2187	468.750	0.8103	187.500	bm
12	Spectrogram 1	1	3665.711556980	3666.028870745	168.955	525.637	375.000	0.3173	0.2027	375.000	0.8305	93.750	bm
13	Spectrogram 1	1	3666.555476567	3666.747890233	168.955	469.319	281.250	0.1924	0.1120	375.000	0.7714	187.500	bm
