Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	520.039605768	520.406903944	158.452	459.512	258.398	0.3673	0.1974	344.531	0.8254	86.133	bm
2	Spectrogram 1	1	522.080211991	522.619850422	158.452	491.202	344.531	0.5396	0.3251	430.664	0.7826	172.266	bm
3	Spectrogram 1	1	524.559085854	524.778404147	126.762	522.893	344.531	0.2193	0.1393	430.664	0.8378	172.266	bm
4	Spectrogram 1	1	524.807261817	525.485417065	617.964	1061.630	861.328	0.6782	0.5747	947.461	0.9310	172.266	us
5	Spectrogram 1	1	525.514274735	525.597961978	522.893	998.249	775.195	0.0837	0.0464	861.328	0.7692	172.266	bk
6	Spectrogram 1	1	525.655677319	525.750907630	459.512	982.404	775.195	0.0952	0.0522	861.328	0.8000	172.266	bk
7	Spectrogram 1	1	525.811508737	525.912510583	459.512	950.714	775.195	0.1010	0.0464	861.328	0.6875	172.266	bk
8	Spectrogram 1	1	525.970225923	526.062570467	459.512	998.249	775.195	0.0923	0.0406	861.328	0.7333	172.266	bk
9	Spectrogram 1	1	526.143371944	526.241488022	443.666	982.404	775.195	0.0981	0.0464	861.328	0.6875	258.398	bk
10	Spectrogram 1	1	526.325175265	526.431948645	396.131	966.559	775.195	0.1068	0.0464	861.328	0.6667	172.266	bk
11	Spectrogram 1	1	526.530064723	526.625295035	443.666	950.714	775.195	0.0952	0.0522	861.328	0.8000	172.266	bk
12	Spectrogram 1	1	526.743611482	526.856156396	396.131	982.404	775.195	0.1125	0.0464	861.328	0.6316	258.398	bk
13	Spectrogram 1	1	526.974472843	527.066817387	411.976	966.559	689.062	0.0923	0.0522	775.195	0.8000	172.266	bk
15	Spectrogram 1	1	527.150504631	527.456395934	158.452	411.976	258.398	0.3059	0.2496	344.531	0.8654	172.266	bm
14	Spectrogram 1	1	527.219763039	527.306336049	427.821	934.868	775.195	0.0866	0.0464	775.195	0.7857	172.266	bk
16	Spectrogram 1	1	527.858975828	528.120165642	617.964	934.868	775.195	0.2612	0.1741	861.328	0.8409	172.266	bk
17	Spectrogram 1	1	528.160976551	528.487463819	158.452	427.821	258.398	0.3265	0.2264	344.531	0.8214	86.133	bm
