Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	3002.990600189	3003.143677719	150.000	525.000	281.250	0.1531	0.1067	375.000	0.8214	187.500	bm
2	Spectrogram 1	1	3004.357675758	3004.635046291	123.744	512.652	281.250	0.2774	0.1867	375.000	0.8627	187.500	bm
3	Spectrogram 1	1	3005.149196548	3005.808797207	176.777	548.008	375.000	0.6596	0.4853	375.000	0.8699	93.750	bm
4	Spectrogram 1	1	3007.814659722	3008.251010927	106.066	548.008	375.000	0.4364	0.3253	468.750	0.8519	187.500	bm
5	Spectrogram 1	1	3008.112325660	3008.778691454	618.718	1113.693	843.750	0.6664	0.5867	937.500	0.9435	187.500	us
6	Spectrogram 1	1	3008.758396049	3008.856490506	618.718	1025.305	843.750	0.0981	0.0587	937.500	0.8824	281.250	bk
7	Spectrogram 1	1	3008.883551046	3008.985028070	548.008	1078.338	750.000	0.1015	0.0640	843.750	0.8889	187.500	bk
8	Spectrogram 1	1	3009.039149150	3009.164304146	494.975	1078.338	750.000	0.1252	0.0747	843.750	0.8261	187.500	bk
9	Spectrogram 1	1	3009.204894956	3009.319902250	406.586	1007.627	750.000	0.1150	0.0747	843.750	0.8571	281.250	bk
10	Spectrogram 1	1	3009.384171033	3009.499178327	388.909	989.949	750.000	0.1150	0.0907	843.750	0.9048	281.250	bk
11	Spectrogram 1	1	3009.580359946	3009.688602106	388.909	1007.627	750.000	0.1082	0.0693	843.750	0.8947	281.250	bk
12	Spectrogram 1	1	3009.779931428	3009.891556154	406.586	989.949	750.000	0.1116	0.0693	843.750	0.8500	281.250	bk
13	Spectrogram 1	1	3010.003180881	3010.111423041	371.231	989.949	750.000	0.1082	0.0693	843.750	0.8947	281.250	bk
14	Spectrogram 1	1	3010.858970454	3011.254730849	159.099	459.619	375.000	0.3958	0.3093	375.000	0.8630	93.750	bm
15	Spectrogram 1	1	3016.255354100	3016.647615270	123.744	459.619	281.250	0.3923	0.2560	375.000	0.8082	187.500	bm
16	Spectrogram 1	1	3017.015958076	3017.154684587	176.777	459.619	281.250	0.1387	0.0960	375.000	0.8000	187.500	bm
