Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	256.653373775	256.950499878	110.250	507.150	258.398	0.2971	0.2090	344.531	0.9200	86.133	bm
2	Spectrogram 1	1	258.566123066	259.130662663	88.200	529.200	258.398	0.5645	0.3657	344.531	0.7708	172.266	bm
3	Spectrogram 1	1	261.377678820	261.886507273	132.300	595.350	344.531	0.5088	0.3773	344.531	0.8506	86.133	bm
4	Spectrogram 1	1	261.671090847	262.228202292	573.300	1102.500	861.328	0.5571	0.4528	947.461	0.8842	172.266	us
5	Spectrogram 1	1	262.209631910	262.302483817	573.300	1014.300	861.328	0.0929	0.0522	947.461	0.8667	172.266	bk
6	Spectrogram 1	1	262.350766809	262.451046869	463.050	1058.400	775.195	0.1003	0.0464	861.328	0.7500	172.266	bk
7	Spectrogram 1	1	262.499329861	262.607038073	485.100	1036.350	775.195	0.1077	0.0464	861.328	0.7222	172.266	bk
8	Spectrogram 1	1	262.662749218	262.763029278	441.000	1014.300	775.195	0.1003	0.0464	861.328	0.7059	172.266	bk
9	Spectrogram 1	1	262.818740422	262.922734558	441.000	1014.300	775.195	0.1040	0.0522	861.328	0.7647	172.266	bk
10	Spectrogram 1	1	262.989587932	263.097296144	396.900	992.250	775.195	0.1077	0.0406	861.328	0.6471	172.266	bk
11	Spectrogram 1	1	263.038178298	263.185248216	132.300	441.000	258.398	0.1471	0.0697	344.531	0.6250	172.266	bm
12	Spectrogram 1	1	263.174743222	263.269288169	463.050	992.250	775.195	0.0945	0.0755	861.328	0.8750	258.398	bk
13	Spectrogram 1	1	263.371711862	263.471509306	396.900	992.250	775.195	0.0998	0.0522	861.328	0.7647	258.398	bk
14	Spectrogram 1	1	263.600195484	263.697366680	418.950	992.250	775.195	0.0972	0.0464	861.328	0.6667	258.398	bk
16	Spectrogram 1	1	263.692114183	263.815547864	110.250	463.050	258.398	0.1234	0.0580	344.531	0.6500	86.133	bm
15	Spectrogram 1	1	263.826052858	263.907466562	396.900	1014.300	775.195	0.0814	0.0522	861.328	0.7692	258.398	bk
17	Spectrogram 1	1	264.054536480	264.162212670	352.800	1036.350	775.195	0.1077	0.0580	861.328	0.7222	258.398	bk
18	Spectrogram 1	1	264.304030091	264.445847512	132.300	463.050	258.398	0.1418	0.0580	344.531	0.6087	86.133	bm
19	Spectrogram 1	1	264.393322541	264.485241240	396.900	948.150	689.062	0.0919	0.0639	775.195	0.9333	258.398	bk
20	Spectrogram 1	1	264.950087230	265.094530899	44.100	551.250	258.398	0.1444	0.0697	344.531	0.6667	258.398	bm
21	Spectrogram 1	1	265.047258426	265.141803373	374.850	948.150	689.062	0.0945	0.0697	775.195	0.9333	258.398	bk
22	Spectrogram 1	1	265.645317168	265.771595762	88.200	418.950	258.398	0.1263	0.0580	344.531	0.6667	86.133	bm
23	Spectrogram 1	1	265.738169076	265.834735059	352.800	904.050	689.062	0.0966	0.0697	775.195	0.8750	258.398	bk
24	Spectrogram 1	1	266.298182775	266.400606468	88.200	507.150	258.398	0.1024	0.0639	344.531	0.8125	86.133	bm
25	Spectrogram 1	1	266.384848977	266.458383936	485.100	904.050	689.062	0.0735	0.0522	775.195	1.0000	258.398	bk
26	Spectrogram 1	1	266.426868953	267.015148625	88.200	485.100	258.398	0.5883	0.4818	344.531	0.9400	86.133	bm
