Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	405.305660733	406.374719632	99.127	495.636	281.250	1.0691	0.5333	375.000	0.5750	187.500	bm
2	Spectrogram 1	1	407.025710805	408.990629116	138.778	535.286	281.250	1.9649	0.6240	375.000	0.5095	93.750	bm
3	Spectrogram 1	1	409.701344250	410.418031780	118.953	515.461	281.250	0.7167	0.3627	375.000	0.7519	187.500	bm
4	Spectrogram 1	1	410.555396890	411.755848503	158.603	574.937	375.000	1.2005	0.3840	375.000	0.3616	93.750	bm
5	Spectrogram 1	1	410.734568772	411.809600067	416.334	1149.875	843.750	1.0750	0.9120	937.500	0.9502	281.250	us
6	Spectrogram 1	1	411.841801227	411.981164246	297.381	991.271	750.000	0.1394	0.0907	843.750	0.8400	281.250	bk
7	Spectrogram 1	1	411.982799554	412.111206069	317.207	1110.224	750.000	0.1284	0.0907	843.750	0.9130	281.250	bk
8	Spectrogram 1	1	412.141068050	412.275446962	277.556	1070.573	750.000	0.1344	0.0907	843.750	0.9167	281.250	bk
9	Spectrogram 1	1	412.314267536	412.457605042	277.556	1090.398	750.000	0.1433	0.0960	843.750	0.8846	375.000	bk
10	Spectrogram 1	1	412.332184725	412.795045421	138.778	495.636	375.000	0.4629	0.3467	468.750	0.8605	187.500	bm
11	Spectrogram 1	1	412.481605101	412.633901201	257.731	1110.224	750.000	0.1523	0.1173	843.750	0.9259	281.250	bk
12	Spectrogram 1	1	412.684666567	412.845921262	257.731	1149.875	750.000	0.1613	0.1013	843.750	0.8276	281.250	bk
13	Spectrogram 1	1	412.884741836	413.060927521	237.905	1070.573	750.000	0.1762	0.1173	843.750	0.9375	281.250	bk
14	Spectrogram 1	1	413.138568670	413.317740552	218.080	1209.351	750.000	0.1792	0.0960	843.750	0.7879	281.250	bk
15	Spectrogram 1	1	413.431216078	413.819421823	99.127	535.286	281.250	0.3882	0.2560	468.750	0.7778	187.500	bm
16	Spectrogram 1	1	413.538719207	413.708932496	317.207	1050.747	750.000	0.1702	0.1173	843.750	0.8710	281.250	bk
17	Spectrogram 1	1	414.207627568	414.855632543	59.476	555.112	375.000	0.6480	0.4213	468.750	0.7851	375.000	bm
18	Spectrogram 1	1	414.315130698	414.446523412	297.381	971.446	656.250	0.1314	0.0907	750.000	0.9565	375.000	bk
19	Spectrogram 1	1	414.488010871	414.618927645	356.858	1030.922	656.250	0.1309	0.1067	750.000	0.8750	375.000	bk
20	Spectrogram 1	1	414.963112070	415.085582601	356.858	1011.097	656.250	0.1225	0.0800	750.000	0.9091	375.000	bk
21	Spectrogram 1	1	415.064466992	415.651480918	138.778	515.461	375.000	0.5870	0.5013	468.750	0.8899	187.500	bm
22	Spectrogram 1	1	415.134148501	415.252395911	416.334	911.969	656.250	0.1182	0.0960	750.000	1.0000	281.250	bk
23	Spectrogram 1	1	415.593223460	415.718643777	416.334	892.144	656.250	0.1254	0.0693	750.000	0.8261	187.500	bk
24	Spectrogram 1	1	415.685795599	416.094904731	79.302	515.461	375.000	0.4091	0.2613	468.750	0.6800	187.500	bm
25	Spectrogram 1	1	415.754478154	415.891843264	376.683	931.795	656.250	0.1374	0.1120	750.000	0.9600	281.250	bk
26	Spectrogram 1	1	416.217338850	416.375607346	356.858	911.969	656.250	0.1583	0.1227	750.000	1.0000	375.000	bk
27	Spectrogram 1	1	416.327828178	416.751868300	118.953	475.810	375.000	0.4240	0.2560	468.750	0.7051	187.500	bm
28	Spectrogram 1	1	416.411441723	416.569710219	396.508	911.969	656.250	0.1583	0.1227	750.000	0.8929	281.250	bk
29	Spectrogram 1	1	416.832495647	417.080350084	138.778	515.461	281.250	0.2479	0.1973	468.750	0.9556	187.500	bm
30	Spectrogram 1	1	416.948957370	417.065419094	376.683	931.795	656.250	0.1165	0.0640	750.000	0.8095	187.500	bk
31	Spectrogram 1	1	417.316259729	418.244967320	118.953	515.461	375.000	0.9287	0.6080	375.000	0.6994	93.750	bm
32	Spectrogram 1	1	417.396887077	417.552169375	356.858	911.969	656.250	0.1553	0.1280	750.000	0.8966	375.000	bk
