Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	294.444722110	295.029073093	69.485	463.235	258.398	0.5844	0.4005	344.531	0.8800	258.398	bm
2	Spectrogram 1	1	295.569724069	295.747270317	69.485	463.235	258.398	0.1775	0.1103	344.531	0.7667	172.266	bm
3	Spectrogram 1	1	296.208890565	296.534930040	138.971	509.559	344.531	0.3260	0.2728	430.664	0.9455	172.266	bm
4	Spectrogram 1	1	296.628545335	297.122446718	69.485	486.397	258.398	0.4939	0.3425	344.531	0.8452	86.133	bm
5	Spectrogram 1	1	299.172298864	299.446688522	92.647	532.721	344.531	0.2744	0.1683	344.531	0.7391	86.133	bm
6	Spectrogram 1	1	299.382126249	300.111679927	579.044	1042.279	861.328	0.7296	0.5515	947.461	0.9113	172.266	us
11	Spectrogram 1	1	299.767164039	300.134666025	69.485	463.235	258.398	0.3675	0.3019	344.531	0.9194	258.398	bm
7	Spectrogram 1	1	299.993143521	300.070752636	509.559	1019.118	861.328	0.0776	0.0464	947.461	0.8333	258.398	bk
8	Spectrogram 1	1	300.111839815	300.187166308	463.235	1088.603	775.195	0.0753	0.0464	861.328	0.9167	172.266	bk
9	Spectrogram 1	1	300.239666592	300.330971433	486.397	995.956	775.195	0.0913	0.0580	861.328	0.9333	172.266	bk
10	Spectrogram 1	1	300.378906475	300.479341800	555.882	995.956	775.195	0.1004	0.0755	861.328	0.8824	258.398	bk
12	Spectrogram 1	1	300.401732685	300.536407326	46.324	463.235	258.398	0.1347	0.0755	344.531	0.7826	258.398	bm
13	Spectrogram 1	1	300.570646641	300.641407893	463.235	1065.441	775.195	0.0708	0.0522	861.328	0.9167	258.398	bk
14	Spectrogram 1	1	300.714451766	300.805756607	463.235	995.956	775.195	0.0913	0.0580	861.328	0.8667	258.398	bk
15	Spectrogram 1	1	300.890213585	300.972387942	440.074	995.956	775.195	0.0822	0.0522	861.328	0.8462	258.398	bk
16	Spectrogram 1	1	301.061410162	301.154997625	509.559	1019.118	775.195	0.0936	0.0580	861.328	0.8667	258.398	bk
19	Spectrogram 1	1	301.100214720	301.511086505	92.647	416.912	258.398	0.4109	0.2902	344.531	0.8841	172.266	bm
17	Spectrogram 1	1	301.234889361	301.328476823	486.397	972.794	775.195	0.0936	0.0580	861.328	0.8667	258.398	bk
18	Spectrogram 1	1	301.431194769	301.524782231	416.912	1042.279	775.195	0.0936	0.0639	861.328	0.9333	344.531	bk
20	Spectrogram 1	1	301.949349742	302.136524667	92.647	463.235	258.398	0.1872	0.1045	344.531	0.7419	172.266	bm
21	Spectrogram 1	1	302.749840060	303.185635398	92.647	440.074	258.398	0.4358	0.3309	344.531	0.8784	172.266	bm
22	Spectrogram 1	1	303.653711872	303.818345667	46.324	463.235	258.398	0.1646	0.1045	344.531	0.7778	172.266	bm
23	Spectrogram 1	1	304.231544210	304.677023889	138.971	440.074	258.398	0.4455	0.2961	344.531	0.8158	172.266	bm
24	Spectrogram 1	1	305.196750181	305.348471521	115.809	440.074	258.398	0.1517	0.0813	344.531	0.7308	172.266	bm
25	Spectrogram 1	1	305.726160814	306.149043698	46.324	463.235	258.398	0.4229	0.2961	344.531	0.8451	172.266	bm
26	Spectrogram 1	1	306.384695992	307.033546829	92.647	486.397	258.398	0.6489	0.4063	344.531	0.8468	172.266	bm
27	Spectrogram 1	1	307.182040055	307.592010484	92.647	440.074	258.398	0.4100	0.2844	344.531	0.8143	172.266	bm
