Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	1922.549851517	1923.470661553	178.262	463.482	281.250	0.9208	0.7520	375.000	0.9064	187.500	bm
2	Spectrogram 1	1	1924.970266468	1925.216912014	178.262	481.308	375.000	0.2466	0.1600	375.000	0.8696	187.500	bm
3	Spectrogram 1	1	1925.193891763	1926.006177759	713.049	1069.573	937.500	0.8123	0.6827	1031.250	0.9671	281.250	us
4	Spectrogram 1	1	1926.045641046	1926.111413192	516.960	998.268	750.000	0.0658	0.0427	937.500	0.8182	375.000	bk
5	Spectrogram 1	1	1926.164030908	1926.239668875	445.656	944.790	656.250	0.0756	0.0533	843.750	0.9231	281.250	bk
6	Spectrogram 1	1	1926.295575199	1926.364635952	427.829	944.790	656.250	0.0691	0.0480	750.000	0.9167	281.250	bk
7	Spectrogram 1	1	1926.433696704	1926.515911886	392.177	909.137	656.250	0.0822	0.0640	750.000	1.0000	281.250	bk
8	Spectrogram 1	1	1926.611281497	1926.693496679	374.351	909.137	656.250	0.0822	0.0747	750.000	1.0000	375.000	bk
9	Spectrogram 1	1	1926.798732112	1926.880947293	392.177	909.137	656.250	0.0822	0.0640	750.000	0.9333	281.250	bk
10	Spectrogram 1	1	1926.992759941	1927.074975122	374.351	926.964	656.250	0.0822	0.0533	750.000	0.8571	281.250	bk
11	Spectrogram 1	1	1927.232828271	1927.305177631	356.524	962.616	656.250	0.0723	0.0587	843.750	0.9167	468.750	bk
12	Spectrogram 1	1	1936.177840050	1937.075629835	142.610	481.308	281.250	0.8978	0.7200	468.750	0.8982	281.250	bm
13	Spectrogram 1	1	1938.351609457	1938.562080322	160.436	427.829	281.250	0.2105	0.1707	375.000	0.9231	187.500	bm
14	Spectrogram 1	1	1938.928763330	1939.691493383	178.262	481.308	281.250	0.7627	0.5227	375.000	0.8380	187.500	bm
