Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	3920.358943485	3920.988357942	146.861	505.853	375.000	0.6294	0.4320	375.000	0.8803	93.750	bm
2	Spectrogram 1	1	3923.201760068	3923.460151266	179.496	522.171	375.000	0.2584	0.1600	468.750	0.7660	187.500	bm
3	Spectrogram 1	1	3923.456838559	3924.404272952	522.171	1011.707	843.750	0.9474	0.7200	937.500	0.9318	281.250	us
4	Spectrogram 1	1	3924.417523782	3924.510279597	505.853	1011.707	750.000	0.0928	0.0693	843.750	0.9375	281.250	bk
5	Spectrogram 1	1	3924.576533750	3924.679227688	407.946	979.071	656.250	0.1027	0.0693	843.750	0.9444	281.250	bk
6	Spectrogram 1	1	3924.745481841	3924.861426610	456.900	946.435	656.250	0.1159	0.0747	843.750	0.9524	281.250	bk
7	Spectrogram 1	1	3924.927680763	3925.033687409	473.218	930.117	656.250	0.1060	0.0693	843.750	0.8947	281.250	bk
8	Spectrogram 1	1	3925.129755931	3925.239075284	440.582	1028.024	750.000	0.1093	0.0640	843.750	0.9000	281.250	bk
9	Spectrogram 1	1	3925.351707345	3925.457713990	424.264	962.753	656.250	0.1060	0.0800	843.750	0.9474	281.250	bk
10	Spectrogram 1	1	3925.553782512	3925.659789158	456.900	946.435	656.250	0.1060	0.0853	843.750	1.0000	281.250	bk
11	Spectrogram 1	1	3925.779046634	3925.881740571	424.264	979.071	750.000	0.1027	0.0747	843.750	1.0000	281.250	bk
12	Spectrogram 1	1	3926.683415827	3927.700417081	114.225	473.218	281.250	1.0170	0.7787	375.000	0.8836	187.500	bm
