Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	278.241275382	278.764214688	87.923	527.539	258.398	0.5229	0.2380	344.531	0.5730	86.133	bm
2	Spectrogram 1	1	280.071562953	280.743181081	117.231	556.847	258.398	0.6716	0.3831	344.531	0.7130	172.266	bm
3	Spectrogram 1	1	283.091281102	283.429653594	87.923	586.154	344.531	0.3384	0.2264	430.664	0.7931	172.266	bm
4	Spectrogram 1	1	283.404019314	284.203808841	498.231	1025.770	861.328	0.7998	0.6734	947.461	0.9197	172.266	us
5	Spectrogram 1	1	284.202730752	284.286111148	497.368	1036.184	775.195	0.0834	0.0580	861.328	0.7692	258.398	bk
6	Spectrogram 1	1	284.325988729	284.431120532	393.750	1056.908	775.195	0.1051	0.0697	861.328	0.9412	258.398	bk
7	Spectrogram 1	1	284.485499051	284.601506558	373.026	994.737	689.062	0.1160	0.0697	861.328	0.9474	258.398	bk
8	Spectrogram 1	1	284.659510312	284.771892585	352.303	994.737	689.062	0.1124	0.0755	861.328	0.8889	344.531	bk
9	Spectrogram 1	1	284.826271104	284.949529080	352.303	974.013	689.062	0.1233	0.0929	861.328	0.8571	344.531	bk
10	Spectrogram 1	1	285.003907599	285.119915106	331.579	1015.461	689.062	0.1160	0.1045	861.328	1.0000	344.531	bk
11	Spectrogram 1	1	285.196045033	285.315677775	310.855	994.737	689.062	0.1196	0.0813	861.328	0.9500	344.531	bk
12	Spectrogram 1	1	285.359180590	285.489689036	103.618	414.474	258.398	0.1305	0.0639	344.531	0.7273	172.266	bm
13	Spectrogram 1	1	285.413478667	285.505762074	352.303	1015.461	689.062	0.0923	0.0639	775.195	0.8667	258.398	bk
14	Spectrogram 1	1	285.618552905	285.726216880	352.303	953.289	689.062	0.1077	0.0755	775.195	0.9412	258.398	bk
15	Spectrogram 1	1	285.831317426	285.949235113	310.855	953.289	689.062	0.1179	0.0813	861.328	0.9000	344.531	bk
16	Spectrogram 1	1	286.397835008	286.646487521	107.666	409.131	258.398	0.2487	0.1625	344.531	0.7857	172.266	bm
17	Spectrogram 1	1	286.959225733	287.133538835	107.666	452.197	258.398	0.1743	0.1045	344.531	0.7586	172.266	bm
18	Spectrogram 1	1	287.664829797	288.165112172	150.732	452.197	258.398	0.5003	0.3425	344.531	0.8353	86.133	bm
19	Spectrogram 1	1	288.991665661	289.209179737	86.133	430.664	258.398	0.2175	0.1335	344.531	0.8333	172.266	bm
20	Spectrogram 1	1	290.488887551	290.898539061	150.732	538.330	344.531	0.4097	0.2380	430.664	0.7101	172.266	bm
