Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	836.589468406	837.057217267	101.685	491.478	258.398	0.4677	0.2786	344.531	0.8375	86.133	bm
2	Spectrogram 1	1	837.346776086	837.725429926	542.320	949.060	775.195	0.3787	0.2090	861.328	0.7344	172.266	bk
3	Spectrogram 1	1	837.738157786	838.250454158	101.685	525.373	344.531	0.5123	0.1451	430.664	0.7586	172.266	bm
4	Spectrogram 1	1	838.175281019	838.611210230	813.480	1237.168	947.461	0.4359	0.3367	1033.594	0.9054	172.266	us
5	Spectrogram 1	1	838.391654642	838.627120055	474.530	898.218	775.195	0.2355	0.1393	861.328	0.8718	172.266	bk
6	Spectrogram 1	1	838.614392195	838.719397041	694.848	1321.905	947.461	0.1050	0.0755	1119.727	0.8824	344.531	bk
7	Spectrogram 1	1	838.748034726	838.859403503	440.635	1084.640	775.195	0.1114	0.0639	947.461	0.8333	344.531	bk
8	Spectrogram 1	1	838.713033111	839.133052496	135.580	474.530	258.398	0.4200	0.2322	344.531	0.7042	86.133	bm
9	Spectrogram 1	1	838.926224769	839.059867301	338.950	1067.693	775.195	0.1336	0.0697	861.328	0.7273	344.531	bk
10	Spectrogram 1	1	839.117142671	839.241239308	355.898	1067.693	775.195	0.1241	0.0639	861.328	0.8000	258.398	bk
11	Spectrogram 1	1	839.308060574	839.467158826	271.160	1050.745	775.195	0.1591	0.0813	861.328	0.7778	258.398	bk
12	Spectrogram 1	1	839.568981707	839.699442274	322.003	1050.745	775.195	0.1305	0.0755	861.328	0.7273	344.531	bk
13	Spectrogram 1	1	839.594437428	840.036730568	135.580	457.583	258.398	0.4423	0.2670	430.664	0.7467	172.266	bm
14	Spectrogram 1	1	839.794901225	839.934907687	338.950	1050.745	775.195	0.1400	0.0697	861.328	0.7391	344.531	bk
15	Spectrogram 1	1	840.052640394	840.189464891	355.898	1016.850	775.195	0.1368	0.0697	861.328	0.7273	344.531	bk
16	Spectrogram 1	1	840.272195982	840.549026940	508.425	982.955	775.195	0.2768	0.1916	861.328	0.8478	172.266	bk
17	Spectrogram 1	1	840.596756416	841.067687242	101.685	525.373	258.398	0.4709	0.3019	344.531	0.8395	86.133	bm
18	Spectrogram 1	1	841.334972306	841.525890208	372.845	1016.850	775.195	0.1909	0.0871	861.328	0.7419	258.398	bk
19	Spectrogram 1	1	841.634277830	841.892016999	118.633	559.268	344.531	0.2577	0.1567	344.531	0.8182	86.133	bm
