Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	222.809326509	223.690399472	112.961	497.029	344.531	0.8811	0.4702	430.664	0.7881	172.266	bm
2	Spectrogram 1	1	225.321812490	225.728254086	158.145	564.805	344.531	0.4064	0.2206	430.664	0.6522	172.266	bm
3	Spectrogram 1	1	225.597718099	226.419501474	564.805	1061.834	861.328	0.8218	0.6095	947.461	0.9716	258.398	us
4	Spectrogram 1	1	225.974492426	226.078327871	429.252	926.281	775.195	0.1038	0.0987	861.328	1.0000	344.531	bk
10	Spectrogram 1	1	226.336433118	226.511470010	67.777	497.029	258.398	0.1750	0.1509	430.664	0.9333	344.531	bm
5	Spectrogram 1	1	226.416534747	226.511470010	474.436	1039.242	775.195	0.0949	0.0871	861.328	1.0000	258.398	bk
6	Spectrogram 1	1	226.624205636	226.725074353	451.844	1061.834	775.195	0.1009	0.0813	861.328	0.9375	258.398	bk
7	Spectrogram 1	1	226.790342347	226.885277610	474.436	948.873	775.195	0.0949	0.0755	861.328	0.9333	258.398	bk
11	Spectrogram 1	1	226.808142708	227.018780324	67.777	497.029	258.398	0.2106	0.1567	430.664	0.8857	344.531	bm
8	Spectrogram 1	1	226.968345966	227.072181410	474.436	1039.242	775.195	0.1038	0.0871	861.328	0.8824	258.398	bk
9	Spectrogram 1	1	227.146349585	227.253151756	474.436	1061.834	689.062	0.1068	0.0755	861.328	0.8824	258.398	bk
12	Spectrogram 1	1	228.119436035	228.514010724	90.369	542.213	258.398	0.3946	0.3193	516.797	0.9403	344.531	bm
13	Spectrogram 1	1	228.448742730	228.576311991	519.621	971.465	689.062	0.1276	0.0929	861.328	0.9048	258.398	bk
14	Spectrogram 1	1	229.172624114	229.332827372	67.777	497.029	258.398	0.1602	0.1451	430.664	0.9630	344.531	bm
15	Spectrogram 1	1	229.276459559	229.362494641	474.436	1039.242	689.062	0.0860	0.0639	947.461	1.0000	430.664	bk
16	Spectrogram 1	1	230.736089235	231.181098282	67.777	474.436	258.398	0.4450	0.3483	344.531	0.9605	258.398	bm
