Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	2358.831286276	2359.214762706	106.957	504.202	281.250	0.3835	0.2720	375.000	0.9014	187.500	bm
2	Spectrogram 1	1	2359.483071002	2359.774566695	428.571	957.983	750.000	0.2915	0.1707	843.750	0.8679	187.500	us
3	Spectrogram 1	1	2359.757619271	2359.889809178	428.571	932.773	656.250	0.1322	0.0907	750.000	0.8750	187.500	bk
4	Spectrogram 1	1	2359.896588148	2360.038946509	403.361	882.353	656.250	0.1424	0.0907	750.000	0.8077	187.500	bk
5	Spectrogram 1	1	2360.011830631	2360.130462598	100.840	504.202	281.250	0.1186	0.0747	375.000	0.8571	187.500	bm
6	Spectrogram 1	1	2360.093178266	2360.228757657	403.361	831.933	656.250	0.1356	0.0800	750.000	0.8333	281.250	bk
7	Spectrogram 1	1	2360.296547353	2360.432126745	327.731	907.563	656.250	0.1356	0.1013	750.000	0.8000	281.250	bk
8	Spectrogram 1	1	2360.527032319	2360.652443257	352.941	907.563	656.250	0.1254	0.0853	750.000	0.8696	281.250	bk
9	Spectrogram 1	1	2362.187879869	2362.411585866	100.840	453.782	281.250	0.2237	0.1760	375.000	0.8780	187.500	bm
