Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	404.447097739	405.003634978	135.580	491.478	258.398	0.5565	0.3193	344.531	0.6947	86.133	bm
2	Spectrogram 1	1	407.231451596	407.555243135	118.633	474.530	344.531	0.3238	0.1683	344.531	0.6545	86.133	bm
3	Spectrogram 1	1	407.510410460	408.441933812	644.005	1050.745	861.328	0.9315	0.7082	947.461	0.8302	172.266	us
4	Spectrogram 1	1	408.439443107	408.524127048	593.163	999.903	775.195	0.0847	0.0697	947.461	1.0000	258.398	bk
5	Spectrogram 1	1	408.563978315	408.653643664	491.478	1050.745	775.195	0.0897	0.0697	861.328	0.9286	172.266	bk
6	Spectrogram 1	1	408.728364788	408.810558025	440.635	1050.745	775.195	0.0822	0.0639	861.328	0.8571	258.398	bk
7	Spectrogram 1	1	408.895241966	408.987398020	440.635	1016.850	775.195	0.0922	0.0697	861.328	0.9333	258.398	bk
8	Spectrogram 1	1	409.074572665	409.174200831	406.740	999.903	775.195	0.0996	0.0697	861.328	0.8750	258.398	bk
9	Spectrogram 1	1	409.286282518	409.380929275	440.635	999.903	775.195	0.0946	0.0639	861.328	0.8125	258.398	bk
10	Spectrogram 1	1	409.507955187	409.600111240	423.688	982.955	775.195	0.0922	0.0755	861.328	1.0000	258.398	bk
11	Spectrogram 1	1	409.742081377	409.841709543	440.635	949.060	775.195	0.0996	0.0755	861.328	0.9375	258.398	bk
12	Spectrogram 1	1	409.993642496	410.083307845	406.740	982.955	689.062	0.0897	0.0697	861.328	0.9333	258.398	bk
13	Spectrogram 1	1	410.242712910	410.342341076	423.688	999.903	775.195	0.0996	0.0813	861.328	0.9375	344.531	bk
14	Spectrogram 1	1	411.057173167	411.642488641	152.528	440.635	258.398	0.5853	0.4586	344.531	0.8586	86.133	bm
