Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	306.963652756	307.125990234	136.769	410.308	258.398	0.1623	0.1103	344.531	0.8519	172.266	bm
2	Spectrogram 1	1	307.995655299	308.150262422	136.769	393.212	258.398	0.1546	0.1045	344.531	0.8800	172.266	bm
3	Spectrogram 1	1	308.842129295	309.530130991	153.866	512.885	344.531	0.6880	0.4122	430.664	0.7288	172.266	bm
4	Spectrogram 1	1	312.204834212	312.432879718	170.962	529.981	344.531	0.2280	0.0987	430.664	0.6316	172.266	bm
5	Spectrogram 1	1	312.429014540	313.039712674	649.654	1059.962	861.328	0.6107	0.4934	947.461	0.9615	86.133	us
6	Spectrogram 1	1	313.055173387	313.147937660	615.462	1059.962	861.328	0.0928	0.0406	947.461	0.7333	172.266	bk
7	Spectrogram 1	1	313.186589441	313.275488536	444.500	1042.866	775.195	0.0889	0.0464	861.328	0.7857	172.266	bk
8	Spectrogram 1	1	313.341196563	313.433960837	444.500	991.578	775.195	0.0928	0.0406	861.328	0.7333	258.398	bk
9	Spectrogram 1	1	313.491938508	313.600163494	410.308	974.482	689.062	0.1082	0.0580	861.328	0.7778	344.531	bk
10	Spectrogram 1	1	313.658141165	313.781826863	324.827	1008.674	775.195	0.1237	0.0639	861.328	0.8000	344.531	bk
11	Spectrogram 1	1	313.859130424	313.963490232	359.020	974.482	775.195	0.1044	0.0639	861.328	0.8235	344.531	bk
12	Spectrogram 1	1	314.063984862	314.176075025	359.020	1008.674	775.195	0.1121	0.0639	861.328	0.7778	344.531	bk
13	Spectrogram 1	1	314.288165189	314.396390175	341.923	974.482	775.195	0.1082	0.0639	861.328	0.8235	344.531	bk
14	Spectrogram 1	1	314.852481187	315.065065980	170.962	529.981	344.531	0.2126	0.1277	430.664	0.8286	172.266	bm
15	Spectrogram 1	1	315.080526693	315.192616857	461.597	837.712	689.062	0.1121	0.0522	775.195	0.7778	258.398	bk
16	Spectrogram 1	1	315.316302555	315.470909677	136.769	529.981	344.531	0.1546	0.0755	430.664	0.7600	172.266	bm
17	Spectrogram 1	1	315.451583787	315.571404307	461.597	854.808	689.062	0.1198	0.0639	775.195	0.8000	258.398	bk
18	Spectrogram 1	1	315.768528388	315.872888196	102.577	461.597	258.398	0.1044	0.0580	430.664	0.8824	258.398	bm
19	Spectrogram 1	1	315.853562306	315.965652470	478.693	906.097	689.062	0.1121	0.0580	775.195	0.7895	172.266	bk
20	Spectrogram 1	1	316.027495319	316.162776551	170.962	529.981	344.531	0.1353	0.0639	430.664	0.7727	172.266	bm
