Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	194.174166598	194.834274981	121.715	539.024	281.250	0.6601	0.4320	375.000	0.8049	93.750	bm
2	Spectrogram 1	1	195.169304863	196.894211188	121.715	556.412	375.000	1.7249	0.4000	375.000	0.2795	93.750	bm
3	Spectrogram 1	1	198.141451146	199.269274512	156.491	591.188	375.000	1.1278	0.2613	468.750	0.2857	187.500	bm
4	Spectrogram 1	1	198.370332947	199.374250826	469.473	1164.987	843.750	1.0039	0.8533	937.500	0.9519	187.500	us
5	Spectrogram 1	1	199.400052023	199.484492305	399.921	1078.048	750.000	0.0844	0.0587	843.750	0.8667	187.500	bk
6	Spectrogram 1	1	199.540785826	199.639299488	417.309	1060.660	750.000	0.0985	0.0533	843.750	0.7778	187.500	bk
7	Spectrogram 1	1	199.693247446	199.810525615	365.145	1025.884	750.000	0.1173	0.0693	843.750	0.8095	281.250	bk
9	Spectrogram 1	1	199.869164700	199.977060616	156.491	434.697	281.250	0.1079	0.0800	375.000	0.9474	187.500	bm
8	Spectrogram 1	1	199.883238080	199.981751742	399.921	1008.497	750.000	0.0985	0.0640	843.750	0.8235	281.250	bk
10	Spectrogram 1	1	199.970023926	200.052118644	417.309	938.945	656.250	0.0821	0.0693	843.750	0.9286	281.250	bk
11	Spectrogram 1	1	200.054464207	200.176433503	399.921	1043.272	750.000	0.1220	0.0747	843.750	0.7727	281.250	bk
12	Spectrogram 1	1	200.246800405	200.361733011	330.370	1025.884	750.000	0.1149	0.0640	937.500	0.8000	375.000	bk
13	Spectrogram 1	1	200.455555546	200.579870405	417.309	1025.884	750.000	0.1243	0.0800	937.500	0.8636	375.000	bk
14	Spectrogram 1	1	200.469628926	200.699494138	156.491	469.473	468.750	0.2299	0.1707	468.750	0.8810	187.500	bm
15	Spectrogram 1	1	200.565797025	200.647891743	452.085	938.945	656.250	0.0821	0.0693	843.750	0.9286	281.250	bk
16	Spectrogram 1	1	200.671347377	200.798007800	330.370	1112.824	750.000	0.1267	0.0800	843.750	0.8261	281.250	bk
17	Spectrogram 1	1	200.901212589	201.011454068	382.533	1078.048	750.000	0.1102	0.0747	843.750	0.8500	281.250	bk
18	Spectrogram 1	1	201.126386674	201.248355970	347.757	1025.884	750.000	0.1220	0.0693	843.750	0.8182	281.250	bk
19	Spectrogram 1	1	202.540761394	202.655694000	312.982	904.169	656.250	0.1149	0.0693	750.000	0.9000	281.250	bk
20	Spectrogram 1	1	203.819733298	204.552818486	104.327	469.473	281.250	0.7331	0.3733	375.000	0.5956	187.500	bm
