Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	3503.896872982	3505.159803129	118.794	526.087	375.000	1.2629	0.4053	375.000	0.3898	93.750	bm
2	Spectrogram 1	1	3504.029116976	3504.154748771	390.323	899.440	656.250	0.1256	0.0693	750.000	0.8261	281.250	bk
3	Spectrogram 1	1	3505.424291119	3505.735064506	118.794	475.176	375.000	0.3108	0.1973	468.750	0.7368	281.250	bm
4	Spectrogram 1	1	3505.523474114	3505.665636409	390.323	865.499	656.250	0.1422	0.0640	750.000	0.6923	187.500	bk
5	Spectrogram 1	1	3506.508691874	3506.707057866	101.823	492.146	468.750	0.1984	0.1600	468.750	0.9444	187.500	bm
6	Spectrogram 1	1	3506.588038270	3506.733506664	339.411	933.381	656.250	0.1455	0.0587	750.000	0.6923	281.250	bk
7	Spectrogram 1	1	3506.950701796	3507.834377205	135.765	576.999	375.000	0.8837	0.3787	562.500	0.4695	281.250	bm
8	Spectrogram 1	1	3507.119020921	3507.902172408	475.176	1086.116	843.750	0.7832	0.5813	937.500	0.9726	281.250	us
9	Spectrogram 1	1	3507.282664515	3507.378512906	339.411	882.469	656.250	0.0958	0.0587	843.750	0.8235	281.250	bk
10	Spectrogram 1	1	3507.881132517	3507.998020799	526.087	1069.145	843.750	0.1169	0.0747	937.500	0.6667	375.000	bk
11	Spectrogram 1	1	3507.983994205	3508.103220253	407.294	1001.263	750.000	0.1192	0.1013	937.500	1.0000	281.250	bk
12	Spectrogram 1	1	3508.112571315	3508.231797362	407.294	967.322	750.000	0.1192	0.0693	843.750	0.8095	281.250	bk
13	Spectrogram 1	1	3508.259850550	3508.372063300	288.500	1052.175	750.000	0.1122	0.0587	843.750	0.7500	281.250	bk
14	Spectrogram 1	1	3508.362712238	3508.479600519	288.500	967.322	750.000	0.1169	0.0907	843.750	1.0000	281.250	bk
15	Spectrogram 1	1	3508.423494144	3508.538044660	356.382	1001.263	750.000	0.1146	0.0800	843.750	0.7500	281.250	bk
16	Spectrogram 1	1	3508.582462207	3508.689999426	356.382	1018.234	750.000	0.1075	0.0640	843.750	0.8421	187.500	bk
17	Spectrogram 1	1	3508.769483458	3508.874682911	305.470	1001.263	750.000	0.1052	0.0587	843.750	0.7368	281.250	bk
18	Spectrogram 1	1	3508.949491412	3509.066379693	356.382	984.293	750.000	0.1169	0.0693	843.750	0.8500	281.250	bk
22	Spectrogram 1	1	3508.958511873	3509.064307068	135.765	458.205	281.250	0.1058	0.0480	375.000	0.7895	187.500	bm
19	Spectrogram 1	1	3509.043002037	3509.171579147	322.441	916.410	656.250	0.1286	0.0853	843.750	0.7826	281.250	bk
20	Spectrogram 1	1	3509.145863725	3509.290805194	373.352	1001.263	750.000	0.1449	0.0960	843.750	0.8889	281.250	bk
21	Spectrogram 1	1	3509.356262632	3509.482501976	288.500	1018.234	750.000	0.1262	0.0693	843.750	0.8182	281.250	bk
23	Spectrogram 1	1	3509.537079349	3509.649486744	135.765	458.205	281.250	0.1124	0.0480	375.000	0.7000	187.500	bm
24	Spectrogram 1	1	3509.576752547	3509.705690442	390.323	984.293	750.000	0.1289	0.0907	843.750	0.9565	281.250	bk
25	Spectrogram 1	1	3509.801567338	3509.920586933	390.323	1052.175	750.000	0.1190	0.0640	843.750	0.8182	281.250	bk
26	Spectrogram 1	1	3510.062749227	3510.158626123	135.765	492.146	281.250	0.0959	0.0427	468.750	0.7647	281.250	bm
27	Spectrogram 1	1	3510.132177324	3510.264421319	322.441	950.352	656.250	0.1322	0.0907	750.000	0.9167	187.500	bk
28	Spectrogram 1	1	3510.611561804	3511.362046473	152.735	543.058	375.000	0.7505	0.2987	468.750	0.6214	187.500	bm
29	Spectrogram 1	1	3510.654541103	3510.773560698	407.294	916.410	656.250	0.1190	0.0640	750.000	0.8636	187.500	bk
30	Spectrogram 1	1	3510.833070495	3510.958702290	356.382	933.381	656.250	0.1256	0.1013	750.000	0.9091	375.000	bk
31	Spectrogram 1	1	3511.038048687	3511.173598781	458.205	882.469	656.250	0.1356	0.0800	750.000	0.8000	187.500	bk
