Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	1538.111852766	1538.334076870	95.851	415.353	258.398	0.2222	0.1451	344.531	0.7632	172.266	bm
2	Spectrogram 1	1	1538.665907980	1538.798387734	63.900	399.378	258.398	0.1325	0.0871	344.531	0.8182	172.266	bm
3	Spectrogram 1	1	1541.037722933	1541.520633004	143.776	511.203	344.531	0.4829	0.3483	430.664	0.8916	172.266	bm
4	Spectrogram 1	1	1543.598590551	1543.834294807	127.801	511.203	344.531	0.2357	0.0987	430.664	0.5750	172.266	bm
5	Spectrogram 1	1	1543.882644398	1544.638106757	463.278	1038.382	861.328	0.7555	0.5805	947.461	0.8846	258.398	us
6	Spectrogram 1	1	1544.375205856	1544.462839489	575.104	1006.432	861.328	0.0876	0.0464	947.461	0.7143	172.266	bk
7	Spectrogram 1	1	1544.493057984	1544.580691617	463.278	1038.382	775.195	0.0876	0.0464	947.461	0.7143	258.398	bk
8	Spectrogram 1	1	1544.650194154	1544.746893336	463.278	1054.357	775.195	0.0967	0.0464	861.328	0.7333	258.398	bk
9	Spectrogram 1	1	1544.825461422	1544.919138754	319.502	1070.332	775.195	0.0937	0.0522	861.328	0.8000	258.398	bk
10	Spectrogram 1	1	1545.003750538	1545.118580817	383.403	1038.382	775.195	0.1148	0.0580	861.328	0.7778	258.398	bk
11	Spectrogram 1	1	1545.206214451	1545.311979181	335.477	1070.332	775.195	0.1058	0.0522	861.328	0.8333	344.531	bk
12	Spectrogram 1	1	1545.432853158	1545.550705286	335.477	1070.332	775.195	0.1179	0.0580	861.328	0.7500	344.531	bk
13	Spectrogram 1	1	1546.590221492	1546.795707254	79.876	479.253	258.398	0.2055	0.1277	344.531	0.7941	86.133	bm
14	Spectrogram 1	1	1549.059072482	1549.146706115	63.900	415.353	258.398	0.0876	0.0639	344.531	0.8571	258.398	bm
