Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	597.330584087	597.695826373	141.743	425.228	258.398	0.3652	0.2380	344.531	0.8065	172.266	bm
2	Spectrogram 1	1	598.376953879	598.914945895	75.170	526.193	344.531	0.5380	0.3541	430.664	0.7609	172.266	bm
3	Spectrogram 1	1	600.106919031	600.287072321	50.114	476.080	258.398	0.1802	0.1161	344.531	0.8667	172.266	bm
4	Spectrogram 1	1	600.862082136	601.089124639	150.341	576.307	344.531	0.2270	0.1509	430.664	0.8421	172.266	bm
5	Spectrogram 1	1	601.123674585	601.301360021	75.170	526.193	258.398	0.1777	0.1335	344.531	0.8667	172.266	bm
6	Spectrogram 1	1	601.348249233	601.683877280	75.170	551.250	344.531	0.3356	0.2206	430.664	0.7368	172.266	bm
7	Spectrogram 1	1	601.540741790	602.147833698	576.307	1177.670	861.328	0.6071	0.4702	947.461	0.9519	172.266	us
8	Spectrogram 1	1	602.135494431	602.234208563	501.136	1002.273	775.195	0.0987	0.0697	861.328	0.8750	172.266	bk
9	Spectrogram 1	1	602.266285783	602.362532061	451.023	1052.386	775.195	0.0962	0.0639	861.328	1.0000	258.398	bk
10	Spectrogram 1	1	602.411889127	602.515538965	425.966	977.216	775.195	0.1036	0.0697	861.328	0.9412	258.398	bk
11	Spectrogram 1	1	602.574767443	602.675949428	350.795	1002.273	775.195	0.1012	0.0639	861.328	0.9412	258.398	bk
12	Spectrogram 1	1	602.740113613	602.863506278	325.739	952.159	689.062	0.1234	0.0697	861.328	0.8500	344.531	bk
13	Spectrogram 1	1	602.940009729	603.041191714	451.023	1002.273	689.062	0.1012	0.0639	861.328	0.8824	344.531	bk
14	Spectrogram 1	1	603.137437992	603.255894950	375.852	1002.273	689.062	0.1185	0.0755	861.328	0.9000	344.531	bk
15	Spectrogram 1	1	603.369416201	603.478001745	300.682	952.159	775.195	0.1086	0.0697	861.328	0.8889	344.531	bk
16	Spectrogram 1	1	603.611265823	603.722319221	325.739	1077.443	775.195	0.1111	0.0755	861.328	0.8889	344.531	bk
17	Spectrogram 1	1	604.502160858	604.744010480	100.227	576.307	344.531	0.2418	0.1219	430.664	0.6341	172.266	bm
18	Spectrogram 1	1	605.625034103	606.000147802	100.227	526.193	344.531	0.3751	0.2380	430.664	0.7302	172.266	bm
19	Spectrogram 1	1	608.593861604	609.482288786	50.114	501.136	258.398	0.8884	0.6908	344.531	0.9079	258.398	bm
20	Spectrogram 1	1	610.582951351	610.832204533	75.170	551.250	344.531	0.2493	0.1683	430.664	0.8095	258.398	bm
