Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	635.441569831	635.923138551	205.988	491.202	344.531	0.4816	0.3193	430.664	0.8902	172.266	bm
2	Spectrogram 1	1	636.343586896	636.444588741	142.607	443.666	258.398	0.1010	0.0580	344.531	0.8125	86.133	bm
3	Spectrogram 1	1	636.444588741	636.542704820	491.202	903.178	689.062	0.0981	0.0580	775.195	0.8750	258.398	bk
4	Spectrogram 1	1	637.342062282	637.474807564	158.452	443.666	258.398	0.1327	0.1045	430.664	1.0000	258.398	bm
5	Spectrogram 1	1	637.463264496	637.555609041	507.047	887.333	689.062	0.0923	0.0464	775.195	0.8571	172.266	bk
6	Spectrogram 1	1	638.057732501	638.326108833	190.143	475.357	344.531	0.2684	0.1916	430.664	0.8889	172.266	bm
7	Spectrogram 1	1	638.314565765	638.932119905	744.726	1045.785	861.328	0.6176	0.5166	947.461	0.9623	172.266	us
8	Spectrogram 1	1	638.326108833	638.427110678	522.893	887.333	775.195	0.1010	0.0639	861.328	0.9412	258.398	bk
9	Spectrogram 1	1	638.793603089	638.932119905	126.762	443.666	344.531	0.1385	0.0871	344.531	0.8261	86.133	bm
11	Spectrogram 1	1	638.880176099	638.975406411	475.357	823.952	689.062	0.0952	0.0639	775.195	0.9333	172.266	bk
12	Spectrogram 1	1	638.935005672	639.015807149	633.809	1014.095	775.195	0.0808	0.0639	947.461	0.8462	258.398	bk
10	Spectrogram 1	1	638.943662973	639.067750955	126.762	411.976	344.531	0.1241	0.0929	344.531	0.9000	86.133	bm
13	Spectrogram 1	1	639.053322120	639.128352062	538.738	966.559	775.195	0.0750	0.0464	861.328	0.8333	172.266	bk
14	Spectrogram 1	1	639.194724703	639.278411947	475.357	998.249	775.195	0.0837	0.0464	861.328	0.8462	172.266	bk
15	Spectrogram 1	1	639.353441889	639.445786433	427.821	950.714	775.195	0.0923	0.0522	861.328	0.8667	258.398	bk
16	Spectrogram 1	1	639.460215268	639.569874415	126.762	443.666	344.531	0.1097	0.0813	430.664	0.8824	258.398	bm
17	Spectrogram 1	1	639.517930609	639.607389386	348.595	919.023	689.062	0.0895	0.0639	861.328	0.9333	344.531	bk
18	Spectrogram 1	1	639.538130978	639.630475522	411.976	966.559	689.062	0.0923	0.0755	861.328	0.9333	344.531	bk
19	Spectrogram 1	1	639.685305095	639.780535407	348.595	934.868	689.062	0.0952	0.0639	861.328	0.8750	344.531	bk
20	Spectrogram 1	1	639.867108417	639.962338729	427.821	919.023	689.062	0.0952	0.0639	861.328	0.9333	344.531	bk
21	Spectrogram 1	1	640.040254438	640.144142050	396.131	998.249	689.062	0.1039	0.0697	861.328	0.9412	344.531	bk
22	Spectrogram 1	1	640.170113953	640.239372362	411.976	871.488	689.062	0.0693	0.0580	861.328	1.0000	344.531	bk
23	Spectrogram 1	1	640.233600828	640.337488440	411.976	950.714	689.062	0.1039	0.0813	775.195	0.9412	258.398	bk
24	Spectrogram 1	1	640.438490285	640.548149432	332.750	998.249	689.062	0.1097	0.0639	861.328	0.8889	344.531	bk
25	Spectrogram 1	1	640.660694345	640.776125026	443.666	919.023	689.062	0.1154	0.0697	861.328	0.8947	344.531	bk
26	Spectrogram 1	1	640.721295453	640.877126871	126.762	443.666	344.531	0.1558	0.1103	430.664	0.8462	258.398	bm
27	Spectrogram 1	1	640.822297298	640.911756075	443.666	919.023	689.062	0.0895	0.0639	775.195	0.9333	172.266	bk
28	Spectrogram 1	1	640.923299143	641.024300989	380.285	919.023	689.062	0.1010	0.0697	861.328	0.8125	344.531	bk
29	Spectrogram 1	1	641.402336467	641.535081750	110.917	443.666	258.398	0.1327	0.0929	344.531	0.8636	86.133	bm
30	Spectrogram 1	1	641.506224080	641.589911323	459.512	934.868	689.062	0.0837	0.0464	775.195	0.8462	172.266	bk
31	Spectrogram 1	1	642.089149016	642.224780066	142.607	427.821	258.398	0.1356	0.0929	344.531	0.8696	86.133	bm
32	Spectrogram 1	1	642.190150861	642.282495406	459.512	903.178	689.062	0.0923	0.0580	775.195	0.9333	258.398	bk
33	Spectrogram 1	1	642.778847332	642.923135682	126.762	443.666	258.398	0.1443	0.0929	344.531	0.8750	86.133	bm
34	Spectrogram 1	1	642.894278012	642.980851023	459.512	839.797	689.062	0.0866	0.0522	775.195	0.9286	258.398	bk
35	Spectrogram 1	1	643.609948231	643.956240273	142.607	411.976	258.398	0.3463	0.2496	344.531	0.8644	86.133	bm
36	Spectrogram 1	1	645.759844655	646.010906385	110.917	427.821	258.398	0.2511	0.1916	344.531	0.9048	172.266	bm
37	Spectrogram 1	1	647.562409643	648.035816181	158.452	411.976	258.398	0.4734	0.2670	344.531	0.8025	172.266	bm
38	Spectrogram 1	1	648.574520173	649.211170345	174.298	411.976	258.398	0.6367	0.3773	344.531	0.9074	86.133	bm
39	Spectrogram 1	1	650.664038686	651.039499044	158.452	459.512	344.531	0.3755	0.2380	344.531	0.8095	86.133	bm
40	Spectrogram 1	1	651.594527399	652.247501934	158.452	459.512	258.398	0.6530	0.3947	344.531	0.8829	86.133	bm
