Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	734.034745796	734.625244452	132.300	529.200	344.531	0.5905	0.2961	430.664	0.7525	172.266	bm
2	Spectrogram 1	1	734.747487860	734.856548279	110.250	463.050	258.398	0.1091	0.0639	344.531	0.7778	172.266	bm
3	Spectrogram 1	1	734.837852207	734.937564590	352.800	948.150	689.062	0.0997	0.0580	775.195	0.8750	258.398	bk
4	Spectrogram 1	1	735.601275139	735.729031630	132.300	463.050	258.398	0.1278	0.0871	344.531	0.9048	86.133	bm
5	Spectrogram 1	1	735.710335558	735.797583893	374.850	948.150	689.062	0.0872	0.0580	775.195	0.9286	258.398	bk
6	Spectrogram 1	1	736.358466047	736.467526466	132.300	485.100	344.531	0.1091	0.0813	344.531	0.9444	86.133	bm
7	Spectrogram 1	1	736.455062418	736.532962718	418.950	904.050	689.062	0.0779	0.0580	775.195	1.0000	258.398	bk
8	Spectrogram 1	1	736.769779627	737.081380824	110.250	551.250	344.531	0.3116	0.2206	430.664	0.8654	172.266	bm
10	Spectrogram 1	1	737.062684752	737.788715541	485.100	1168.650	861.328	0.7260	0.6676	947.461	0.9758	344.531	us
9	Spectrogram 1	1	737.068916776	737.171745171	485.100	1014.300	775.195	0.1028	0.0755	947.461	0.9412	344.531	bk
11	Spectrogram 1	1	737.620792054	737.770620071	154.350	463.050	344.531	0.1498	0.0929	344.531	0.8000	86.133	bm
12	Spectrogram 1	1	737.704519475	737.797060310	396.900	859.950	689.062	0.0925	0.0580	775.195	0.9333	172.266	bk
13	Spectrogram 1	1	737.770620071	737.849940786	551.250	1058.400	861.328	0.0793	0.0522	947.461	0.7692	344.531	bk
14	Spectrogram 1	1	737.922651442	738.010785569	463.050	1058.400	775.195	0.0881	0.0464	861.328	0.8571	172.266	bk
15	Spectrogram 1	1	738.081292871	738.160613586	418.950	1014.300	775.195	0.0793	0.0580	861.328	1.0000	172.266	bk
16	Spectrogram 1	1	738.246544361	738.330271782	418.950	1036.350	775.195	0.0837	0.0522	861.328	0.8462	258.398	bk
20	Spectrogram 1	1	738.261967833	738.376542199	176.400	418.950	344.531	0.1146	0.0813	344.531	0.9444	86.133	bm
17	Spectrogram 1	1	738.352305314	738.420609263	418.950	992.250	689.062	0.0683	0.0464	775.195	0.8182	172.266	bk
18	Spectrogram 1	1	738.400779084	738.506540038	485.100	970.200	775.195	0.1058	0.0697	861.328	0.8235	258.398	bk
19	Spectrogram 1	1	738.601284225	738.682808293	374.850	1014.300	775.195	0.0815	0.0522	861.328	0.9231	258.398	bk
21	Spectrogram 1	1	738.788569246	738.878906727	418.950	1058.400	775.195	0.0903	0.0639	861.328	0.9333	258.398	bk
