Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	1954.964592824	1955.139890084	70.711	424.264	93.750	0.1753	0.1600	281.250	0.9688	187.500	bm
2	Spectrogram 1	1	1955.618904744	1955.726779981	141.421	441.942	281.250	0.1079	0.0587	375.000	0.7368	187.500	bm
3	Spectrogram 1	1	1957.361764038	1957.547174601	106.066	424.264	281.250	0.1854	0.1227	375.000	0.8529	187.500	bm
4	Spectrogram 1	1	1957.621338826	1958.268590247	176.777	477.297	281.250	0.6473	0.4800	375.000	0.8250	93.750	bm
5	Spectrogram 1	1	1960.628361051	1960.982326672	159.099	565.685	375.000	0.3540	0.2400	468.750	0.7879	187.500	bm
6	Spectrogram 1	1	1960.921646851	1961.730711127	618.718	1025.305	843.750	0.8091	0.6773	937.500	0.9073	187.500	us
8	Spectrogram 1	1	1961.252014764	1961.366632203	477.297	883.883	843.750	0.1146	0.0907	843.750	0.8095	187.500	bk
7	Spectrogram 1	1	1961.697000116	1961.798133150	141.421	477.297	281.250	0.1011	0.0587	375.000	0.7778	187.500	bm
9	Spectrogram 1	1	1961.723968925	1961.828473060	441.942	1025.305	750.000	0.1045	0.0693	843.750	0.9444	187.500	bk
10	Spectrogram 1	1	1961.882410679	1961.990285915	424.264	1007.627	750.000	0.1079	0.0960	843.750	0.9500	281.250	bk
11	Spectrogram 1	1	1962.071192343	1962.192551984	406.586	1007.627	656.250	0.1214	0.0960	843.750	0.8636	375.000	bk
12	Spectrogram 1	1	1962.280200614	1962.388075851	388.909	1042.983	750.000	0.1079	0.0640	843.750	0.8947	281.250	bk
13	Spectrogram 1	1	1962.384704750	1962.506064391	123.744	441.942	281.250	0.1214	0.0587	375.000	0.8095	187.500	bm
14	Spectrogram 1	1	1962.495951088	1962.610568527	371.231	989.949	656.250	0.1146	0.0907	843.750	0.9048	375.000	bk
15	Spectrogram 1	1	1963.090307827	1963.252401364	176.777	512.652	375.000	0.1621	0.1173	468.750	0.9655	187.500	bm
16	Spectrogram 1	1	1963.219029165	1963.328680675	441.942	883.883	656.250	0.1097	0.0693	843.750	0.8500	375.000	bk
17	Spectrogram 1	1	1963.679207591	1963.807309435	212.132	565.685	375.000	0.1281	0.0747	468.750	0.8696	187.500	bm
18	Spectrogram 1	1	1963.776969524	1963.871360357	477.297	919.239	656.250	0.0944	0.0640	843.750	1.0000	281.250	bk
19	Spectrogram 1	1	1963.817422738	1963.942153481	176.777	459.619	281.250	0.1247	0.1013	375.000	0.9565	187.500	bm
20	Spectrogram 1	1	1963.898329166	1963.985977796	530.330	919.239	656.250	0.0876	0.0747	843.750	1.0000	281.250	bk
21	Spectrogram 1	1	1964.242181483	1964.414107642	159.099	477.297	375.000	0.1719	0.1280	468.750	0.9355	187.500	bm
42	Spectrogram 1	1	1964.346685619	1964.441076451	441.942	901.561	656.250	0.0944	0.0640	750.000	0.8750	281.250	bk
22	Spectrogram 1	1	1964.461303058	1964.555693890	141.421	441.942	281.250	0.0944	0.0587	375.000	0.9412	187.500	bm
43	Spectrogram 1	1	1964.474787462	1964.542209485	477.297	936.916	656.250	0.0674	0.0587	750.000	1.0000	187.500	bk
44	Spectrogram 1	1	1964.555693890	1964.650084722	477.297	901.561	750.000	0.0944	0.0800	843.750	1.0000	281.250	bk
23	Spectrogram 1	1	1964.744475554	1964.872577398	159.099	494.975	375.000	0.1281	0.0693	468.750	0.8261	187.500	bm
45	Spectrogram 1	1	1964.825381982	1964.933257219	459.619	919.239	656.250	0.1079	0.0747	750.000	1.0000	281.250	bk
24	Spectrogram 1	1	1964.983823736	1965.088327871	141.421	424.264	375.000	0.1045	0.0907	375.000	0.9474	93.750	bm
25	Spectrogram 1	1	1965.142265490	1965.266996232	141.421	512.652	375.000	0.1247	0.0747	375.000	0.8182	93.750	bm
46	Spectrogram 1	1	1965.233285221	1965.331047154	512.652	919.239	656.250	0.0978	0.0693	843.750	0.9412	281.250	bk
26	Spectrogram 1	1	1965.523199920	1965.651301763	194.454	548.008	375.000	0.1281	0.0693	468.750	0.8261	187.500	bm
47	Spectrogram 1	1	1965.610848549	1965.718723786	512.652	936.916	750.000	0.1079	0.0693	843.750	0.8421	281.250	bk
27	Spectrogram 1	1	1965.735579292	1965.833341225	141.421	441.942	281.250	0.0978	0.0587	375.000	0.8235	187.500	bm
48	Spectrogram 1	1	1965.813114618	1965.917618754	530.330	1007.627	750.000	0.1045	0.0907	843.750	0.9474	281.250	bk
28	Spectrogram 1	1	1965.900763248	1966.015380687	194.454	530.330	375.000	0.1146	0.0587	468.750	0.7500	187.500	bm
49	Spectrogram 1	1	1965.978298575	1966.079431609	441.942	936.916	656.250	0.1011	0.0693	843.750	0.8889	375.000	bk
29	Spectrogram 1	1	1966.247986667	1966.342377499	159.099	512.652	281.250	0.0944	0.0640	375.000	0.8824	187.500	bm
50	Spectrogram 1	1	1966.308666487	1966.406428421	565.685	954.594	750.000	0.0978	0.0853	843.750	1.0000	187.500	bk
30	Spectrogram 1	1	1966.382830713	1966.480592646	141.421	583.363	375.000	0.0978	0.0640	468.750	0.8333	187.500	bm
51	Spectrogram 1	1	1966.450252736	1966.571612377	494.975	883.883	750.000	0.1214	0.0640	750.000	0.7727	187.500	bk
31	Spectrogram 1	1	1966.979515616	1967.110988561	141.421	548.008	375.000	0.1315	0.0907	468.750	0.9167	187.500	bm
52	Spectrogram 1	1	1967.060422044	1967.168297280	548.008	972.272	750.000	0.1079	0.0693	843.750	0.9500	281.250	bk
32	Spectrogram 1	1	1967.808806499	1967.963877151	176.777	565.685	375.000	0.1551	0.0853	468.750	0.7857	187.500	bm
53	Spectrogram 1	1	1967.916681735	1968.021185871	441.942	972.272	656.250	0.1045	0.0640	843.750	1.0000	375.000	bk
33	Spectrogram 1	1	1968.685292797	1968.789796933	123.744	441.942	281.250	0.1045	0.0533	375.000	0.7895	187.500	bm
54	Spectrogram 1	1	1968.759457023	1968.867332259	530.330	883.883	656.250	0.1079	0.0640	750.000	0.9474	187.500	bk
34	Spectrogram 1	1	1968.826879046	1968.951609788	194.454	512.652	375.000	0.1247	0.0747	468.750	0.8182	187.500	bm
55	Spectrogram 1	1	1968.901043271	1969.005547407	494.975	936.916	750.000	0.1045	0.0533	843.750	0.8947	281.250	bk
35	Spectrogram 1	1	1969.689880940	1969.780900671	159.099	477.297	281.250	0.0910	0.0587	375.000	0.8750	187.500	bm
56	Spectrogram 1	1	1969.760674064	1969.878662604	459.619	866.206	656.250	0.1180	0.0747	750.000	0.9524	187.500	bk
36	Spectrogram 1	1	1970.546140632	1970.660758071	123.744	441.942	281.250	0.1146	0.0693	375.000	0.9000	187.500	bm
57	Spectrogram 1	1	1970.616933756	1970.745035599	477.297	901.561	656.250	0.1281	0.0693	750.000	0.9130	187.500	bk
37	Spectrogram 1	1	1971.520388864	1971.631635202	141.421	459.619	281.250	0.1112	0.0587	375.000	0.8421	187.500	bm
58	Spectrogram 1	1	1971.594553089	1971.719283831	477.297	883.883	750.000	0.1247	0.0693	843.750	0.9565	281.250	bk
38	Spectrogram 1	1	1972.511492601	1972.629481142	123.744	441.942	281.250	0.1180	0.0640	375.000	0.8182	187.500	bm
59	Spectrogram 1	1	1972.605883434	1972.713758670	441.942	919.239	656.250	0.1079	0.0693	843.750	0.9474	281.250	bk
39	Spectrogram 1	1	1973.388014871	1973.502433839	176.777	441.942	281.250	0.1144	0.0587	375.000	0.8000	187.500	bm
60	Spectrogram 1	1	1973.445224355	1973.597782978	494.975	883.883	656.250	0.1526	0.0960	750.000	1.0000	187.500	bk
40	Spectrogram 1	1	1974.532204543	1974.832554332	176.777	424.264	281.250	0.3003	0.2027	375.000	0.8214	187.500	bm
