Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	405.357348426	405.864126558	131.023	458.580	258.398	0.5068	0.3193	344.531	0.8256	86.133	bm
2	Spectrogram 1	1	408.221311687	408.531379887	114.645	474.957	258.398	0.3101	0.1858	344.531	0.8077	86.133	bm
3	Spectrogram 1	1	408.558052420	409.554938352	540.469	1031.804	861.328	0.9969	0.5224	947.461	0.6316	172.266	us
4	Spectrogram 1	1	409.551604285	409.634955952	474.957	982.670	775.195	0.0834	0.0464	861.328	0.7857	172.266	bk
5	Spectrogram 1	1	409.688301018	409.771652685	458.580	1015.426	775.195	0.0834	0.0464	861.328	0.8462	258.398	bk
6	Spectrogram 1	1	409.841668085	409.945024151	425.824	917.159	775.195	0.1034	0.0522	861.328	0.7647	258.398	bk
7	Spectrogram 1	1	410.021707684	410.131731884	376.690	966.293	689.062	0.1100	0.0522	861.328	0.8333	258.398	bk
8	Spectrogram 1	1	410.235087951	410.355114350	343.935	999.048	775.195	0.1200	0.0522	861.328	0.7500	258.398	bk
9	Spectrogram 1	1	410.448468217	410.571828683	393.068	1015.426	775.195	0.1234	0.0580	861.328	0.7500	258.398	bk
10	Spectrogram 1	1	410.685186950	410.788543016	376.690	982.670	775.195	0.1034	0.0580	861.328	0.8235	258.398	bk
11	Spectrogram 1	1	410.925239750	411.038598016	376.690	1015.426	689.062	0.1134	0.0580	861.328	0.7778	258.398	bk
12	Spectrogram 1	1	411.178628816	411.288653016	409.446	966.293	689.062	0.1100	0.0639	861.328	0.8333	258.398	bk
13	Spectrogram 1	1	412.085494948	412.899007213	114.645	491.335	258.398	0.8135	0.5979	344.531	0.8129	86.133	bm
