Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	691.549061096	691.922460260	64.600	473.730	258.398	0.3734	0.2496	344.531	0.8254	172.266	bm
2	Spectrogram 1	1	693.452309262	694.228109466	86.133	559.863	258.398	0.7758	0.4122	344.531	0.7068	86.133	bm
3	Spectrogram 1	1	695.453438762	695.732581826	64.600	387.598	258.398	0.2791	0.1916	344.531	0.8298	258.398	bm
4	Spectrogram 1	1	696.247365139	696.689643761	107.666	495.264	344.531	0.4423	0.2902	430.664	0.7733	172.266	bm
5	Spectrogram 1	1	696.554853810	697.305938205	430.664	1098.193	861.328	0.7511	0.5863	947.461	0.8594	344.531	us
6	Spectrogram 1	1	696.647137217	696.731730340	409.131	861.328	689.062	0.0846	0.0464	775.195	0.8462	172.266	bk
8	Spectrogram 1	1	696.895789730	697.052158836	150.732	473.730	344.531	0.1564	0.1103	430.664	0.8077	172.266	bm
7	Spectrogram 1	1	696.965002285	697.062412548	387.598	861.328	689.062	0.0974	0.0464	775.195	0.7333	172.266	bk
9	Spectrogram 1	1	697.285430781	697.462307311	129.199	473.730	344.531	0.1769	0.1161	344.531	0.7931	86.133	bm
10	Spectrogram 1	1	697.290557637	697.380277616	516.797	1033.594	861.328	0.0897	0.0464	947.461	0.7857	172.266	bk
11	Spectrogram 1	1	697.377714188	697.462307311	387.598	882.861	689.062	0.0846	0.0522	775.195	0.7692	172.266	bk
12	Spectrogram 1	1	697.444363315	697.546900434	495.264	968.994	775.195	0.1025	0.0639	861.328	0.8824	258.398	bk
13	Spectrogram 1	1	697.610986133	697.718650108	301.465	1033.594	775.195	0.1077	0.0580	861.328	0.7647	258.398	bk
16	Spectrogram 1	1	697.787862663	697.964739193	107.666	538.330	344.531	0.1769	0.1277	516.797	0.9000	258.398	bm
14	Spectrogram 1	1	697.792989519	697.892963210	366.064	1055.127	775.195	0.1000	0.0639	861.328	0.8750	258.398	bk
15	Spectrogram 1	1	697.877582642	697.980119761	387.598	904.395	689.062	0.1025	0.0697	775.195	0.8125	258.398	bk
17	Spectrogram 1	1	697.980119761	698.090347164	322.998	968.994	775.195	0.1102	0.0639	861.328	0.7778	258.398	bk
18	Spectrogram 1	1	698.174940287	698.287731118	301.465	1055.127	775.195	0.1128	0.0580	861.328	0.8333	258.398	bk
19	Spectrogram 1	1	698.313365397	698.479988215	172.266	452.197	344.531	0.1666	0.1045	344.531	0.8214	86.133	bm
20	Spectrogram 1	1	698.387704808	698.500495639	344.531	1033.594	689.062	0.1128	0.0871	861.328	0.9444	516.797	bk
21	Spectrogram 1	1	698.618413326	698.723513873	279.932	1055.127	775.195	0.1051	0.0639	861.328	0.7778	258.398	bk
22	Spectrogram 1	1	698.864502411	698.982420098	86.133	473.730	344.531	0.1179	0.0639	344.531	0.7368	86.133	bm
23	Spectrogram 1	1	698.949095534	699.049069225	322.998	904.395	689.062	0.1000	0.0755	775.195	0.8824	258.398	bk
24	Spectrogram 1	1	699.498751076	699.647385695	129.199	495.264	344.531	0.1486	0.0813	344.531	0.7600	86.133	bm
25	Spectrogram 1	1	699.596632410	699.680012806	366.064	925.928	689.062	0.0834	0.0522	775.195	0.9231	258.398	bk
26	Spectrogram 1	1	700.180295181	700.303553158	86.133	430.664	258.398	0.1233	0.0813	344.531	0.8571	258.398	bm
27	Spectrogram 1	1	700.267300812	700.350681207	366.064	882.861	689.062	0.0834	0.0522	775.195	0.9286	258.398	bk
28	Spectrogram 1	1	700.840087879	700.966971090	86.133	452.197	344.531	0.1269	0.0871	344.531	0.8571	258.398	bm
29	Spectrogram 1	1	700.916217805	701.010473905	409.131	904.395	689.062	0.0943	0.0522	775.195	0.8750	258.398	bk
30	Spectrogram 1	1	701.607370339	701.735541737	129.199	430.664	258.398	0.1282	0.0813	344.531	0.8571	172.266	bm
31	Spectrogram 1	1	701.704780602	701.794500581	344.531	882.861	689.062	0.0897	0.0639	775.195	0.8667	344.531	bk
32	Spectrogram 1	1	702.396906154	702.504570129	107.666	473.730	258.398	0.1077	0.0697	344.531	0.8889	172.266	bm
33	Spectrogram 1	1	702.491752989	702.573782684	366.064	904.395	689.062	0.0820	0.0522	775.195	0.9231	258.398	bk
34	Spectrogram 1	1	703.250527668	703.383825922	64.600	495.264	258.398	0.1333	0.0871	344.531	0.9091	172.266	bm
35	Spectrogram 1	1	703.358191643	703.453038477	366.064	904.395	689.062	0.0948	0.0522	775.195	0.8000	258.398	bk
36	Spectrogram 1	1	703.580765237	704.418194430	64.600	387.598	258.398	0.8374	0.5224	344.531	0.7778	172.266	bm
37	Spectrogram 1	1	705.226621747	705.513015280	43.066	473.730	258.398	0.2864	0.1800	344.531	0.7500	172.266	bm
38	Spectrogram 1	1	706.096678051	706.861602552	86.133	452.197	258.398	0.7649	0.6269	344.531	0.9077	258.398	bm
