Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	579.379437753	579.812033383	156.860	515.396	344.531	0.4326	0.3251	430.664	0.8630	172.266	bm
2	Spectrogram 1	1	582.060714439	582.330066434	179.268	537.805	344.531	0.2694	0.1858	430.664	0.8667	172.266	bm
3	Spectrogram 1	1	582.333220588	583.149892652	537.805	1075.610	861.328	0.8167	0.6676	947.461	0.9286	258.398	us
4	Spectrogram 1	1	583.152778419	583.256666031	515.396	1008.384	775.195	0.1039	0.0871	861.328	0.8824	258.398	bk
5	Spectrogram 1	1	583.294181002	583.389411314	425.762	1008.384	689.062	0.0952	0.0522	861.328	0.8667	258.398	bk
6	Spectrogram 1	1	583.450012421	583.551014267	403.354	963.567	775.195	0.1010	0.0697	861.328	0.8750	258.398	bk
7	Spectrogram 1	1	583.620272675	583.715502986	403.354	1053.201	689.062	0.0952	0.0639	861.328	0.8125	258.398	bk
8	Spectrogram 1	1	583.781875627	583.885763240	336.128	1008.384	775.195	0.1039	0.0697	861.328	0.8824	344.531	bk
9	Spectrogram 1	1	583.966564716	584.064680795	425.762	963.567	689.062	0.0981	0.0697	861.328	0.8750	344.531	bk
10	Spectrogram 1	1	584.148368038	584.252255650	380.945	1008.384	775.195	0.1039	0.0639	861.328	0.8824	258.398	bk
11	Spectrogram 1	1	584.344600195	584.454259341	358.537	985.976	689.062	0.1097	0.0697	861.328	0.8333	344.531	bk
12	Spectrogram 1	1	584.558146954	584.662034566	380.945	963.567	775.195	0.1039	0.0755	947.461	0.8824	344.531	bk
13	Spectrogram 1	1	584.783236781	584.892895927	336.128	1053.201	775.195	0.1097	0.0697	861.328	0.8824	258.398	bk
14	Spectrogram 1	1	585.025641209	585.123757288	425.762	963.567	775.195	0.0981	0.0580	861.328	0.8750	344.531	bk
15	Spectrogram 1	1	585.305560610	585.406562455	403.354	1075.610	689.062	0.1010	0.0580	861.328	0.8125	344.531	bk
16	Spectrogram 1	1	597.532129835	598.070833826	156.860	425.762	258.398	0.5387	0.3831	344.531	0.7826	172.266	bm
17	Spectrogram 1	1	599.784891981	600.176676703	134.451	537.805	344.531	0.3918	0.1800	430.664	0.6667	172.266	bm
18	Spectrogram 1	1	600.650083241	601.303057776	134.451	492.988	344.531	0.6530	0.4005	430.664	0.7928	172.266	bm
