Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	424.416907307	424.892480254	102.845	493.657	258.398	0.4756	0.2438	344.531	0.6667	86.133	bm
2	Spectrogram 1	1	425.980434806	426.631904597	102.845	575.933	344.531	0.6515	0.3831	344.531	0.7589	86.133	bm
3	Spectrogram 1	1	427.999991159	428.345270149	41.138	534.795	258.398	0.3453	0.2264	344.531	0.8475	172.266	bm
4	Spectrogram 1	1	428.872960680	429.185666180	102.845	637.640	344.531	0.3127	0.1393	430.664	0.6538	172.266	bm
5	Spectrogram 1	1	429.156350039	429.817591877	575.933	1090.159	861.328	0.6612	0.5166	947.461	0.8761	172.266	us
6	Spectrogram 1	1	429.351790977	429.628665638	102.845	534.795	258.398	0.2769	0.2090	344.531	0.8085	172.266	bm
7	Spectrogram 1	1	429.791533086	429.902282950	534.795	1028.451	775.195	0.1107	0.0406	861.328	0.7778	172.266	bk
8	Spectrogram 1	1	429.957657883	430.048863653	390.812	1090.159	775.195	0.0912	0.0522	861.328	0.8667	258.398	bk
9	Spectrogram 1	1	430.026062211	430.166128216	473.088	987.313	775.195	0.1401	0.1335	861.328	1.0000	258.398	bk
10	Spectrogram 1	1	430.127040028	430.244304591	473.088	946.175	775.195	0.1173	0.0580	861.328	0.7368	258.398	bk
11	Spectrogram 1	1	430.293164825	430.390885294	431.950	1049.021	689.062	0.0977	0.0522	861.328	0.8125	258.398	bk
12	Spectrogram 1	1	430.296422174	430.583068882	102.845	431.950	258.398	0.2866	0.2322	344.531	0.9167	172.266	bm
13	Spectrogram 1	1	430.475576367	430.592840929	431.950	1028.451	775.195	0.1173	0.0639	861.328	0.7368	258.398	bk
14	Spectrogram 1	1	430.651473210	430.771995122	370.243	1049.021	775.195	0.1205	0.0464	861.328	0.7000	258.398	bk
15	Spectrogram 1	1	430.859943544	430.977208106	308.535	1069.590	775.195	0.1173	0.0522	861.328	0.7368	258.398	bk
16	Spectrogram 1	1	431.078185924	431.195450486	349.674	1069.590	775.195	0.1173	0.0813	861.328	0.8500	258.398	bk
19	Spectrogram 1	1	431.319229747	431.628677898	143.983	411.381	258.398	0.3094	0.2322	344.531	0.8462	172.266	bm
17	Spectrogram 1	1	431.329001794	431.446266356	411.381	1028.451	775.195	0.1173	0.0580	861.328	0.7368	258.398	bk
18	Spectrogram 1	1	431.570045616	431.690567528	308.535	1090.159	775.195	0.1205	0.0580	861.328	0.7500	258.398	bk
20	Spectrogram 1	1	432.032589168	432.276890340	452.519	1007.882	775.195	0.2443	0.1451	861.328	0.7561	172.266	bk
21	Spectrogram 1	1	432.322493225	432.674286913	82.276	473.088	258.398	0.3518	0.2554	344.531	0.8305	172.266	bm
22	Spectrogram 1	1	433.032277071	433.299459121	555.364	987.313	775.195	0.2672	0.1335	861.328	0.6889	172.266	bk
23	Spectrogram 1	1	433.327098643	433.704838783	143.983	370.243	258.398	0.3777	0.2380	344.531	0.7656	86.133	bm
