Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	415.537827706	415.906961334	107.666	495.264	258.398	0.3691	0.2322	344.531	0.8095	86.133	bm
2	Spectrogram 1	1	417.406566696	417.829532312	86.133	559.863	258.398	0.4230	0.2844	344.531	0.7917	172.266	bm
3	Spectrogram 1	1	417.993591702	418.493460156	86.133	559.863	344.531	0.4999	0.2844	344.531	0.7791	86.133	bm
4	Spectrogram 1	1	420.290423163	420.554456244	129.199	516.797	258.398	0.2640	0.1858	344.531	0.8222	172.266	bm
5	Spectrogram 1	1	420.557019672	420.869757884	129.199	538.330	344.531	0.3127	0.1858	430.664	0.6981	172.266	bm
7	Spectrogram 1	1	420.851813888	421.543939440	473.730	1076.660	861.328	0.6921	0.4470	947.461	0.7203	172.266	us
6	Spectrogram 1	1	421.105593257	421.244018368	107.666	516.797	258.398	0.1384	0.0929	344.531	0.8636	86.133	bm
8	Spectrogram 1	1	421.220947516	421.315794351	344.531	904.395	861.328	0.0948	0.0929	861.328	1.0000	258.398	bk
9	Spectrogram 1	1	421.520868589	421.623405707	430.664	1012.061	775.195	0.1025	0.0522	861.328	0.8235	258.398	bk
10	Spectrogram 1	1	421.692618263	421.779774814	430.664	1033.594	775.195	0.0872	0.0522	861.328	0.7857	258.398	bk
11	Spectrogram 1	1	421.738759966	421.836170229	86.133	430.664	258.398	0.0974	0.0697	344.531	0.9333	172.266	bm
12	Spectrogram 1	1	421.851550797	421.933580492	409.131	1055.127	689.062	0.0820	0.0464	861.328	0.8462	258.398	bk
13	Spectrogram 1	1	422.023300471	422.115583878	344.531	1055.127	689.062	0.0923	0.0522	861.328	0.7333	258.398	bk
14	Spectrogram 1	1	422.215557569	422.305277547	344.531	968.994	689.062	0.0897	0.0639	861.328	0.9286	344.531	bk
15	Spectrogram 1	1	422.408705291	422.495710921	452.197	990.527	689.062	0.0870	0.0580	861.328	0.9286	344.531	bk
16	Spectrogram 1	1	422.435894550	422.531963267	150.732	473.730	344.531	0.0961	0.0464	430.664	0.8000	172.266	bm
17	Spectrogram 1	1	422.541026354	422.628031984	258.398	990.527	689.062	0.0870	0.0522	775.195	0.7857	172.266	bk
18	Spectrogram 1	1	422.613531046	422.705974528	430.664	968.994	689.062	0.0924	0.0639	861.328	0.9333	344.531	bk
19	Spectrogram 1	1	422.823794653	422.919863370	366.064	968.994	689.062	0.0961	0.0580	861.328	0.8667	344.531	bk
20	Spectrogram 1	1	423.050371815	423.151878384	322.998	1012.061	689.062	0.1015	0.0639	861.328	0.8750	344.531	bk
21	Spectrogram 1	1	423.192223625	423.307577884	107.666	452.197	344.531	0.1154	0.0755	430.664	0.8421	172.266	bm
22	Spectrogram 1	1	423.292588934	423.374156713	387.598	861.328	689.062	0.0816	0.0522	775.195	0.8462	172.266	bk
23	Spectrogram 1	1	424.093765781	424.233337313	129.199	495.264	344.531	0.1396	0.0929	430.664	0.8696	172.266	bm
24	Spectrogram 1	1	424.178958794	424.267777042	344.531	925.928	689.062	0.0888	0.0522	775.195	0.8571	258.398	bk
25	Spectrogram 1	1	424.952946382	425.083454827	107.666	516.797	344.531	0.1305	0.0871	344.531	0.8636	86.133	bm
26	Spectrogram 1	1	425.050827716	425.130582877	344.531	947.461	689.062	0.0798	0.0464	775.195	0.8462	258.398	bk
27	Spectrogram 1	1	425.939010193	426.067706022	129.199	516.797	344.531	0.1287	0.0813	430.664	0.8571	172.266	bm
28	Spectrogram 1	1	426.035078910	426.116646689	430.664	925.928	689.062	0.0816	0.0464	775.195	0.7692	172.266	bk
29	Spectrogram 1	1	426.691246373	426.839880992	86.133	473.730	344.531	0.1486	0.0871	430.664	0.8333	172.266	bm
30	Spectrogram 1	1	426.798190794	426.883383807	409.131	947.461	689.062	0.0852	0.0522	775.195	0.8571	258.398	bk
31	Spectrogram 1	1	427.601180258	427.760690581	64.600	473.730	258.398	0.1595	0.1161	344.531	0.8889	172.266	bm
32	Spectrogram 1	1	427.695436358	427.769753667	452.197	947.461	689.062	0.0743	0.0522	775.195	0.9167	258.398	bk
33	Spectrogram 1	1	428.420483278	428.554616958	107.666	473.730	258.398	0.1341	0.1045	344.531	0.9091	86.133	bm
34	Spectrogram 1	1	428.518364612	428.599932391	344.531	904.395	689.062	0.0816	0.0522	775.195	0.8571	258.398	bk
35	Spectrogram 1	1	429.344918101	429.484489634	86.133	538.330	258.398	0.1396	0.0929	344.531	0.8696	86.133	bm
36	Spectrogram 1	1	429.460925609	429.540680770	387.598	925.928	689.062	0.0798	0.0406	775.195	0.7692	258.398	bk
37	Spectrogram 1	1	430.392049334	430.586869859	86.133	473.730	258.398	0.1948	0.1103	344.531	0.8182	172.266	bm
38	Spectrogram 1	1	430.625321279	430.784253813	86.133	473.730	258.398	0.1589	0.0929	344.531	0.7778	86.133	bm
39	Spectrogram 1	1	431.552132910	432.360560226	64.600	538.330	258.398	0.8084	0.4644	344.531	0.7174	172.266	bm
40	Spectrogram 1	1	432.766586502	433.085607147	64.600	495.264	258.398	0.3190	0.2148	344.531	0.7963	172.266	bm
