Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	3318.765497987	3320.546875399	152.735	576.000	281.250	1.7814	0.6293	375.000	0.5676	93.750	bm
2	Spectrogram 1	1	3321.467955059	3323.548566472	135.765	509.117	375.000	2.0806	0.9013	375.000	0.5835	93.750	bm
3	Spectrogram 1	1	3322.524625125	3323.431678190	509.117	1170.969	843.750	0.9071	0.8053	937.500	0.9645	187.500	us
4	Spectrogram 1	1	3323.464406909	3323.557917534	424.264	1103.087	750.000	0.0935	0.0640	937.500	0.8824	375.000	bk
5	Spectrogram 1	1	3323.602335081	3323.705196769	441.235	1052.175	750.000	0.1029	0.0747	843.750	0.9444	281.250	bk
6	Spectrogram 1	1	3323.742601019	3323.852476004	356.382	1086.116	750.000	0.1099	0.0800	843.750	0.9500	281.250	bk
7	Spectrogram 1	1	3323.901569082	3324.018457364	356.382	1035.204	750.000	0.1169	0.0853	843.750	0.9524	281.250	bk
8	Spectrogram 1	1	3324.074563739	3324.191452021	373.352	1069.145	750.000	0.1169	0.0747	843.750	0.8571	281.250	bk
9	Spectrogram 1	1	3324.102616927	3324.427566350	118.794	492.146	375.000	0.3249	0.2560	468.750	0.8833	187.500	bm
10	Spectrogram 1	1	3324.233531802	3324.369122209	339.411	916.410	750.000	0.1356	0.0960	843.750	0.8800	281.250	bk
11	Spectrogram 1	1	3324.453281772	3324.572507819	322.441	984.293	750.000	0.1192	0.0853	843.750	0.9091	281.250	bk
12	Spectrogram 1	1	3324.666018444	3324.778231195	339.411	1001.263	750.000	0.1122	0.0747	843.750	0.9000	281.250	bk
13	Spectrogram 1	1	3324.923172664	3325.028372117	271.529	1035.204	750.000	0.1052	0.0747	843.750	0.8889	281.250	bk
14	Spectrogram 1	1	3325.187954299	3325.551625284	118.794	458.205	281.250	0.3637	0.2400	375.000	0.7910	93.750	bm
15	Spectrogram 1	1	3325.313586093	3325.425993489	407.294	984.293	750.000	0.1124	0.0693	843.750	0.8500	281.250	bk
16	Spectrogram 1	1	3325.958275567	3326.586434541	118.794	509.117	375.000	0.6282	0.3947	468.750	0.7931	187.500	bm
