Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	922.094894974	923.443717850	97.561	560.976	281.250	1.3488	0.4267	375.000	0.4365	187.500	bm
2	Spectrogram 1	1	924.834318427	926.738187885	121.951	609.756	281.250	1.9039	0.4693	375.000	0.3287	93.750	bm
3	Spectrogram 1	1	927.766930143	928.876838789	146.341	609.756	375.000	1.1099	0.5280	375.000	0.5217	93.750	bm
4	Spectrogram 1	1	927.969499021	928.986563599	487.805	1097.561	843.750	1.0171	0.8533	937.500	0.9630	187.500	us
5	Spectrogram 1	1	929.018056641	929.101612041	390.244	1073.171	750.000	0.0836	0.0533	843.750	0.8000	187.500	bk
6	Spectrogram 1	1	929.140405619	929.235897504	365.854	1121.951	750.000	0.0955	0.0533	843.750	0.8235	187.500	bk
7	Spectrogram 1	1	929.292595811	929.394055939	362.177	1069.283	750.000	0.1015	0.0640	843.750	0.8333	281.250	bk
8	Spectrogram 1	1	929.447770124	929.573103223	465.656	1052.037	750.000	0.1253	0.0747	843.750	0.8636	281.250	bk
9	Spectrogram 1	1	929.495516066	929.656658622	172.465	500.149	468.750	0.1611	0.1227	468.750	0.9655	187.500	bm
10	Spectrogram 1	1	929.629801530	929.761102872	344.930	1052.037	750.000	0.1313	0.0800	843.750	0.8333	281.250	bk
11	Spectrogram 1	1	929.838690028	929.975959613	344.930	1086.530	750.000	0.1373	0.0960	843.750	0.8800	281.250	bk
12	Spectrogram 1	1	930.050562648	930.181863990	293.191	1086.530	750.000	0.1313	0.0907	843.750	0.9167	281.250	bk
13	Spectrogram 1	1	930.265419390	930.405673096	120.726	517.395	375.000	0.1403	0.1013	468.750	1.0000	187.500	bm
14	Spectrogram 1	1	930.280339997	930.417609582	362.177	1069.283	750.000	0.1373	0.0853	843.750	0.8800	281.250	bk
15	Spectrogram 1	1	930.545926802	930.707069358	310.437	1069.283	750.000	0.1611	0.0960	937.500	0.8621	375.000	bk
16	Spectrogram 1	1	931.294941276	931.429226739	120.726	517.395	281.250	0.1343	0.0533	375.000	0.7500	187.500	bm
17	Spectrogram 1	1	931.381480797	931.506813896	362.177	948.558	656.250	0.1253	0.0800	750.000	0.8636	187.500	bk
18	Spectrogram 1	1	932.297606069	932.443828018	120.726	431.163	281.250	0.1462	0.1013	375.000	0.8519	187.500	bm
19	Spectrogram 1	1	932.372209104	932.503510446	275.944	931.311	656.250	0.1313	0.0853	750.000	0.9167	281.250	bk
20	Spectrogram 1	1	933.058557028	933.219699584	120.726	482.902	281.250	0.1611	0.1120	468.750	1.0000	281.250	bm
21	Spectrogram 1	1	933.130175942	933.273413769	396.670	948.558	656.250	0.1432	0.0853	750.000	0.9615	187.500	bk
22	Spectrogram 1	1	933.345032683	933.810555623	120.726	500.149	281.250	0.4655	0.1387	375.000	0.4302	93.750	bm
