Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	1939.155295318	1939.277160127	106.066	494.975	281.250	0.1219	0.0747	375.000	0.8636	187.500	bm
2	Spectrogram 1	1	1939.308148597	1939.730068539	88.388	512.652	281.250	0.4219	0.3467	375.000	0.8974	281.250	bm
3	Spectrogram 1	1	1940.943386336	1941.129317158	123.744	441.942	281.250	0.1859	0.1653	375.000	0.9706	187.500	bm
4	Spectrogram 1	1	1942.213913617	1942.499961035	176.777	583.363	375.000	0.2860	0.1760	468.750	0.7692	187.500	bm
5	Spectrogram 1	1	1942.459437651	1943.219847037	512.652	1060.660	843.750	0.7604	0.5387	937.500	0.9716	281.250	us
13	Spectrogram 1	1	1943.036299944	1943.160253825	70.711	512.652	93.750	0.1240	0.1067	375.000	0.9545	281.250	bm
6	Spectrogram 1	1	1943.236533136	1943.362870746	477.297	1007.627	843.750	0.1263	0.1067	937.500	0.9130	281.250	bk
7	Spectrogram 1	1	1943.408161587	1943.515429369	441.942	1078.338	750.000	0.1073	0.0640	937.500	0.8421	375.000	bk
8	Spectrogram 1	1	1943.577406309	1943.677522906	388.909	1096.016	750.000	0.1001	0.0747	843.750	0.9444	281.250	bk
12	Spectrogram 1	1	1943.715662561	1943.791941873	141.421	477.297	281.250	0.0763	0.0533	375.000	0.9231	187.500	bm
9	Spectrogram 1	1	1943.768104588	1943.877756098	371.231	989.949	656.250	0.1097	0.0800	843.750	0.9000	375.000	bk
10	Spectrogram 1	1	1943.968337781	1944.066070648	371.231	1007.627	656.250	0.0977	0.0747	843.750	0.9412	375.000	bk
11	Spectrogram 1	1	1944.187640801	1944.280606212	335.876	989.949	750.000	0.0930	0.0587	843.750	0.8750	281.250	bk
14	Spectrogram 1	1	1944.619095656	1944.714444796	123.744	477.297	281.250	0.0953	0.0640	375.000	0.9375	187.500	bm
15	Spectrogram 1	1	1944.714444796	1944.795491564	494.975	919.239	750.000	0.0810	0.0640	843.750	1.0000	281.250	bk
16	Spectrogram 1	1	1944.805026478	1944.988573571	176.777	530.330	375.000	0.1835	0.1227	468.750	0.8529	187.500	bm
17	Spectrogram 1	1	1945.350900300	1945.543982308	159.099	565.685	375.000	0.1931	0.1227	468.750	0.8000	187.500	bm
18	Spectrogram 1	1	1945.603044933	1945.710920170	530.330	901.561	750.000	0.1079	0.0640	843.750	0.8947	187.500	bk
19	Spectrogram 1	1	1946.614375278	1946.722250515	106.066	477.297	281.250	0.1079	0.0587	375.000	0.8421	187.500	bm
20	Spectrogram 1	1	1946.718879413	1946.809899144	494.975	901.561	750.000	0.0910	0.0640	843.750	0.9375	281.250	bk
21	Spectrogram 1	1	1947.750436365	1947.861682703	159.099	459.619	281.250	0.1112	0.0693	375.000	0.8500	187.500	bm
22	Spectrogram 1	1	1947.838084995	1947.942589130	477.297	883.883	656.250	0.1045	0.0587	750.000	0.8947	187.500	bk
23	Spectrogram 1	1	1949.058423611	1949.301142894	159.099	477.297	281.250	0.2427	0.1600	375.000	0.8409	187.500	bm
24	Spectrogram 1	1	1950.615872342	1950.888931535	159.099	512.652	281.250	0.2731	0.1920	375.000	0.8800	187.500	bm
25	Spectrogram 1	1	1951.438421022	1951.640687091	176.777	424.264	281.250	0.2023	0.0960	375.000	0.6486	187.500	bm
