Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	785.324569685	786.049763299	144.964	467.107	344.531	0.7252	0.3367	344.531	0.7661	86.133	bm
2	Spectrogram 1	1	788.059674912	788.484788410	128.857	483.214	344.531	0.4251	0.2148	344.531	0.7778	86.133	bm
3	Spectrogram 1	1	788.456655899	788.922405246	595.964	1030.856	861.328	0.4657	0.3425	861.328	0.8875	172.266	us
4	Spectrogram 1	1	788.928656915	789.028683621	370.464	1030.856	775.195	0.1000	0.0580	861.328	0.7500	258.398	bk
5	Spectrogram 1	1	789.094326146	789.197478686	434.893	950.321	689.062	0.1032	0.0580	861.328	0.8824	344.531	bk
6	Spectrogram 1	1	789.288127888	789.391280428	322.143	982.535	689.062	0.1032	0.0522	775.195	0.8125	258.398	bk
7	Spectrogram 1	1	789.485055464	789.597585508	386.571	982.535	689.062	0.1125	0.0522	861.328	0.7778	344.531	bk
8	Spectrogram 1	1	789.713241386	789.816393926	370.464	1014.749	689.062	0.1032	0.0580	861.328	0.8235	344.531	bk
9	Spectrogram 1	1	789.944553142	790.047705682	354.357	998.642	689.062	0.1032	0.0522	775.195	0.8235	258.398	bk
10	Spectrogram 1	1	790.194619906	790.310275784	370.464	1046.964	689.062	0.1157	0.0580	861.328	0.7895	344.531	bk
11	Spectrogram 1	1	790.444686669	790.560342548	322.143	1014.749	689.062	0.1157	0.0580	861.328	0.7895	344.531	bk
12	Spectrogram 1	1	790.710382606	790.819786815	386.571	1030.856	689.062	0.1094	0.0639	861.328	0.8333	344.531	bk
