Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	314.951267493	315.080263316	75.860	404.587	258.398	0.1290	0.0639	344.531	0.6667	172.266	bm
2	Spectrogram 1	1	315.783001758	316.023665608	126.433	531.021	344.531	0.2407	0.1683	430.664	0.7805	172.266	bm
4	Spectrogram 1	1	316.031366852	316.720628118	429.874	1137.901	861.328	0.6893	0.4876	947.461	0.8305	258.398	us
3	Spectrogram 1	1	316.064097135	316.177690472	25.287	480.447	258.398	0.1136	0.0639	344.531	0.7895	172.266	bm
5	Spectrogram 1	1	316.146885500	316.248926972	278.154	834.461	689.062	0.1020	0.0697	775.195	0.9375	172.266	bk
6	Spectrogram 1	1	316.412578390	316.520395795	126.433	455.161	258.398	0.1078	0.0522	344.531	0.6471	86.133	bm
7	Spectrogram 1	1	316.468412403	316.564677943	375.488	840.379	689.062	0.0963	0.0522	775.195	0.8125	172.266	bk
8	Spectrogram 1	1	316.699449699	316.786088685	482.771	1037.063	775.195	0.0866	0.0464	861.328	0.8571	172.266	bk
9	Spectrogram 1	1	316.795715239	316.913159198	71.522	447.010	258.398	0.1174	0.0639	344.531	0.7368	86.133	bm
10	Spectrogram 1	1	316.865026428	316.957441346	375.488	1037.063	775.195	0.0924	0.0522	861.328	0.8000	258.398	bk
11	Spectrogram 1	1	317.038304400	317.140345872	357.608	1001.302	775.195	0.1020	0.0580	861.328	0.7647	258.398	bk
12	Spectrogram 1	1	317.148047115	317.228910169	107.282	464.890	258.398	0.0809	0.0464	344.531	0.7692	86.133	bm
13	Spectrogram 1	1	317.203881129	317.282818871	482.771	858.259	775.195	0.0789	0.0464	775.195	1.0000	172.266	bk
14	Spectrogram 1	1	317.234686101	317.344428817	375.488	983.422	775.195	0.1097	0.0697	861.328	0.7778	344.531	bk
15	Spectrogram 1	1	317.465723397	317.567764870	107.282	482.771	258.398	0.1020	0.0580	344.531	0.7647	86.133	bm
16	Spectrogram 1	1	317.490752438	317.583167356	357.608	965.541	775.195	0.0924	0.0580	861.328	0.8667	258.398	bk
17	Spectrogram 1	1	317.542735829	317.639001369	482.771	947.661	689.062	0.0963	0.0697	775.195	0.7500	258.398	bk
18	Spectrogram 1	1	317.808428720	317.875814598	160.924	482.771	258.398	0.0674	0.0406	344.531	0.8182	86.133	bm
19	Spectrogram 1	1	317.873889287	317.985557313	89.402	447.010	344.531	0.1117	0.0813	430.664	0.8333	172.266	bm
20	Spectrogram 1	1	317.879665219	317.966304205	482.771	894.020	689.062	0.0866	0.0406	775.195	0.7857	172.266	bk
21	Spectrogram 1	1	317.966304205	318.070270989	429.129	911.900	689.062	0.1040	0.0755	775.195	0.9412	258.398	bk
22	Spectrogram 1	1	318.133806245	318.214669299	447.010	786.737	602.930	0.0809	0.0406	689.062	0.6154	172.266	bk
23	Spectrogram 1	1	318.176428396	318.263558017	125.163	518.531	344.531	0.0871	0.0580	430.664	0.8571	172.266	bm
24	Spectrogram 1	1	318.251305414	318.337073634	411.249	947.661	689.062	0.0858	0.0580	775.195	0.9286	258.398	bk
25	Spectrogram 1	1	318.352049037	318.406505050	125.163	482.771	344.531	0.0545	0.0348	430.664	0.8750	172.266	bm
26	Spectrogram 1	1	318.380638444	318.466406665	464.890	894.020	689.062	0.0858	0.0522	775.195	0.8462	172.266	bk
27	Spectrogram 1	1	318.462322464	318.534476681	107.282	518.531	344.531	0.0722	0.0464	430.664	0.9091	172.266	bm
28	Spectrogram 1	1	318.503164473	318.598462496	411.249	876.139	602.930	0.0953	0.0580	689.062	0.8000	258.398	bk
29	Spectrogram 1	1	318.599962807	318.696622229	125.163	464.890	344.531	0.0967	0.0580	430.664	0.7500	172.266	bm
