Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	2652.339791462	2652.732169289	125.000	525.000	375.000	0.3924	0.2560	375.000	0.8219	93.750	bm
2	Spectrogram 1	1	2652.697105108	2652.778286727	512.652	919.239	750.000	0.0812	0.0480	750.000	0.9286	187.500	bk
3	Spectrogram 1	1	2653.261993877	2653.410826846	141.421	406.586	281.250	0.1488	0.1227	375.000	0.9259	187.500	bm
4	Spectrogram 1	1	2653.343175496	2653.444652521	548.008	919.239	750.000	0.1015	0.0587	750.000	0.9444	187.500	bk
5	Spectrogram 1	1	2654.205730204	2654.483100737	159.099	477.297	281.250	0.2774	0.2027	468.750	0.8627	281.250	bm
6	Spectrogram 1	1	2655.176527070	2655.298299499	123.744	459.619	281.250	0.1218	0.0693	375.000	0.7727	187.500	bm
7	Spectrogram 1	1	2655.541844358	2655.792154351	176.777	512.652	375.000	0.2503	0.1440	468.750	0.7174	187.500	bm
8	Spectrogram 1	1	2655.748180974	2656.678387031	548.008	1060.660	843.750	0.9302	0.7307	937.500	0.9138	281.250	us
9	Spectrogram 1	1	2656.681769599	2656.783246623	477.297	1042.983	750.000	0.1015	0.0533	843.750	0.7778	187.500	bk
10	Spectrogram 1	1	2656.840750270	2656.942227294	459.619	989.949	750.000	0.1015	0.0587	843.750	0.8333	281.250	bk
11	Spectrogram 1	1	2657.013261211	2657.118120803	477.297	989.949	750.000	0.1049	0.0640	843.750	0.8947	281.250	bk
12	Spectrogram 1	1	2657.185772153	2657.300779447	477.297	1042.983	750.000	0.1150	0.0747	843.750	0.9500	281.250	bk
13	Spectrogram 1	1	2657.378578499	2657.486820659	424.264	989.949	750.000	0.1082	0.0693	843.750	0.8947	281.250	bk
14	Spectrogram 1	1	2657.601827953	2657.710070112	424.264	989.949	750.000	0.1082	0.0747	843.750	0.8947	281.250	bk
15	Spectrogram 1	1	2657.821694839	2657.926554431	388.909	972.272	750.000	0.1049	0.0693	843.750	0.8947	281.250	bk
16	Spectrogram 1	1	2658.193777262	2658.312167124	141.421	477.297	281.250	0.1184	0.0800	468.750	0.9048	281.250	bm
17	Spectrogram 1	1	2658.285106584	2658.406879013	459.619	936.916	656.250	0.1218	0.0853	843.750	0.9091	281.250	bk
18	Spectrogram 1	1	2658.626745899	2658.870290758	141.421	530.330	375.000	0.2435	0.1547	375.000	0.7778	93.750	bm
19	Spectrogram 1	1	2659.370910745	2659.627985873	141.421	477.297	375.000	0.2571	0.1920	375.000	0.8511	93.750	bm
