Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	716.240947477	716.693395788	111.139	489.012	344.531	0.4524	0.3077	430.664	0.8052	258.398	bm
2	Spectrogram 1	1	718.929022739	719.531178212	133.367	577.923	344.531	0.6022	0.3193	430.664	0.6893	172.266	bm
3	Spectrogram 1	1	721.863283112	722.355653333	155.595	555.696	344.531	0.4924	0.1800	430.664	0.4643	172.266	bm
4	Spectrogram 1	1	722.069546313	723.001057543	600.151	1133.619	861.328	0.9315	0.7895	947.461	0.9437	172.266	us
5	Spectrogram 1	1	722.867984510	723.001057543	266.734	844.657	689.062	0.1331	0.1045	775.195	0.8636	430.664	bk
6	Spectrogram 1	1	723.017691672	723.114169620	333.417	1044.708	775.195	0.0965	0.0755	861.328	0.9333	430.664	bk
7	Spectrogram 1	1	723.110842795	723.200667092	466.784	1022.480	775.195	0.0898	0.0639	861.328	0.8571	258.398	bk
8	Spectrogram 1	1	723.223954872	723.343720602	333.417	1133.619	775.195	0.1198	0.0813	861.328	0.9000	344.531	bk
9	Spectrogram 1	1	723.383642512	723.496754590	311.190	1066.935	775.195	0.1131	0.0813	861.328	0.9444	344.531	bk
10	Spectrogram 1	1	723.546656977	723.649788577	422.329	1066.935	775.195	0.1031	0.0871	861.328	1.0000	344.531	bk
11	Spectrogram 1	1	723.606539842	723.719651920	111.139	466.784	344.531	0.1131	0.1045	430.664	0.9474	258.398	bm
12	Spectrogram 1	1	723.666422706	723.756247004	355.645	955.796	689.062	0.0898	0.0813	861.328	1.0000	430.664	bk
13	Spectrogram 1	1	723.726305571	723.856051778	400.101	1000.252	775.195	0.1297	0.0987	861.328	0.9048	344.531	bk
14	Spectrogram 1	1	723.859378604	723.949202901	333.417	1044.708	689.062	0.0898	0.0697	861.328	0.9286	344.531	bk
15	Spectrogram 1	1	723.919261469	724.062314979	244.506	1022.480	775.195	0.1431	0.0987	861.328	0.9167	344.531	bk
16	Spectrogram 1	1	724.158792928	724.285212309	422.329	1089.163	775.195	0.1264	0.0871	861.328	0.8571	344.531	bk
19	Spectrogram 1	1	724.325134219	724.468187729	44.456	622.379	344.531	0.1431	0.1219	602.930	0.9565	516.797	bm
17	Spectrogram 1	1	724.394997561	724.514763291	377.873	1089.163	689.062	0.1198	0.0871	861.328	0.9474	344.531	bk
18	Spectrogram 1	1	724.667797278	724.780909356	400.101	1044.708	775.195	0.1131	0.0871	947.461	0.9444	430.664	bk
20	Spectrogram 1	1	725.394310976	725.511932031	88.911	444.556	344.531	0.1176	0.0755	430.664	0.8421	258.398	bm
21	Spectrogram 1	1	725.469588452	725.587209506	444.556	911.341	602.930	0.1176	0.0697	775.195	0.8421	258.398	bk
22	Spectrogram 1	1	726.368213311	726.485834365	111.139	577.923	258.398	0.1176	0.0929	430.664	0.9474	258.398	bm
23	Spectrogram 1	1	726.481129523	726.589340894	400.101	866.885	602.930	0.1082	0.0755	775.195	0.8333	258.398	bk
24	Spectrogram 1	1	727.172741326	727.290362381	44.456	489.012	258.398	0.1176	0.0755	344.531	0.8000	258.398	bm
25	Spectrogram 1	1	727.233904274	727.351525329	444.556	911.341	602.930	0.1176	0.0639	775.195	0.8421	258.398	bk
26	Spectrogram 1	1	727.459736700	727.643225545	66.683	577.923	344.531	0.1835	0.0755	430.664	0.6333	172.266	bm
