Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	712.902192742	713.315583216	89.634	515.396	344.531	0.4134	0.3193	430.664	0.8571	172.266	bm
2	Spectrogram 1	1	713.889202556	714.469231050	112.043	515.396	344.531	0.5800	0.4122	430.664	0.8081	172.266	bm
3	Spectrogram 1	1	715.792721483	715.997814431	134.451	537.805	344.531	0.2051	0.1103	430.664	0.7353	172.266	bm
4	Spectrogram 1	1	715.988200699	716.728458059	560.213	1120.427	861.328	0.7403	0.6095	1119.727	0.9286	430.664	us
5	Spectrogram 1	1	716.109974637	716.302249276	89.634	515.396	344.531	0.1923	0.1277	430.664	0.8438	172.266	bm
6	Spectrogram 1	1	716.561820039	716.661161936	22.409	448.171	258.398	0.0993	0.0639	430.664	0.8824	344.531	bm
7	Spectrogram 1	1	716.712435173	716.824595379	448.171	1030.793	775.195	0.1122	0.0755	861.328	0.8421	258.398	bk
8	Spectrogram 1	1	716.889572982	716.977946138	380.945	941.159	689.062	0.0884	0.0522	861.328	0.7857	344.531	bk
9	Spectrogram 1	1	717.059521359	717.145628536	313.720	1075.610	689.062	0.0861	0.0580	861.328	0.8571	344.531	bk
10	Spectrogram 1	1	717.245331583	717.351832566	313.720	1008.384	775.195	0.1065	0.0697	861.328	0.8889	344.531	bk
11	Spectrogram 1	1	717.465131484	717.555770618	380.945	1053.201	775.195	0.0906	0.0580	861.328	0.8667	344.531	bk
12	Spectrogram 1	1	717.684931384	717.777836496	403.354	1053.201	689.062	0.0929	0.0580	861.328	0.8000	344.531	bk
13	Spectrogram 1	1	718.400980543	718.555067071	134.451	515.396	344.531	0.1541	0.0813	430.664	0.6923	172.266	bm
