Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	1281.47488	1282.026741	128.797	489.428	344.531	0.5519	0.2496	430.664	0.6064	172.266	bm
2	Spectrogram 1	1	1284.780854	1285.332714	103.037	489.428	344.531	0.5519	0.1509	430.664	0.4043	172.266	bm
3	Spectrogram 1	1	1285.028041	1285.815592	747.021	1184.93	947.461	0.7876	0.6444	1033.594	0.9627	172.266	us
4	Spectrogram 1	1	1285.82851	1285.911839	386.39	1262.208	775.195	0.0833	0.0348	947.461	0.7692	258.398	bk
5	Spectrogram 1	1	1286.003298	1286.088659	360.631	1184.93	775.195	0.0854	0.0522	861.328	0.8462	258.398	bk
6	Spectrogram 1	1	1286.192313	1286.300031	257.593	1159.171	775.195	0.1077	0.0464	861.328	0.6667	258.398	bk
7	Spectrogram 1	1	1286.401652	1286.513435	231.834	1081.893	775.195	0.1118	0.0522	861.328	0.6316	258.398	bk
8	Spectrogram 1	1	1286.608958	1286.726839	206.075	1107.652	775.195	0.1179	0.0464	861.328	0.6842	258.398	bk
9	Spectrogram 1	1	1286.842687	1286.956502	257.593	1107.652	775.195	0.1138	0.0464	861.328	0.6316	258.398	bk
10	Spectrogram 1	1	1287.074382	1287.194295	257.593	1133.411	775.195	0.1199	0.0522	861.328	0.6	258.398	bk
11	Spectrogram 1	1	1287.326402	1287.425991	334.871	1030.374	775.195	0.0996	0.0522	861.328	0.625	258.398	bk
12	Spectrogram 1	1	1287.572325	1287.68614	257.593	1056.133	775.195	0.1138	0.0464	861.328	0.6316	258.398	bk
13	Spectrogram 1	1	1291.316952	1292.0154	154.556	592.465	344.531	0.6984	0.4122	430.664	0.8403	172.266	bm
14	Spectrogram 1	1	1293.015647	1293.334692	128.797	643.984	344.531	0.319	0.1219	430.664	0.537	86.133	bm
