Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	344.752858693	345.384629134	150.341	476.080	344.531	0.6318	0.4760	430.664	0.8879	172.266	bm
2	Spectrogram 1	1	345.326622378	345.422868656	442.946	850.457	689.062	0.0962	0.0580	775.195	0.8750	172.266	bk
3	Spectrogram 1	1	346.390267144	346.743170163	106.307	531.535	258.398	0.3529	0.1858	344.531	0.6780	86.133	bm
4	Spectrogram 1	1	347.293501446	347.434169083	124.025	460.664	258.398	0.1407	0.0871	344.531	0.8261	86.133	bm
5	Spectrogram 1	1	348.295449879	348.606399393	141.743	531.535	344.531	0.3109	0.2380	430.664	0.8654	172.266	bm
6	Spectrogram 1	1	348.492878142	349.070355811	501.136	1102.500	861.328	0.5775	0.3947	947.461	0.8776	258.398	us
7	Spectrogram 1	1	348.771745563	348.907477494	124.025	460.664	258.398	0.1357	0.0871	344.531	0.8182	86.133	bm
8	Spectrogram 1	1	348.857093523	348.960050635	442.946	850.457	689.062	0.1030	0.0580	775.195	0.8750	172.266	bk
9	Spectrogram 1	1	349.054282568	349.127574071	478.382	1098.506	861.328	0.0733	0.0580	947.461	1.0000	258.398	bk
10	Spectrogram 1	1	349.183415217	349.258451756	496.100	1133.942	689.062	0.0750	0.0522	861.328	0.9167	258.398	bk
11	Spectrogram 1	1	349.343958509	349.420740084	425.228	1009.917	689.062	0.0768	0.0348	775.195	0.7692	172.266	bk
12	Spectrogram 1	1	349.501011731	349.574303234	389.793	974.482	689.062	0.0733	0.0290	775.195	0.9091	258.398	bk
13	Spectrogram 1	1	349.673770274	349.748806813	496.100	1009.917	689.062	0.0750	0.0290	775.195	0.8333	258.398	bk
14	Spectrogram 1	1	349.684240489	349.804647959	124.025	425.228	258.398	0.1204	0.0580	344.531	0.6000	172.266	bm
15	Spectrogram 1	1	349.762767100	349.855253997	442.946	921.328	689.062	0.0925	0.0697	775.195	0.8000	172.266	bk
16	Spectrogram 1	1	349.877939462	349.945995858	389.793	956.764	689.062	0.0681	0.0348	775.195	0.8182	258.398	bk
17	Spectrogram 1	1	350.054188077	350.148420010	442.946	956.764	689.062	0.0942	0.0464	775.195	0.9333	258.398	bk
18	Spectrogram 1	1	350.275807623	350.361314376	425.228	921.328	689.062	0.0855	0.0406	775.195	0.9286	258.398	bk
19	Spectrogram 1	1	350.916912110	351.262411570	194.896	496.100	344.531	0.3455	0.2438	430.664	0.8136	172.266	bm
20	Spectrogram 1	1	351.593103910	351.941071223	177.178	496.100	344.531	0.3480	0.2786	430.664	0.8475	172.266	bm
21	Spectrogram 1	1	351.642460976	351.748578667	496.100	885.892	689.062	0.1061	0.0580	775.195	0.8333	172.266	bk
22	Spectrogram 1	1	353.377361835	353.520497325	106.307	460.664	258.398	0.1431	0.0813	344.531	0.7917	172.266	bm
