Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	11.80228097	12.11731284	179.268	448.171	344.531	0.315	0.238	430.664	0.8679	172.266	bm
2	Spectrogram 1	1	12.17428691	12.32602278	156.86	448.171	344.531	0.1517	0.1277	430.664	0.92	172.266	bm
3	Spectrogram 1	1	12.31310909	12.41964704	448.171	896.341	689.062	0.1065	0.0697	775.195	0.8235	258.398	bk
4	Spectrogram 1	1	12.80382935	12.92650942	179.268	448.171	344.531	0.1227	0.0755	430.664	0.85	172.266	bm
5	Spectrogram 1	1	12.93296626	13.02981895	470.579	896.341	689.062	0.0969	0.0639	775.195	0.875	258.398	bk
6	Spectrogram 1	1	13.72392985	13.92732048	134.451	403.354	258.398	0.2034	0.1451	344.531	0.8529	172.266	bm
7	Spectrogram 1	1	14.83127886	15.10892322	156.86	492.988	258.398	0.2776	0.209	430.664	0.8723	258.398	bm
8	Spectrogram 1	1	15.68035406	15.92571419	179.268	515.396	344.531	0.2454	0.1161	430.664	0.6585	172.266	bm
9	Spectrogram 1	1	15.92571419	16.38737865	649.848	1075.61	861.328	0.4617	0.3599	947.461	0.9231	172.266	us
10	Spectrogram 1	1	16.38415022	16.4939166	582.622	1008.384	861.328	0.1098	0.0755	947.461	0.8889	344.531	bk
11	Spectrogram 1	1	16.5358861	16.61982509	515.396	1008.384	775.195	0.0839	0.0522	861.328	0.7857	258.398	bk
12	Spectrogram 1	1	16.68762197	16.78447465	403.354	963.567	775.195	0.0969	0.058	861.328	0.8125	258.398	bk
13	Spectrogram 1	1	16.8619568	16.95558106	358.537	985.976	689.062	0.0936	0.0522	861.328	0.8667	258.398	bk
17	Spectrogram 1	1	16.90069787	17.01692109	134.451	492.988	344.531	0.1162	0.0813	430.664	0.8947	258.398	bm
14	Spectrogram 1	1	17.02337794	17.10731693	448.171	873.933	775.195	0.0839	0.0639	861.328	0.9286	258.398	bk
15	Spectrogram 1	1	17.06534743	17.15574327	425.762	985.976	689.062	0.0904	0.058	861.328	0.8	344.531	bk
16	Spectrogram 1	1	17.26228122	17.36881917	425.762	1008.384	775.195	0.1065	0.058	861.328	0.7778	344.531	bk
18	Spectrogram 1	1	17.51732662	17.60772246	448.171	1030.793	775.195	0.0904	0.0522	861.328	0.8	258.398	bk
19	Spectrogram 1	1	17.59158035	17.70457514	112.043	448.171	344.531	0.113	0.0871	430.664	0.8889	258.398	bm
20	Spectrogram 1	1	17.69488988	17.79497098	425.762	985.976	689.062	0.1001	0.0639	775.195	0.875	258.398	bk
21	Spectrogram 1	1	18.47616819	18.58593457	112.043	448.171	344.531	0.1098	0.0639	430.664	0.8889	258.398	bm
23	Spectrogram 1	1	18.5762493	18.6763304	425.762	896.341	602.93	0.1001	0.0697	775.195	0.9375	344.531	bk
22	Spectrogram 1	1	18.62467564	18.73444201	134.451	492.988	344.531	0.1098	0.0697	430.664	0.8333	172.266	bm
24	Spectrogram 1	1	18.76672624	18.87972104	448.171	985.976	689.062	0.113	0.0697	775.195	0.8947	258.398	bk
25	Spectrogram 1	1	19.49312137	19.61580143	156.86	470.579	258.398	0.1227	0.1045	430.664	1	258.398	bm
26	Spectrogram 1	1	19.59336225	19.68011016	470.579	896.341	689.062	0.0867	0.0464	775.195	1	172.266	bk
27	Spectrogram 1	1	19.64586757	19.72120127	492.988	941.159	689.062	0.0753	0.058	775.195	0.8333	258.398	bk
28	Spectrogram 1	1	20.47225552	20.55672058	134.451	560.213	344.531	0.0845	0.0522	430.664	0.7857	172.266	bm
29	Spectrogram 1	1	20.5749833	20.66857973	425.762	941.159	689.062	0.0936	0.058	861.328	0.9333	344.531	bk
30	Spectrogram 1	1	20.63433713	20.72336788	179.268	448.171	344.531	0.089	0.0522	430.664	0.8571	172.266	bm
31	Spectrogram 1	1	20.72565072	20.81468146	448.171	918.75	689.062	0.089	0.0697	775.195	0.9286	258.398	bk
32	Spectrogram 1	1	21.98869218	22.15657017	134.451	425.762	258.398	0.1679	0.1103	344.531	0.8929	172.266	bm
33	Spectrogram 1	1	23.15738123	23.31234553	134.451	448.171	258.398	0.155	0.1161	430.664	0.88	258.398	bm
