Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	1094.624063854	1095.002062016	103.037	540.946	344.531	0.3780	0.1683	430.664	0.6406	172.266	bm
2	Spectrogram 1	1	1095.423892296	1095.896389999	109.288	455.365	258.398	0.4725	0.2670	344.531	0.8025	86.133	bm
3	Spectrogram 1	1	1096.202388511	1096.368887701	91.073	510.009	344.531	0.1665	0.0639	344.531	0.7143	86.133	bm
4	Spectrogram 1	1	1096.319387942	1096.445387329	455.365	928.945	775.195	0.1260	0.0522	775.195	0.7500	86.133	bk
5	Spectrogram 1	1	1097.498382209	1098.141879079	127.502	491.794	258.398	0.6435	0.3251	344.531	0.6545	172.266	bm
6	Spectrogram 1	1	1098.294878335	1098.582876935	163.931	510.009	344.531	0.2880	0.1045	430.664	0.6735	172.266	bm
7	Spectrogram 1	1	1098.402570108	1098.529848710	502.307	940.216	775.195	0.1273	0.0639	861.328	0.8000	172.266	bk
8	Spectrogram 1	1	1098.529848710	1099.395343201	618.224	1210.689	1033.594	0.8655	0.7605	1119.727	0.9597	258.398	us
9	Spectrogram 1	1	1099.385797306	1099.509893943	115.917	502.307	258.398	0.1241	0.0639	344.531	0.7500	86.133	bm
10	Spectrogram 1	1	1099.427162852	1099.503530013	455.365	1165.735	775.195	0.0764	0.0522	947.461	1.0000	258.398	bk
11	Spectrogram 1	1	1099.487620187	1099.614898789	364.292	928.945	689.062	0.1273	0.0580	861.328	0.6667	258.398	bk
12	Spectrogram 1	1	1099.611716824	1099.729449531	400.721	983.589	689.062	0.1177	0.0755	861.328	0.8421	258.398	bk
13	Spectrogram 1	1	1099.793088831	1099.910821538	346.078	1001.803	775.195	0.1177	0.0697	861.328	0.8421	258.398	bk
14	Spectrogram 1	1	1099.990370664	1100.509030966	109.288	437.151	258.398	0.5187	0.3135	344.531	0.7727	86.133	bm
15	Spectrogram 1	1	1099.990370664	1100.120831231	364.292	983.589	689.062	0.1305	0.0813	861.328	0.8636	344.531	bk
16	Spectrogram 1	1	1100.200380357	1100.337204854	291.434	1001.803	689.062	0.1368	0.0871	861.328	0.8261	516.797	bk
17	Spectrogram 1	1	1100.423117910	1100.559942407	346.078	1001.803	775.195	0.1368	0.0871	861.328	0.8636	258.398	bk
18	Spectrogram 1	1	1100.639491533	1100.789043890	291.434	1056.447	775.195	0.1496	0.0871	861.328	0.8400	344.531	bk
19	Spectrogram 1	1	1100.814499610	1100.941778212	382.507	983.589	775.195	0.1273	0.0813	861.328	0.9524	172.266	bk
20	Spectrogram 1	1	1100.918510485	1101.023515331	327.863	1038.233	775.195	0.1050	0.0871	861.328	0.8824	344.531	bk
21	Spectrogram 1	1	1101.144430003	1101.278072534	309.648	1020.018	775.195	0.1336	0.0697	861.328	0.7273	344.531	bk
22	Spectrogram 1	1	1102.191053488	1102.798550534	127.502	510.009	344.531	0.6075	0.4354	344.531	0.7981	86.133	bm
23	Spectrogram 1	1	1102.857050249	1103.475797240	127.502	528.224	344.531	0.6187	0.4412	430.664	0.8000	172.266	bm
24	Spectrogram 1	1	1103.149548827	1103.273298225	437.151	983.589	775.195	0.1237	0.0639	861.328	0.7619	258.398	bk
25	Spectrogram 1	1	1104.211543663	1104.864040490	127.502	473.580	258.398	0.6525	0.3135	344.531	0.6250	86.133	bm
