Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	3464.045101843	3464.774248367	132.743	451.327	281.250	0.7291	0.5813	375.000	0.8750	187.500	bm
2	Spectrogram 1	1	3466.826789634	3467.390113386	168.955	525.637	375.000	0.5633	0.4107	375.000	0.8654	93.750	bm
3	Spectrogram 1	1	3467.103677580	3467.920019628	600.728	1032.501	843.750	0.8163	0.6293	937.500	0.9608	281.250	us
8	Spectrogram 1	1	3467.565934362	3467.765099384	131.409	488.091	375.000	0.1992	0.1600	468.750	0.8889	281.250	bm
4	Spectrogram 1	1	3467.913629232	3468.025026617	469.319	976.183	750.000	0.1114	0.0747	843.750	0.8500	187.500	bk
5	Spectrogram 1	1	3468.058783401	3468.160053751	469.319	1032.501	750.000	0.1013	0.0640	843.750	0.8333	281.250	bk
6	Spectrogram 1	1	3468.224191640	3468.325461990	431.773	957.410	750.000	0.1013	0.0747	843.750	0.9444	281.250	bk
9	Spectrogram 1	1	3468.406478271	3468.575262188	112.636	450.546	281.250	0.1688	0.1280	375.000	0.9000	187.500	bm
7	Spectrogram 1	1	3468.413229628	3468.511124300	525.637	1032.501	750.000	0.0979	0.0693	843.750	0.8824	281.250	bk
10	Spectrogram 1	1	3468.598891937	3468.730543392	356.682	994.956	750.000	0.1317	0.1013	843.750	0.8696	375.000	bk
11	Spectrogram 1	1	3468.807970627	3468.936866740	394.228	957.410	750.000	0.1289	0.0960	843.750	0.9130	281.250	bk
12	Spectrogram 1	1	3469.022797482	3469.166015385	394.228	938.637	750.000	0.1432	0.1013	843.750	0.8462	281.250	bk
13	Spectrogram 1	1	3469.705469487	3469.925070271	150.182	469.319	375.000	0.2196	0.1333	375.000	0.8250	93.750	bm
14	Spectrogram 1	1	3469.953713852	3470.230601798	150.182	450.546	375.000	0.2769	0.2240	375.000	0.9216	187.500	bm
15	Spectrogram 1	1	3470.292662890	3470.493167954	187.727	488.091	375.000	0.2005	0.1227	375.000	0.7838	93.750	bm
16	Spectrogram 1	1	3470.531359395	3470.865534502	150.182	488.091	375.000	0.3342	0.2667	468.750	0.8548	187.500	bm
17	Spectrogram 1	1	3471.667554760	3471.772581222	150.182	488.091	281.250	0.1050	0.0800	468.750	0.8421	281.250	bm
18	Spectrogram 1	1	3471.805998733	3472.116304189	168.955	431.773	281.250	0.3103	0.2507	375.000	0.8772	187.500	bm
