Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	352.063061079	352.474241412	87.500	503.125	258.398	0.4112	0.2786	344.531	0.8143	172.266	bm
2	Spectrogram 1	1	352.764337966	353.112453831	340.295	943.546	689.062	0.3481	0.2496	775.195	0.8983	172.266	us
3	Spectrogram 1	1	353.175518299	353.291556921	309.359	912.610	602.930	0.1160	0.0755	775.195	0.9444	258.398	bk
4	Spectrogram 1	1	353.349576232	353.468137432	262.955	881.674	602.930	0.1186	0.0755	689.062	0.9000	258.398	bk
5	Spectrogram 1	1	353.558950266	353.690124360	262.955	881.674	602.930	0.1312	0.0813	689.062	0.8571	258.398	bk
6	Spectrogram 1	1	353.788504931	353.912111289	262.955	897.142	516.797	0.1236	0.0755	689.062	0.8500	258.398	bk
7	Spectrogram 1	1	354.035717646	354.154278847	262.955	897.142	602.930	0.1186	0.0813	689.062	0.8947	258.398	bk
8	Spectrogram 1	1	358.364462747	358.763030187	61.872	417.635	172.266	0.3986	0.3541	344.531	0.9706	258.398	bm
