Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	559.669482742	560.162514648	107.666	495.264	258.398	0.4930	0.2844	344.531	0.7024	86.133	bm
2	Spectrogram 1	1	561.155828929	561.819246861	107.666	452.197	258.398	0.6634	0.4818	344.531	0.8596	86.133	bm
3	Spectrogram 1	1	562.620423708	562.946694822	43.066	387.598	258.398	0.3263	0.2380	344.531	0.8727	258.398	bm
4	Spectrogram 1	1	564.077768018	564.385912959	129.199	495.264	344.531	0.3081	0.2206	430.664	0.9038	172.266	bm
5	Spectrogram 1	1	564.389538193	564.784688765	150.732	452.197	258.398	0.3952	0.2554	344.531	0.7612	86.133	bm
6	Spectrogram 1	1	564.396788663	565.259594498	409.131	1119.727	861.328	0.8628	0.7024	947.461	0.8776	172.266	us
7	Spectrogram 1	1	565.245093559	565.353850597	430.664	990.527	775.195	0.1088	0.0580	861.328	0.7778	258.398	bk
8	Spectrogram 1	1	565.393728178	565.513360920	452.197	1012.061	775.195	0.1196	0.0697	861.328	0.9000	258.398	bk
9	Spectrogram 1	1	565.556863735	565.705498354	86.133	430.664	258.398	0.1486	0.1103	344.531	0.8750	258.398	bm
10	Spectrogram 1	1	565.560488970	565.680121712	430.664	1033.594	689.062	0.1196	0.0697	861.328	0.8500	258.398	bk
11	Spectrogram 1	1	565.741750700	565.861383442	387.598	1012.061	775.195	0.1196	0.0639	861.328	0.8000	258.398	bk
12	Spectrogram 1	1	565.941138603	566.060771345	344.531	968.994	689.062	0.1196	0.0697	861.328	0.8421	344.531	bk
13	Spectrogram 1	1	566.140526506	566.249283544	344.531	990.527	689.062	0.1088	0.0697	861.328	0.8889	258.398	bk
14	Spectrogram 1	1	566.336289175	566.452296682	387.598	990.527	775.195	0.1160	0.0580	861.328	0.7895	258.398	bk
15	Spectrogram 1	1	566.550178016	566.669810758	344.531	990.527	775.195	0.1196	0.0697	861.328	0.8947	258.398	bk
16	Spectrogram 1	1	566.782193030	566.894575303	344.531	968.994	775.195	0.1124	0.0697	861.328	0.8889	258.398	bk
18	Spectrogram 1	1	566.822070611	566.963454761	107.666	452.197	258.398	0.1414	0.0929	430.664	0.8333	258.398	bm
17	Spectrogram 1	1	567.025083749	567.141091256	430.664	990.527	775.195	0.1160	0.0639	861.328	0.7895	258.398	bk
19	Spectrogram 1	1	567.913266226	568.199659760	86.133	473.730	258.398	0.2864	0.2032	344.531	0.7959	172.266	bm
20	Spectrogram 1	1	568.780436191	569.364897769	86.133	430.664	258.398	0.5845	0.3251	344.531	0.8300	172.266	bm
21	Spectrogram 1	1	571.190058483	571.800154340	86.133	495.264	258.398	0.6101	0.4122	344.531	0.7788	172.266	bm
22	Spectrogram 1	1	572.528167884	573.271561995	86.133	538.330	258.398	0.7434	0.4470	344.531	0.8189	172.266	bm
