Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	294.655097754	295.337063486	117.610	369.631	258.398	0.6820	0.4528	344.531	0.8205	172.266	bm
2	Spectrogram 1	1	296.391406941	297.024047591	117.610	436.837	258.398	0.6326	0.5050	344.531	0.8981	172.266	bm
3	Spectrogram 1	1	298.855608634	299.116628203	151.213	504.042	344.531	0.2610	0.1800	344.531	0.8636	86.133	bm
4	Spectrogram 1	1	299.028146993	299.771389156	705.659	1058.489	947.461	0.7432	0.5050	947.461	0.9685	86.133	us
5	Spectrogram 1	1	299.775813216	299.864294426	604.851	1058.489	861.328	0.0885	0.0348	947.461	0.7143	172.266	bk
6	Spectrogram 1	1	299.890838789	299.997016241	520.844	1008.084	775.195	0.1062	0.0639	861.328	0.8333	172.266	bk
7	Spectrogram 1	1	300.036832785	300.138586177	470.439	1024.886	775.195	0.1018	0.0580	861.328	0.8125	172.266	bk
8	Spectrogram 1	1	300.187250842	300.297852354	470.439	991.283	775.195	0.1106	0.0580	861.328	0.8333	258.398	bk
9	Spectrogram 1	1	300.350941080	300.470390713	470.439	991.283	775.195	0.1194	0.0580	861.328	0.7895	258.398	bk
10	Spectrogram 1	1	300.541175681	300.642929072	420.035	1024.886	775.195	0.1018	0.0580	861.328	0.8824	258.398	bk
11	Spectrogram 1	1	300.722562161	300.828739613	369.631	974.482	775.195	0.1062	0.0580	861.328	0.8235	258.398	bk
12	Spectrogram 1	1	300.912796762	301.027822335	386.432	974.482	775.195	0.1150	0.0639	861.328	0.8421	258.398	bk
13	Spectrogram 1	1	301.549861473	301.753368256	134.411	436.837	258.398	0.2035	0.1335	430.664	0.8529	258.398	bm
14	Spectrogram 1	1	302.562971325	302.996529253	184.815	520.844	344.531	0.4336	0.3309	430.664	0.9041	172.266	bm
