Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	3360.185406430	3360.455460698	150.182	525.637	281.250	0.2701	0.1440	375.000	0.8000	187.500	bm
2	Spectrogram 1	1	3361.306983104	3361.984881178	132.743	504.425	281.250	0.6779	0.4747	375.000	0.7857	187.500	bm
3	Spectrogram 1	1	3362.046942270	3362.280864845	132.743	451.327	281.250	0.2339	0.1600	375.000	0.7907	187.500	bm
4	Spectrogram 1	1	3363.283390167	3363.407512350	132.743	451.327	281.250	0.1241	0.0853	375.000	0.8636	187.500	bm
5	Spectrogram 1	1	3363.422681967	3363.493571212	451.327	982.301	750.000	0.0709	0.0480	843.750	0.9231	375.000	bk
6	Spectrogram 1	1	3364.037055427	3364.327363765	132.743	477.876	281.250	0.2903	0.1813	375.000	0.7407	187.500	bm
9	Spectrogram 1	1	3364.262043027	3364.350360734	530.973	955.752	750.000	0.0883	0.0480	843.750	0.9333	187.500	bk
8	Spectrogram 1	1	3364.281141559	3364.997231074	530.973	1115.044	843.750	0.7161	0.6187	937.500	0.9098	281.250	us
7	Spectrogram 1	1	3364.678434313	3364.806710090	132.743	451.327	281.250	0.1283	0.0960	375.000	0.8696	187.500	bm
10	Spectrogram 1	1	3364.978132542	3365.059289354	477.876	1035.398	843.750	0.0812	0.0640	937.500	0.9286	281.250	bk
11	Spectrogram 1	1	3365.135672236	3365.221602978	451.327	1115.044	750.000	0.0859	0.0693	843.750	0.8750	281.250	bk
12	Spectrogram 1	1	3365.243085663	3365.398238392	132.743	451.327	281.250	0.1552	0.1067	375.000	0.9286	187.500	bm
13	Spectrogram 1	1	3365.300372825	3365.381529636	469.319	1013.728	750.000	0.0812	0.0640	843.750	0.9333	281.250	bk
16	Spectrogram 1	1	3365.388690531	3365.441203763	413.000	976.183	750.000	0.0525	0.0480	843.750	1.0000	281.250	bk
14	Spectrogram 1	1	3365.462686448	3365.562938980	450.546	1032.501	656.250	0.1003	0.0747	843.750	0.8889	281.250	bk
15	Spectrogram 1	1	3365.670352408	3365.763444045	450.546	1032.501	750.000	0.0931	0.0693	843.750	0.8750	281.250	bk
17	Spectrogram 1	1	3365.866083542	3365.949627319	356.682	1032.501	750.000	0.0835	0.0640	843.750	0.9333	375.000	bk
18	Spectrogram 1	1	3366.083297362	3366.166841138	319.137	1032.501	656.250	0.0835	0.0640	843.750	0.9333	375.000	bk
19	Spectrogram 1	1	3366.188323824	3366.252771880	469.319	976.183	750.000	0.0644	0.0480	843.750	0.9091	281.250	bk
20	Spectrogram 1	1	3366.663329869	3366.923509060	93.864	488.091	281.250	0.2602	0.2080	375.000	0.8958	93.750	bm
21	Spectrogram 1	1	3366.937830850	3367.026148557	506.864	938.637	656.250	0.0883	0.0533	750.000	0.8750	187.500	bk
22	Spectrogram 1	1	3367.527411218	3367.825781850	150.182	544.410	281.250	0.2984	0.2133	375.000	0.8000	187.500	bm
23	Spectrogram 1	1	3368.128926411	3368.539484400	131.409	544.410	281.250	0.4106	0.2773	375.000	0.7632	93.750	bm
